"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
135,"propMissAct_0.22_autoCorr_0.75","ar1",0.401782391268088,0.0343227672279229,"MAR","dropNA_simple",135
135,"propMissAct_0.22_autoCorr_0.75","intercept",4.02223650004977,0.496254983504822,"MAR","dropNA_simple",135
135,"propMissAct_0.22_autoCorr_0.75","xreg1",1.56055723637371,0.14227100670185,"MAR","dropNA_simple",135
135,"propMissAct_0.22_autoCorr_0.75","xreg2",-1.28332671266417,0.136646594547835,"MAR","dropNA_simple",135
135,"propMissAct_0.22_autoCorr_0.75","sigma",0.600648897640041,NA,"MAR","dropNA_simple",135
135,"propMissAct_0.42_autoCorr_0.75","ar1",0.429309471452393,0.0390288851064153,"MAR","dropNA_simple",135
135,"propMissAct_0.42_autoCorr_0.75","intercept",3.7565829953279,0.557055316291547,"MAR","dropNA_simple",135
135,"propMissAct_0.42_autoCorr_0.75","xreg1",1.60766699617402,0.165673239714491,"MAR","dropNA_simple",135
135,"propMissAct_0.42_autoCorr_0.75","xreg2",-1.21035148941262,0.15376612893906,"MAR","dropNA_simple",135
135,"propMissAct_0.42_autoCorr_0.75","sigma",0.585688778341856,NA,"MAR","dropNA_simple",135
135,"propMissAct_0.61_autoCorr_0.71","ar1",0.416312804674517,0.046781884249131,"MAR","dropNA_simple",135
135,"propMissAct_0.61_autoCorr_0.71","intercept",5.20286157861105,0.69171221869109,"MAR","dropNA_simple",135
135,"propMissAct_0.61_autoCorr_0.71","xreg1",1.64769313137245,0.188226103947165,"MAR","dropNA_simple",135
135,"propMissAct_0.61_autoCorr_0.71","xreg2",-1.60902256175398,0.190167145897742,"MAR","dropNA_simple",135
135,"propMissAct_0.61_autoCorr_0.71","sigma",0.543176350398187,NA,"MAR","dropNA_simple",135
135,"propMissAct_0.22_autoCorr_0.75","ar1",0.399090322254563,0.0352214111096045,"MAR","dropNA_complete",135
135,"propMissAct_0.22_autoCorr_0.75","intercept",4.12356708325702,0.510956632479134,"MAR","dropNA_complete",135
135,"propMissAct_0.22_autoCorr_0.75","xreg1",1.52221632332366,0.147142561845521,"MAR","dropNA_complete",135
135,"propMissAct_0.22_autoCorr_0.75","xreg2",-1.30343522579947,0.140347099435199,"MAR","dropNA_complete",135
135,"propMissAct_0.22_autoCorr_0.75","sigma",0.606174712857592,NA,"MAR","dropNA_complete",135
135,"propMissAct_0.42_autoCorr_0.75","ar1",0.412188870486857,0.0437790321101121,"MAR","dropNA_complete",135
135,"propMissAct_0.42_autoCorr_0.75","intercept",3.80988011263522,0.576394037250392,"MAR","dropNA_complete",135
135,"propMissAct_0.42_autoCorr_0.75","xreg1",1.56402855679815,0.184496845081007,"MAR","dropNA_complete",135
135,"propMissAct_0.42_autoCorr_0.75","xreg2",-1.21571028820187,0.158725886398097,"MAR","dropNA_complete",135
135,"propMissAct_0.42_autoCorr_0.75","sigma",0.596771414550068,NA,"MAR","dropNA_complete",135
135,"propMissAct_0.61_autoCorr_0.71","ar1",0.354819186672454,0.0540919897203545,"MAR","dropNA_complete",135
135,"propMissAct_0.61_autoCorr_0.71","intercept",5.55927747030594,0.725399111457813,"MAR","dropNA_complete",135
135,"propMissAct_0.61_autoCorr_0.71","xreg1",1.62630908855944,0.198277733521774,"MAR","dropNA_complete",135
135,"propMissAct_0.61_autoCorr_0.71","xreg2",-1.70034232535956,0.199297595909938,"MAR","dropNA_complete",135
135,"propMissAct_0.61_autoCorr_0.71","sigma",0.533906183411655,NA,"MAR","dropNA_complete",135
135,"propMissAct_0.22_autoCorr_0.75","ar1",0.398591855362148,0.0345065483165556,"MAR","Kalman Filter",135
135,"propMissAct_0.22_autoCorr_0.75","intercept",4.13746047348242,0.482403173849618,"MAR","Kalman Filter",135
135,"propMissAct_0.22_autoCorr_0.75","xreg1",1.6322967706571,0.137791804575819,"MAR","Kalman Filter",135
135,"propMissAct_0.22_autoCorr_0.75","xreg2",-1.32606799270119,0.132567635879244,"MAR","Kalman Filter",135
135,"propMissAct_0.22_autoCorr_0.75","sigma",0.598921008306417,NA,"MAR","Kalman Filter",135
135,"propMissAct_0.42_autoCorr_0.75","ar1",0.478788349104024,0.0415280425915572,"MAR","Kalman Filter",135
135,"propMissAct_0.42_autoCorr_0.75","intercept",3.72994609958037,0.57216257083049,"MAR","Kalman Filter",135
135,"propMissAct_0.42_autoCorr_0.75","xreg1",1.52922725897797,0.169689780266221,"MAR","Kalman Filter",135
135,"propMissAct_0.42_autoCorr_0.75","xreg2",-1.19692775307334,0.158825058378002,"MAR","Kalman Filter",135
135,"propMissAct_0.42_autoCorr_0.75","sigma",0.565634111824629,NA,"MAR","Kalman Filter",135
135,"propMissAct_0.61_autoCorr_0.71","ar1",0.448522973629501,0.0543209457555572,"MAR","Kalman Filter",135
135,"propMissAct_0.61_autoCorr_0.71","intercept",5.34017880729706,0.704068150126142,"MAR","Kalman Filter",135
135,"propMissAct_0.61_autoCorr_0.71","xreg1",1.65586054235277,0.184385743297222,"MAR","Kalman Filter",135
135,"propMissAct_0.61_autoCorr_0.71","xreg2",-1.65345964279255,0.193936228800288,"MAR","Kalman Filter",135
135,"propMissAct_0.61_autoCorr_0.71","sigma",0.541780895378286,NA,"MAR","Kalman Filter",135
135,"propMissAct_0.22_autoCorr_0.75","intercept",0.317343741299715,0.0361179720539326,"MAR","Multiple Imputations",135
135,"propMissAct_0.22_autoCorr_0.75","xreg1",4.3627501600097,0.433978447766515,"MAR","Multiple Imputations",135
135,"propMissAct_0.22_autoCorr_0.75","xreg2",1.74823208958534,0.12694542720722,"MAR","Multiple Imputations",135
135,"propMissAct_0.22_autoCorr_0.75","phi",-1.40144055620774,0.120224314306522,"MAR","Multiple Imputations",135
135,"propMissAct_0.22_autoCorr_0.75","sigma",0.627513525309551,NA,"MAR","Multiple Imputations",135
135,"propMissAct_0.42_autoCorr_0.75","intercept",0.260881967671183,0.0382388242869573,"MAR","Multiple Imputations",135
135,"propMissAct_0.42_autoCorr_0.75","xreg1",3.99846879846343,0.464910836129016,"MAR","Multiple Imputations",135
135,"propMissAct_0.42_autoCorr_0.75","xreg2",1.89948357747433,0.137934480834969,"MAR","Multiple Imputations",135
135,"propMissAct_0.42_autoCorr_0.75","phi",-1.3161680119657,0.129849524884092,"MAR","Multiple Imputations",135
135,"propMissAct_0.42_autoCorr_0.75","sigma",0.642221887703104,NA,"MAR","Multiple Imputations",135
135,"propMissAct_0.61_autoCorr_0.71","intercept",0.151679665163162,0.0526017749335179,"MAR","Multiple Imputations",135
135,"propMissAct_0.61_autoCorr_0.71","xreg1",5.84391389680958,0.718419942543903,"MAR","Multiple Imputations",135
135,"propMissAct_0.61_autoCorr_0.71","xreg2",1.94333650997948,0.132299398093963,"MAR","Multiple Imputations",135
135,"propMissAct_0.61_autoCorr_0.71","phi",-1.83301483028799,0.216767316834962,"MAR","Multiple Imputations",135
135,"propMissAct_0.61_autoCorr_0.71","sigma",0.649065197125593,NA,"MAR","Multiple Imputations",135
