"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
4,"propMissAct_0.25_autoCorr_0.28","ar1",0.394273968675823,0.0349481837688172,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.28","intercept",4.33701703717067,0.516314951607395,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.28","xreg1",1.48335365109662,0.147919885774767,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.28","xreg2",-1.36063967770147,0.142994616843626,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.28","sigma",0.636312613463125,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.45_autoCorr_0.24","ar1",0.324179104052242,0.0418259940137463,"MAR","dropNA_simple",4
4,"propMissAct_0.45_autoCorr_0.24","intercept",4.1704295174456,0.543089114572288,"MAR","dropNA_simple",4
4,"propMissAct_0.45_autoCorr_0.24","xreg1",1.57160327206228,0.164467163929961,"MAR","dropNA_simple",4
4,"propMissAct_0.45_autoCorr_0.24","xreg2",-1.31041060477294,0.150166579229418,"MAR","dropNA_simple",4
4,"propMissAct_0.45_autoCorr_0.24","sigma",0.653152439456417,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.61_autoCorr_0.23","ar1",0.254672686307066,0.0499530033373745,"MAR","dropNA_simple",4
4,"propMissAct_0.61_autoCorr_0.23","intercept",4.91510520506069,0.672441002062825,"MAR","dropNA_simple",4
4,"propMissAct_0.61_autoCorr_0.23","xreg1",1.85301344783863,0.172929777408351,"MAR","dropNA_simple",4
4,"propMissAct_0.61_autoCorr_0.23","xreg2",-1.55991772603758,0.187562657102449,"MAR","dropNA_simple",4
4,"propMissAct_0.61_autoCorr_0.23","sigma",0.605745589326306,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.28","ar1",0.343091692867805,0.0385787461892412,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.28","intercept",4.60832561575378,0.541749646582974,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.28","xreg1",1.55504016177189,0.161871964410268,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.28","xreg2",-1.44283072755723,0.14991195192104,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.28","sigma",0.679812502224519,NA,"MAR","dropNA_complete",4
4,"propMissAct_0.45_autoCorr_0.24","ar1",0.270242269621001,0.0544160949886568,"MAR","dropNA_complete",4
4,"propMissAct_0.45_autoCorr_0.24","intercept",4.05389329702904,0.630536064774828,"MAR","dropNA_complete",4
4,"propMissAct_0.45_autoCorr_0.24","xreg1",1.41796374132493,0.205706705167911,"MAR","dropNA_complete",4
4,"propMissAct_0.45_autoCorr_0.24","xreg2",-1.24774635398646,0.174203452979772,"MAR","dropNA_complete",4
4,"propMissAct_0.45_autoCorr_0.24","sigma",0.688625684379869,NA,"MAR","dropNA_complete",4
4,"propMissAct_0.61_autoCorr_0.23","ar1",0.304538198849049,0.0651761041252336,"MAR","dropNA_complete",4
4,"propMissAct_0.61_autoCorr_0.23","intercept",4.7333792187199,0.985017108588491,"MAR","dropNA_complete",4
