"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
63,"propMissAct_0.2_autoCorr_0.74","ar1",0.457009339939888,0.0331919696133213,"MAR","dropNA_simple",63
63,"propMissAct_0.2_autoCorr_0.74","intercept",3.9237332949753,0.524519012012878,"MAR","dropNA_simple",63
63,"propMissAct_0.2_autoCorr_0.74","xreg1",1.42598796439425,0.1446039175613,"MAR","dropNA_simple",63
63,"propMissAct_0.2_autoCorr_0.74","xreg2",-1.23871938333599,0.145144487521392,"MAR","dropNA_simple",63
63,"propMissAct_0.2_autoCorr_0.74","sigma",0.586117507871534,NA,"MAR","dropNA_simple",63
63,"propMissAct_0.37_autoCorr_0.75","ar1",0.412818266296682,0.037286750713022,"MAR","dropNA_simple",63
63,"propMissAct_0.37_autoCorr_0.75","intercept",4.68549186524531,0.540589363853959,"MAR","dropNA_simple",63
63,"propMissAct_0.37_autoCorr_0.75","xreg1",1.6409395195844,0.154688800686858,"MAR","dropNA_simple",63
63,"propMissAct_0.37_autoCorr_0.75","xreg2",-1.4703690009409,0.149740370039232,"MAR","dropNA_simple",63
63,"propMissAct_0.37_autoCorr_0.75","sigma",0.559819414482148,NA,"MAR","dropNA_simple",63
63,"propMissAct_0.62_autoCorr_0.77","ar1",0.483714187941774,0.0497652394883861,"MAR","dropNA_simple",63
63,"propMissAct_0.62_autoCorr_0.77","intercept",3.25542683639005,0.781421932586012,"MAR","dropNA_simple",63
63,"propMissAct_0.62_autoCorr_0.77","xreg1",1.54830373202241,0.220367276982124,"MAR","dropNA_simple",63
63,"propMissAct_0.62_autoCorr_0.77","xreg2",-1.0922939744481,0.218607655875094,"MAR","dropNA_simple",63
63,"propMissAct_0.62_autoCorr_0.77","sigma",0.549292667873335,NA,"MAR","dropNA_simple",63
63,"propMissAct_0.2_autoCorr_0.74","ar1",0.438505593233627,0.0341418648261403,"MAR","dropNA_complete",63
63,"propMissAct_0.2_autoCorr_0.74","intercept",4.05728070188395,0.53148291359683,"MAR","dropNA_complete",63
63,"propMissAct_0.2_autoCorr_0.74","xreg1",1.42840213263028,0.149865153212907,"MAR","dropNA_complete",63
63,"propMissAct_0.2_autoCorr_0.74","xreg2",-1.27505491468371,0.146813969756156,"MAR","dropNA_complete",63
63,"propMissAct_0.2_autoCorr_0.74","sigma",0.601972774627474,NA,"MAR","dropNA_complete",63
63,"propMissAct_0.37_autoCorr_0.75","ar1",0.393263177577191,0.0398549367689721,"MAR","dropNA_complete",63
63,"propMissAct_0.37_autoCorr_0.75","intercept",4.76295720469025,0.557194752612141,"MAR","dropNA_complete",63
63,"propMissAct_0.37_autoCorr_0.75","xreg1",1.69432799276144,0.164686754957212,"MAR","dropNA_complete",63
63,"propMissAct_0.37_autoCorr_0.75","xreg2",-1.49556655611586,0.154019561416491,"MAR","dropNA_complete",63
63,"propMissAct_0.37_autoCorr_0.75","sigma",0.574136524224977,NA,"MAR","dropNA_complete",63
63,"propMissAct_0.62_autoCorr_0.77","ar1",0.5071599372201,0.0530611544179226,"MAR","dropNA_complete",63
63,"propMissAct_0.62_autoCorr_0.77","intercept",3.46657948065084,0.8193105102898,"MAR","dropNA_complete",63
63,"propMissAct_0.62_autoCorr_0.77","xreg1",1.46642323796382,0.252119032780922,"MAR","dropNA_complete",63
63,"propMissAct_0.62_autoCorr_0.77","xreg2",-1.14609365085264,0.227377311028117,"MAR","dropNA_complete",63
63,"propMissAct_0.62_autoCorr_0.77","sigma",0.533769430844332,NA,"MAR","dropNA_complete",63
63,"propMissAct_0.2_autoCorr_0.74","ar1",0.449702785314687,0.032975075542946,"MAR","Kalman Filter",63
63,"propMissAct_0.2_autoCorr_0.74","intercept",4.0671316865927,0.505721028697696,"MAR","Kalman Filter",63
63,"propMissAct_0.2_autoCorr_0.74","xreg1",1.49870941538607,0.140539595504941,"MAR","Kalman Filter",63
63,"propMissAct_0.2_autoCorr_0.74","xreg2",-1.28665864535719,0.140064216764806,"MAR","Kalman Filter",63
63,"propMissAct_0.2_autoCorr_0.74","sigma",0.583715848108743,NA,"MAR","Kalman Filter",63
63,"propMissAct_0.37_autoCorr_0.75","ar1",0.410110784989148,0.037468872246493,"MAR","Kalman Filter",63
63,"propMissAct_0.37_autoCorr_0.75","intercept",4.76281203314884,0.526074084823367,"MAR","Kalman Filter",63
63,"propMissAct_0.37_autoCorr_0.75","xreg1",1.69657213740114,0.14747236582698,"MAR","Kalman Filter",63
63,"propMissAct_0.37_autoCorr_0.75","xreg2",-1.50201432710732,0.145873598816761,"MAR","Kalman Filter",63
63,"propMissAct_0.37_autoCorr_0.75","sigma",0.555980481550501,NA,"MAR","Kalman Filter",63
63,"propMissAct_0.62_autoCorr_0.77","ar1",0.483030859515271,0.0467857159754934,"MAR","Kalman Filter",63
63,"propMissAct_0.62_autoCorr_0.77","intercept",3.89934752728385,0.716321327829476,"MAR","Kalman Filter",63
63,"propMissAct_0.62_autoCorr_0.77","xreg1",1.68189097630493,0.199282328976323,"MAR","Kalman Filter",63
63,"propMissAct_0.62_autoCorr_0.77","xreg2",-1.279344010805,0.199100927468288,"MAR","Kalman Filter",63
63,"propMissAct_0.62_autoCorr_0.77","sigma",0.533969680474799,NA,"MAR","Kalman Filter",63
63,"propMissAct_0.2_autoCorr_0.74","intercept",0.366508138104479,0.0448662468817251,"MAR","Multiple Imputations",63
