"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
108,"propMissAct_0.22_autoCorr_0.72","ar1",0.424582395116221,0.0335882472005847,"MAR","dropNA_simple",108
108,"propMissAct_0.22_autoCorr_0.72","intercept",4.28044910866998,0.501943448004002,"MAR","dropNA_simple",108
108,"propMissAct_0.22_autoCorr_0.72","xreg1",1.44633492643015,0.147327249057642,"MAR","dropNA_simple",108
108,"propMissAct_0.22_autoCorr_0.72","xreg2",-1.34459552568126,0.139538795001117,"MAR","dropNA_simple",108
108,"propMissAct_0.22_autoCorr_0.72","sigma",0.58806585427656,NA,"MAR","dropNA_simple",108
108,"propMissAct_0.43_autoCorr_0.76","ar1",0.4577654533262,0.0395433926456097,"MAR","dropNA_simple",108
108,"propMissAct_0.43_autoCorr_0.76","intercept",4.53443718265853,0.60784628185834,"MAR","dropNA_simple",108
108,"propMissAct_0.43_autoCorr_0.76","xreg1",1.47430290727116,0.173692888861417,"MAR","dropNA_simple",108
108,"propMissAct_0.43_autoCorr_0.76","xreg2",-1.40873785271139,0.169113774667012,"MAR","dropNA_simple",108
108,"propMissAct_0.43_autoCorr_0.76","sigma",0.5729519766554,NA,"MAR","dropNA_simple",108
108,"propMissAct_0.58_autoCorr_0.74","ar1",0.383310223494903,0.0457176792349934,"MAR","dropNA_simple",108
108,"propMissAct_0.58_autoCorr_0.74","intercept",4.98046251660188,0.711169361213545,"MAR","dropNA_simple",108
108,"propMissAct_0.58_autoCorr_0.74","xreg1",1.415081922454,0.19078795643853,"MAR","dropNA_simple",108
108,"propMissAct_0.58_autoCorr_0.74","xreg2",-1.51977513549539,0.19857861667478,"MAR","dropNA_simple",108
108,"propMissAct_0.58_autoCorr_0.74","sigma",0.634931842783185,NA,"MAR","dropNA_simple",108
108,"propMissAct_0.22_autoCorr_0.72","ar1",0.421097196817141,0.0349453517769802,"MAR","dropNA_complete",108
108,"propMissAct_0.22_autoCorr_0.72","intercept",4.17667953096006,0.512934291987225,"MAR","dropNA_complete",108
108,"propMissAct_0.22_autoCorr_0.72","xreg1",1.37721142969617,0.153955537932289,"MAR","dropNA_complete",108
108,"propMissAct_0.22_autoCorr_0.72","xreg2",-1.3044986199995,0.142662383717078,"MAR","dropNA_complete",108
108,"propMissAct_0.22_autoCorr_0.72","sigma",0.584348684011449,NA,"MAR","dropNA_complete",108
108,"propMissAct_0.43_autoCorr_0.76","ar1",0.429396296057128,0.0430804086140366,"MAR","dropNA_complete",108
108,"propMissAct_0.43_autoCorr_0.76","intercept",4.56225037976306,0.653048462833629,"MAR","dropNA_complete",108
108,"propMissAct_0.43_autoCorr_0.76","xreg1",1.45287493127263,0.19260550625361,"MAR","dropNA_complete",108
108,"propMissAct_0.43_autoCorr_0.76","xreg2",-1.4153709164315,0.181795324464987,"MAR","dropNA_complete",108
108,"propMissAct_0.43_autoCorr_0.76","sigma",0.621694986708892,NA,"MAR","dropNA_complete",108
108,"propMissAct_0.58_autoCorr_0.74","ar1",0.381798946127322,0.0505606085932029,"MAR","dropNA_complete",108
108,"propMissAct_0.58_autoCorr_0.74","intercept",5.43064924425456,0.78918142117756,"MAR","dropNA_complete",108
108,"propMissAct_0.58_autoCorr_0.74","xreg1",1.37354170506746,0.217341362984131,"MAR","dropNA_complete",108
108,"propMissAct_0.58_autoCorr_0.74","xreg2",-1.63949363660206,0.221138981388003,"MAR","dropNA_complete",108
108,"propMissAct_0.58_autoCorr_0.74","sigma",0.65963141085336,NA,"MAR","dropNA_complete",108
108,"propMissAct_0.22_autoCorr_0.72","ar1",0.427338123069302,0.0342466425925984,"MAR","Kalman Filter",108
108,"propMissAct_0.22_autoCorr_0.72","intercept",4.42884305176334,0.493904846016405,"MAR","Kalman Filter",108
108,"propMissAct_0.22_autoCorr_0.72","xreg1",1.50261627999417,0.143854762246429,"MAR","Kalman Filter",108
108,"propMissAct_0.22_autoCorr_0.72","xreg2",-1.39250126044786,0.13729550104794,"MAR","Kalman Filter",108
108,"propMissAct_0.22_autoCorr_0.72","sigma",0.584826165654598,NA,"MAR","Kalman Filter",108
108,"propMissAct_0.43_autoCorr_0.76","ar1",0.429029436556052,0.0388146150800109,"MAR","Kalman Filter",108
108,"propMissAct_0.43_autoCorr_0.76","intercept",4.76687028375423,0.561189396921304,"MAR","Kalman Filter",108
108,"propMissAct_0.43_autoCorr_0.76","xreg1",1.58595883551772,0.161861245266064,"MAR","Kalman Filter",108
108,"propMissAct_0.43_autoCorr_0.76","xreg2",-1.48437271330991,0.156177965073106,"MAR","Kalman Filter",108
108,"propMissAct_0.43_autoCorr_0.76","sigma",0.57475684689949,NA,"MAR","Kalman Filter",108
108,"propMissAct_0.58_autoCorr_0.74","ar1",0.426025939643958,0.0499116754458523,"MAR","Kalman Filter",108
108,"propMissAct_0.58_autoCorr_0.74","intercept",4.7000218737505,0.7351049519588,"MAR","Kalman Filter",108
108,"propMissAct_0.58_autoCorr_0.74","xreg1",1.41646499470654,0.188254069668322,"MAR","Kalman Filter",108
108,"propMissAct_0.58_autoCorr_0.74","xreg2",-1.44196704177568,0.206248294620263,"MAR","Kalman Filter",108
108,"propMissAct_0.58_autoCorr_0.74","sigma",0.616738170116115,NA,"MAR","Kalman Filter",108
108,"propMissAct_0.22_autoCorr_0.72","intercept",0.352175287067299,0.0337913536798585,"MAR","Multiple Imputations",108
108,"propMissAct_0.22_autoCorr_0.72","xreg1",4.56977392389442,0.456488106670671,"MAR","Multiple Imputations",108
108,"propMissAct_0.22_autoCorr_0.72","xreg2",1.6564878115858,0.128830721832528,"MAR","Multiple Imputations",108
108,"propMissAct_0.22_autoCorr_0.72","phi",-1.44751543062255,0.125143015620543,"MAR","Multiple Imputations",108
108,"propMissAct_0.22_autoCorr_0.72","sigma",0.619727091738886,NA,"MAR","Multiple Imputations",108
108,"propMissAct_0.43_autoCorr_0.76","intercept",0.236931494407109,0.0482602627193172,"MAR","Multiple Imputations",108
108,"propMissAct_0.43_autoCorr_0.76","xreg1",5.19085903574271,0.543534894649328,"MAR","Multiple Imputations",108
108,"propMissAct_0.43_autoCorr_0.76","xreg2",1.81639623790891,0.155553656990513,"MAR","Multiple Imputations",108
108,"propMissAct_0.43_autoCorr_0.76","phi",-1.63480235583623,0.143307793663076,"MAR","Multiple Imputations",108
108,"propMissAct_0.43_autoCorr_0.76","sigma",0.687910760554465,NA,"MAR","Multiple Imputations",108
108,"propMissAct_0.58_autoCorr_0.74","intercept",0.121960296594395,0.0431970105843398,"MAR","Multiple Imputations",108
108,"propMissAct_0.58_autoCorr_0.74","xreg1",5.21178855881265,0.426995074041443,"MAR","Multiple Imputations",108
