"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
138,"propMissAct_0.22_autoCorr_0.76","ar1",0.395026268753522,0.0350359440962254,"MAR","dropNA_simple",138
138,"propMissAct_0.22_autoCorr_0.76","intercept",4.49857512441367,0.484328100320132,"MAR","dropNA_simple",138
138,"propMissAct_0.22_autoCorr_0.76","xreg1",1.57387653953085,0.143025792224485,"MAR","dropNA_simple",138
138,"propMissAct_0.22_autoCorr_0.76","xreg2",-1.41213807322923,0.134743461525317,"MAR","dropNA_simple",138
138,"propMissAct_0.22_autoCorr_0.76","sigma",0.595495901674819,NA,"MAR","dropNA_simple",138
138,"propMissAct_0.4_autoCorr_0.76","ar1",0.400417961059203,0.0381797784331182,"MAR","dropNA_simple",138
138,"propMissAct_0.4_autoCorr_0.76","intercept",5.20964360374112,0.555659189009001,"MAR","dropNA_simple",138
138,"propMissAct_0.4_autoCorr_0.76","xreg1",1.60274384373619,0.15901337876763,"MAR","dropNA_simple",138
138,"propMissAct_0.4_autoCorr_0.76","xreg2",-1.61882820481109,0.152809219570328,"MAR","dropNA_simple",138
138,"propMissAct_0.4_autoCorr_0.76","sigma",0.603451418055014,NA,"MAR","dropNA_simple",138
138,"propMissAct_0.58_autoCorr_0.76","ar1",0.380167940341982,0.0477374794237461,"MAR","dropNA_simple",138
138,"propMissAct_0.58_autoCorr_0.76","intercept",4.03619066491728,0.714807293220815,"MAR","dropNA_simple",138
138,"propMissAct_0.58_autoCorr_0.76","xreg1",1.58816124246295,0.207458367984578,"MAR","dropNA_simple",138
138,"propMissAct_0.58_autoCorr_0.76","xreg2",-1.31109860803197,0.199671514017727,"MAR","dropNA_simple",138
138,"propMissAct_0.58_autoCorr_0.76","sigma",0.67188472919445,NA,"MAR","dropNA_simple",138
138,"propMissAct_0.22_autoCorr_0.76","ar1",0.396875369031806,0.036015154286572,"MAR","dropNA_complete",138
138,"propMissAct_0.22_autoCorr_0.76","intercept",4.49927527812626,0.503116141097729,"MAR","dropNA_complete",138
138,"propMissAct_0.22_autoCorr_0.76","xreg1",1.56219326823879,0.148831086414413,"MAR","dropNA_complete",138
138,"propMissAct_0.22_autoCorr_0.76","xreg2",-1.40900182171156,0.1399706541348,"MAR","dropNA_complete",138
138,"propMissAct_0.22_autoCorr_0.76","sigma",0.597264472589531,NA,"MAR","dropNA_complete",138
138,"propMissAct_0.4_autoCorr_0.76","ar1",0.374710722448448,0.0406337225378151,"MAR","dropNA_complete",138
138,"propMissAct_0.4_autoCorr_0.76","intercept",5.25394480901056,0.582126966418372,"MAR","dropNA_complete",138
138,"propMissAct_0.4_autoCorr_0.76","xreg1",1.6209796957171,0.169879705404203,"MAR","dropNA_complete",138
138,"propMissAct_0.4_autoCorr_0.76","xreg2",-1.63000061432835,0.159688384418525,"MAR","dropNA_complete",138
138,"propMissAct_0.4_autoCorr_0.76","sigma",0.632558001869643,NA,"MAR","dropNA_complete",138
138,"propMissAct_0.58_autoCorr_0.76","ar1",0.371396607060755,0.050311046315023,"MAR","dropNA_complete",138
138,"propMissAct_0.58_autoCorr_0.76","intercept",4.11051733787925,0.738606707775756,"MAR","dropNA_complete",138
138,"propMissAct_0.58_autoCorr_0.76","xreg1",1.53426470984828,0.228101744084035,"MAR","dropNA_complete",138
138,"propMissAct_0.58_autoCorr_0.76","xreg2",-1.32577354572706,0.204962341754989,"MAR","dropNA_complete",138
138,"propMissAct_0.58_autoCorr_0.76","sigma",0.685136085205875,NA,"MAR","dropNA_complete",138
138,"propMissAct_0.22_autoCorr_0.76","ar1",0.399285653470491,0.0346614391518755,"MAR","Kalman Filter",138
138,"propMissAct_0.22_autoCorr_0.76","intercept",4.6256955812132,0.474809725204984,"MAR","Kalman Filter",138
138,"propMissAct_0.22_autoCorr_0.76","xreg1",1.62237860259079,0.138622150989227,"MAR","Kalman Filter",138
138,"propMissAct_0.22_autoCorr_0.76","xreg2",-1.45293925214611,0.131692430565767,"MAR","Kalman Filter",138
138,"propMissAct_0.22_autoCorr_0.76","sigma",0.588309711293423,NA,"MAR","Kalman Filter",138
138,"propMissAct_0.4_autoCorr_0.76","ar1",0.378515694761348,0.0377894714300392,"MAR","Kalman Filter",138
138,"propMissAct_0.4_autoCorr_0.76","intercept",5.38033867326338,0.525715856913024,"MAR","Kalman Filter",138
138,"propMissAct_0.4_autoCorr_0.76","xreg1",1.67923887365138,0.148629613294788,"MAR","Kalman Filter",138
138,"propMissAct_0.4_autoCorr_0.76","xreg2",-1.67731556237073,0.144635528208358,"MAR","Kalman Filter",138
138,"propMissAct_0.4_autoCorr_0.76","sigma",0.604617169625239,NA,"MAR","Kalman Filter",138
138,"propMissAct_0.58_autoCorr_0.76","ar1",0.424388828893787,0.0500434562491393,"MAR","Kalman Filter",138
138,"propMissAct_0.58_autoCorr_0.76","intercept",4.27255840899793,0.706642833488672,"MAR","Kalman Filter",138
138,"propMissAct_0.58_autoCorr_0.76","xreg1",1.62684596505549,0.199547201488124,"MAR","Kalman Filter",138
138,"propMissAct_0.58_autoCorr_0.76","xreg2",-1.38141761762174,0.197058756958289,"MAR","Kalman Filter",138
138,"propMissAct_0.58_autoCorr_0.76","sigma",0.648897821793027,NA,"MAR","Kalman Filter",138
138,"propMissAct_0.22_autoCorr_0.76","intercept",0.318770711332925,0.0372216298052999,"MAR","Multiple Imputations",138
138,"propMissAct_0.22_autoCorr_0.76","xreg1",4.89688059235813,0.419851261364204,"MAR","Multiple Imputations",138
138,"propMissAct_0.22_autoCorr_0.76","xreg2",1.75651295640751,0.132159214925353,"MAR","Multiple Imputations",138
138,"propMissAct_0.22_autoCorr_0.76","phi",-1.5488108885749,0.116336302577411,"MAR","Multiple Imputations",138
138,"propMissAct_0.22_autoCorr_0.76","sigma",0.625422505362342,NA,"MAR","Multiple Imputations",138
138,"propMissAct_0.4_autoCorr_0.76","intercept",0.220930467954607,0.0428723227879121,"MAR","Multiple Imputations",138
138,"propMissAct_0.4_autoCorr_0.76","xreg1",5.14888734804232,0.466710631002674,"MAR","Multiple Imputations",138
138,"propMissAct_0.4_autoCorr_0.76","xreg2",1.92908369111065,0.124280995559265,"MAR","Multiple Imputations",138
138,"propMissAct_0.4_autoCorr_0.76","phi",-1.64465653289553,0.130045303687448,"MAR","Multiple Imputations",138
138,"propMissAct_0.4_autoCorr_0.76","sigma",0.690557553531772,NA,"MAR","Multiple Imputations",138
138,"propMissAct_0.58_autoCorr_0.76","intercept",0.177069533241649,0.0469968362928258,"MAR","Multiple Imputations",138
138,"propMissAct_0.58_autoCorr_0.76","xreg1",4.42496976706041,0.581128006567297,"MAR","Multiple Imputations",138
138,"propMissAct_0.58_autoCorr_0.76","xreg2",1.9434714309869,0.119162518326943,"MAR","Multiple Imputations",138
138,"propMissAct_0.58_autoCorr_0.76","phi",-1.45804192458084,0.158191618553703,"MAR","Multiple Imputations",138
138,"propMissAct_0.58_autoCorr_0.76","sigma",0.75970609066978,NA,"MAR","Multiple Imputations",138
