"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
51,"propMissAct_0.21_autoCorr_0.73","ar1",0.414464200161621,0.0410692322441211,"MAR","dropNA_simple",51
51,"propMissAct_0.21_autoCorr_0.73","intercept",4.78088954191724,0.604112700750946,"MAR","dropNA_simple",51
51,"propMissAct_0.21_autoCorr_0.73","xreg1",1.60089971211448,0.170073814997031,"MAR","dropNA_simple",51
51,"propMissAct_0.21_autoCorr_0.73","xreg2",-1.47627783250799,0.169667976235012,"MAR","dropNA_simple",51
51,"propMissAct_0.21_autoCorr_0.73","sigma",0.566828192391192,NA,"MAR","dropNA_simple",51
51,"propMissAct_0.41_autoCorr_0.72","ar1",0.458238069109504,0.0471901995802732,"MAR","dropNA_simple",51
51,"propMissAct_0.41_autoCorr_0.72","intercept",5.35071657698101,0.671242178207331,"MAR","dropNA_simple",51
51,"propMissAct_0.41_autoCorr_0.72","xreg1",1.50332489367545,0.185101000760833,"MAR","dropNA_simple",51
51,"propMissAct_0.41_autoCorr_0.72","xreg2",-1.6316442072466,0.19067875066557,"MAR","dropNA_simple",51
51,"propMissAct_0.41_autoCorr_0.72","sigma",0.444652399425913,NA,"MAR","dropNA_simple",51
51,"propMissAct_0.58_autoCorr_0.71","ar1",0.316592499278207,0.0590146199611452,"MAR","dropNA_simple",51
51,"propMissAct_0.58_autoCorr_0.71","intercept",5.90896552467402,0.751852711089064,"MAR","dropNA_simple",51
51,"propMissAct_0.58_autoCorr_0.71","xreg1",1.82211072166563,0.190673403010741,"MAR","dropNA_simple",51
51,"propMissAct_0.58_autoCorr_0.71","xreg2",-1.80721806209703,0.212472060837085,"MAR","dropNA_simple",51
51,"propMissAct_0.58_autoCorr_0.71","sigma",0.48248832092361,NA,"MAR","dropNA_simple",51
51,"propMissAct_0.21_autoCorr_0.73","ar1",0.398082953795039,0.0442738924592615,"MAR","dropNA_complete",51
51,"propMissAct_0.21_autoCorr_0.73","intercept",4.74825784312957,0.628766495177996,"MAR","dropNA_complete",51
51,"propMissAct_0.21_autoCorr_0.73","xreg1",1.53272754334876,0.183751104188388,"MAR","dropNA_complete",51
51,"propMissAct_0.21_autoCorr_0.73","xreg2",-1.45740940735023,0.177465046449513,"MAR","dropNA_complete",51
51,"propMissAct_0.21_autoCorr_0.73","sigma",0.584968549748451,NA,"MAR","dropNA_complete",51
51,"propMissAct_0.41_autoCorr_0.72","ar1",0.485907707217048,0.0499979183108623,"MAR","dropNA_complete",51
51,"propMissAct_0.41_autoCorr_0.72","intercept",5.60833288945167,0.73028667806542,"MAR","dropNA_complete",51
51,"propMissAct_0.41_autoCorr_0.72","xreg1",1.45118064617809,0.202077310170919,"MAR","dropNA_complete",51
51,"propMissAct_0.41_autoCorr_0.72","xreg2",-1.69544692379232,0.20676944364485,"MAR","dropNA_complete",51
51,"propMissAct_0.41_autoCorr_0.72","sigma",0.42404922415438,NA,"MAR","dropNA_complete",51
51,"propMissAct_0.58_autoCorr_0.71","ar1",0.333426347660727,0.064696888150535,"MAR","dropNA_complete",51
51,"propMissAct_0.58_autoCorr_0.71","intercept",6.2221396264381,0.915832988843501,"MAR","dropNA_complete",51
51,"propMissAct_0.58_autoCorr_0.71","xreg1",1.88880991638983,0.214443860484686,"MAR","dropNA_complete",51
51,"propMissAct_0.58_autoCorr_0.71","xreg2",-1.90620512558613,0.258623490146399,"MAR","dropNA_complete",51
51,"propMissAct_0.58_autoCorr_0.71","sigma",0.491784230245521,NA,"MAR","dropNA_complete",51
51,"propMissAct_0.21_autoCorr_0.73","ar1",0.410321305299899,0.0409473625030859,"MAR","Kalman Filter",51
51,"propMissAct_0.21_autoCorr_0.73","intercept",4.85034363459794,0.591519657404548,"MAR","Kalman Filter",51
51,"propMissAct_0.21_autoCorr_0.73","xreg1",1.63660737286817,0.165451707293686,"MAR","Kalman Filter",51
51,"propMissAct_0.21_autoCorr_0.73","xreg2",-1.5007743832577,0.166023198170587,"MAR","Kalman Filter",51
51,"propMissAct_0.21_autoCorr_0.73","sigma",0.563587151440711,NA,"MAR","Kalman Filter",51
51,"propMissAct_0.41_autoCorr_0.72","ar1",0.52647622938021,0.0491444033772643,"MAR","Kalman Filter",51
51,"propMissAct_0.41_autoCorr_0.72","intercept",5.41516920835531,0.686288165539993,"MAR","Kalman Filter",51
51,"propMissAct_0.41_autoCorr_0.72","xreg1",1.44660489215384,0.184621176110233,"MAR","Kalman Filter",51
51,"propMissAct_0.41_autoCorr_0.72","xreg2",-1.64873581683591,0.19561230719192,"MAR","Kalman Filter",51
51,"propMissAct_0.41_autoCorr_0.72","sigma",0.419318706844136,NA,"MAR","Kalman Filter",51
51,"propMissAct_0.58_autoCorr_0.71","ar1",0.310711294803645,0.0588203617986216,"MAR","Kalman Filter",51
51,"propMissAct_0.58_autoCorr_0.71","intercept",6.00574250738378,0.708451484909808,"MAR","Kalman Filter",51
