"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
41,"propMissAct_0.24_autoCorr_0.47","ar1",0.356302476402769,0.0428735487011637,"MAR","dropNA_simple",41
41,"propMissAct_0.24_autoCorr_0.47","intercept",5.12913083312008,0.623733780485737,"MAR","dropNA_simple",41
41,"propMissAct_0.24_autoCorr_0.47","xreg1",1.73668083991164,0.168547183780831,"MAR","dropNA_simple",41
41,"propMissAct_0.24_autoCorr_0.47","xreg2",-1.60429269551436,0.176303015597224,"MAR","dropNA_simple",41
41,"propMissAct_0.24_autoCorr_0.47","sigma",0.611797569505367,NA,"MAR","dropNA_simple",41
41,"propMissAct_0.45_autoCorr_0.49","ar1",0.339085051864738,0.0507392454119602,"MAR","dropNA_simple",41
41,"propMissAct_0.45_autoCorr_0.49","intercept",5.12419078190034,0.670873348678724,"MAR","dropNA_simple",41
41,"propMissAct_0.45_autoCorr_0.49","xreg1",1.76177039769923,0.198070416733875,"MAR","dropNA_simple",41
41,"propMissAct_0.45_autoCorr_0.49","xreg2",-1.60795721867519,0.18796247316797,"MAR","dropNA_simple",41
41,"propMissAct_0.45_autoCorr_0.49","sigma",0.604236044352825,NA,"MAR","dropNA_simple",41
41,"propMissAct_0.61_autoCorr_0.45","ar1",0.358446453997365,0.0584961965285368,"MAR","dropNA_simple",41
41,"propMissAct_0.61_autoCorr_0.45","intercept",4.65954553791405,0.832625756128566,"MAR","dropNA_simple",41
41,"propMissAct_0.61_autoCorr_0.45","xreg1",1.68401800563066,0.239950260930406,"MAR","dropNA_simple",41
41,"propMissAct_0.61_autoCorr_0.45","xreg2",-1.45932957646432,0.232255186112481,"MAR","dropNA_simple",41
41,"propMissAct_0.61_autoCorr_0.45","sigma",0.67532050719068,NA,"MAR","dropNA_simple",41
41,"propMissAct_0.24_autoCorr_0.47","ar1",0.393203092340269,0.0452836632348027,"MAR","dropNA_complete",41
41,"propMissAct_0.24_autoCorr_0.47","intercept",5.37654984431979,0.688416138758292,"MAR","dropNA_complete",41
41,"propMissAct_0.24_autoCorr_0.47","xreg1",1.59240385423175,0.187461980602144,"MAR","dropNA_complete",41
