"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
18,"propMissAct_0.24_autoCorr_0.77",-0.286979433406831,0.763025896253237,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.152854829643255,0.834271416923582,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.107712565940919,0.847497818140811,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.13200067843754,0.850059047876088,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.122591467885047,0.850558772686086,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.320130419323635,0.850656416145161,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.578052449324665,0.850675500528383,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0733844200493982,0.850679230770966,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.413396487920818,0.850679959893814,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.00739969357209377,0.850680102410349,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.219025686680573,0.850680130267069,2014-01-10,NA,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.587301015031361,0.85068013571203,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.434980468811753,0.850680136776319,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.468966413782604,0.850680136984348,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.411803716196611,0.85068013702501,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.414480794226761,0.850680137032958,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.295991722507805,0.850680137034511,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.368933419970216,0.850680137034815,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.299024711218757,0.850680137034874,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.351702456880761,0.850680137034886,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.322237689650103,0.850680137034888,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.208610647414391,0.850680137034889,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.626045432648,0.850680137034889,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.159586935124159,0.850680137034889,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0343097356521787,0.850680137034889,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.118841720248115,0.850680137034889,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.25487534507978,0.850680137034889,2014-01-26,-1.4574538118164,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.0741496588011629,0.850680137034889,2014-01-27,NA,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0904683166693594,0.850680137034889,2014-01-28,NA,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.192123738035249,0.850680137034889,2014-01-29,-0.955581139625831,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.00597768655945989,0.850680137034889,2014-01-30,-0.920195703683634,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0809808333515148,0.850680137034889,2014-01-31,-0.672076111835849,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.11504485921908,0.850680137034889,2014-02-01,-1.21054881980603,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.0499259189434184,0.850680137034889,2014-02-02,-1.08310062346766,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0914199440438378,0.850680137034889,2014-02-03,NA,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.122309791793305,0.850680137034889,2014-02-04,-0.737384907460514,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.100945216465447,0.850680137034889,2014-02-05,-0.602091774444147,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.114699227726638,0.850680137034889,2014-02-06,-1.36048606228077,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.148412738010018,0.850680137034889,2014-02-07,-0.590731367284474,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.311029341175717,0.850680137034889,2014-02-08,-0.438703106322262,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0592470800125371,0.850680137034889,2014-02-09,-0.00344968843796353,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.00134851185727196,0.850680137034889,2014-02-10,-0.853258869161551,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.177551600064713,0.850680137034889,2014-02-11,-0.473758063778374,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.339381053342432,0.850680137034889,2014-02-12,-0.093011489438787,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.232649551005722,0.850680137034889,2014-02-13,-0.38716390850272,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",-0.0755550790303104,0.850680137034889,2014-02-14,-0.596486264535982,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.247649975824272,0.850680137034889,2014-02-15,-0.592463347129888,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.0600632880087323,0.850680137034889,2014-02-16,-0.139173636638275,"MAR","dropNA_simple",18
18,"propMissAct_0.24_autoCorr_0.77",0.189793720674354,0.850680137034889,2014-02-17,-0.28683850695605,"MAR","dropNA_simple",18
