"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
62,"propMissAct_0.22_autoCorr_0.45","ar1",0.399385132185089,0.0430573367385021,"MAR","dropNA_simple",62
62,"propMissAct_0.22_autoCorr_0.45","intercept",5.38907440365044,0.602503413409309,"MAR","dropNA_simple",62
62,"propMissAct_0.22_autoCorr_0.45","xreg1",1.65980039518643,0.164592323741618,"MAR","dropNA_simple",62
62,"propMissAct_0.22_autoCorr_0.45","xreg2",-1.65807672971547,0.170319938589548,"MAR","dropNA_simple",62
62,"propMissAct_0.22_autoCorr_0.45","sigma",0.507483704464299,NA,"MAR","dropNA_simple",62
62,"propMissAct_0.43_autoCorr_0.52","ar1",0.273902610609317,0.0491041993064363,"MAR","dropNA_simple",62
62,"propMissAct_0.43_autoCorr_0.52","intercept",5.68461693746684,0.651973406211133,"MAR","dropNA_simple",62
62,"propMissAct_0.43_autoCorr_0.52","xreg1",1.77085042130087,0.181819440036946,"MAR","dropNA_simple",62
62,"propMissAct_0.43_autoCorr_0.52","xreg2",-1.77047405318866,0.183407370503439,"MAR","dropNA_simple",62
62,"propMissAct_0.43_autoCorr_0.52","sigma",0.657803408895647,NA,"MAR","dropNA_simple",62
62,"propMissAct_0.61_autoCorr_0.53","ar1",0.283467653283023,0.0623318746621842,"MAR","dropNA_simple",62
62,"propMissAct_0.61_autoCorr_0.53","intercept",6.27684664146466,0.812929767858593,"MAR","dropNA_simple",62
62,"propMissAct_0.61_autoCorr_0.53","xreg1",1.83128351082878,0.223364957475806,"MAR","dropNA_simple",62
62,"propMissAct_0.61_autoCorr_0.53","xreg2",-1.94672852333263,0.22961415004094,"MAR","dropNA_simple",62
62,"propMissAct_0.61_autoCorr_0.53","sigma",0.670933308492704,NA,"MAR","dropNA_simple",62
62,"propMissAct_0.22_autoCorr_0.45","ar1",0.425168077246742,0.043091918592937,"MAR","dropNA_complete",62
62,"propMissAct_0.22_autoCorr_0.45","intercept",5.40839676401372,0.658925467471827,"MAR","dropNA_complete",62
62,"propMissAct_0.22_autoCorr_0.45","xreg1",1.68178508965736,0.171421700623796,"MAR","dropNA_complete",62
62,"propMissAct_0.22_autoCorr_0.45","xreg2",-1.66906999270258,0.185127944775128,"MAR","dropNA_complete",62
62,"propMissAct_0.22_autoCorr_0.45","sigma",0.503919057287678,NA,"MAR","dropNA_complete",62
62,"propMissAct_0.43_autoCorr_0.52","ar1",0.292467733953453,0.0572787366067537,"MAR","dropNA_complete",62
62,"propMissAct_0.43_autoCorr_0.52","intercept",6.20693103678425,0.746400327518011,"MAR","dropNA_complete",62
62,"propMissAct_0.43_autoCorr_0.52","xreg1",1.71958129907987,0.201070033235771,"MAR","dropNA_complete",62
62,"propMissAct_0.43_autoCorr_0.52","xreg2",-1.91301693172479,0.211726664121349,"MAR","dropNA_complete",62
62,"propMissAct_0.43_autoCorr_0.52","sigma",0.604852685998314,NA,"MAR","dropNA_complete",62
62,"propMissAct_0.61_autoCorr_0.53","ar1",0.190572593799022,0.0738972109760262,"MAR","dropNA_complete",62
62,"propMissAct_0.61_autoCorr_0.53","intercept",6.63119835767551,1.00451926762805,"MAR","dropNA_complete",62
62,"propMissAct_0.61_autoCorr_0.53","xreg1",1.93481440515727,0.251436202835251,"MAR","dropNA_complete",62
62,"propMissAct_0.61_autoCorr_0.53","xreg2",-2.06347781767908,0.283517694401901,"MAR","dropNA_complete",62
62,"propMissAct_0.61_autoCorr_0.53","sigma",0.782781495346611,NA,"MAR","dropNA_complete",62
62,"propMissAct_0.22_autoCorr_0.45","ar1",0.476744310763146,0.0434956785109128,"MAR","Kalman Filter",62
62,"propMissAct_0.22_autoCorr_0.45","intercept",5.21572436335467,0.620939894763682,"MAR","Kalman Filter",62
62,"propMissAct_0.22_autoCorr_0.45","xreg1",1.72088771435636,0.1628979766881,"MAR","Kalman Filter",62
62,"propMissAct_0.22_autoCorr_0.45","xreg2",-1.6186673065826,0.175556561081529,"MAR","Kalman Filter",62
62,"propMissAct_0.22_autoCorr_0.45","sigma",0.475149946619277,NA,"MAR","Kalman Filter",62
62,"propMissAct_0.43_autoCorr_0.52","ar1",0.326908267488394,0.0515051889477555,"MAR","Kalman Filter",62
62,"propMissAct_0.43_autoCorr_0.52","intercept",5.71990472791558,0.640326512947929,"MAR","Kalman Filter",62
62,"propMissAct_0.43_autoCorr_0.52","xreg1",1.80158559882139,0.178037369939295,"MAR","Kalman Filter",62
62,"propMissAct_0.43_autoCorr_0.52","xreg2",-1.78311337189706,0.17998511137204,"MAR","Kalman Filter",62
62,"propMissAct_0.43_autoCorr_0.52","sigma",0.632924653187682,NA,"MAR","Kalman Filter",62
62,"propMissAct_0.61_autoCorr_0.53","ar1",0.265992757027138,0.0648480190451342,"MAR","Kalman Filter",62
62,"propMissAct_0.61_autoCorr_0.53","intercept",6.51947328214553,0.751853191439433,"MAR","Kalman Filter",62
62,"propMissAct_0.61_autoCorr_0.53","xreg1",1.93815076066053,0.20018743351725,"MAR","Kalman Filter",62
62,"propMissAct_0.61_autoCorr_0.53","xreg2",-2.02695628540826,0.211205744429781,"MAR","Kalman Filter",62
62,"propMissAct_0.61_autoCorr_0.53","sigma",0.668849011294796,NA,"MAR","Kalman Filter",62
62,"propMissAct_0.22_autoCorr_0.45","intercept",0.351915473183607,0.0467666662327158,"MAR","Multiple Imputations",62
62,"propMissAct_0.22_autoCorr_0.45","xreg1",5.45687330096806,0.590386550064768,"MAR","Multiple Imputations",62
62,"propMissAct_0.22_autoCorr_0.45","xreg2",1.79938483860627,0.140426335085898,"MAR","Multiple Imputations",62
62,"propMissAct_0.22_autoCorr_0.45","phi",-1.69449690869577,0.165637783796796,"MAR","Multiple Imputations",62
62,"propMissAct_0.22_autoCorr_0.45","sigma",0.520839874171532,NA,"MAR","Multiple Imputations",62
62,"propMissAct_0.43_autoCorr_0.52","intercept",0.208263905192012,0.0465839716042479,"MAR","Multiple Imputations",62
62,"propMissAct_0.43_autoCorr_0.52","xreg1",5.80222130649043,0.67025118198556,"MAR","Multiple Imputations",62
62,"propMissAct_0.43_autoCorr_0.52","xreg2",1.9584179255915,0.210783527839997,"MAR","Multiple Imputations",62
62,"propMissAct_0.43_autoCorr_0.52","phi",-1.82945072347246,0.175297648837968,"MAR","Multiple Imputations",62
62,"propMissAct_0.43_autoCorr_0.52","sigma",0.672854515747308,NA,"MAR","Multiple Imputations",62
62,"propMissAct_0.61_autoCorr_0.53","intercept",0.106999089773711,0.0743104564081109,"MAR","Multiple Imputations",62
62,"propMissAct_0.61_autoCorr_0.53","xreg1",6.07711128634963,0.656966594553527,"MAR","Multiple Imputations",62
62,"propMissAct_0.61_autoCorr_0.53","xreg2",2.04834955384683,0.137932089193885,"MAR","Multiple Imputations",62
62,"propMissAct_0.61_autoCorr_0.53","phi",-1.91961266227601,0.190067047486104,"MAR","Multiple Imputations",62
62,"propMissAct_0.61_autoCorr_0.53","sigma",0.69664814058186,NA,"MAR","Multiple Imputations",62
