"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
12,"propMissAct_0.25_autoCorr_0.74","ar1",0.415517738816181,0.0441760260626603,"MAR","dropNA_simple",12
12,"propMissAct_0.25_autoCorr_0.74","intercept",4.7466048045921,0.648384776287881,"MAR","dropNA_simple",12
12,"propMissAct_0.25_autoCorr_0.74","xreg1",1.57182994166534,0.180905745416534,"MAR","dropNA_simple",12
12,"propMissAct_0.25_autoCorr_0.74","xreg2",-1.47199888100278,0.183424760710482,"MAR","dropNA_simple",12
12,"propMissAct_0.25_autoCorr_0.74","sigma",0.576957501222036,NA,"MAR","dropNA_simple",12
12,"propMissAct_0.43_autoCorr_0.78","ar1",0.37487723400765,0.0490505784755913,"MAR","dropNA_simple",12
12,"propMissAct_0.43_autoCorr_0.78","intercept",4.67601983633449,0.757434034971915,"MAR","dropNA_simple",12
12,"propMissAct_0.43_autoCorr_0.78","xreg1",1.59805863830011,0.192192085575826,"MAR","dropNA_simple",12
12,"propMissAct_0.43_autoCorr_0.78","xreg2",-1.44789624726407,0.211462207463151,"MAR","dropNA_simple",12
12,"propMissAct_0.43_autoCorr_0.78","sigma",0.606460736611729,NA,"MAR","dropNA_simple",12
12,"propMissAct_0.62_autoCorr_0.76","ar1",0.294242720635544,0.0688476226963055,"MAR","dropNA_simple",12
12,"propMissAct_0.62_autoCorr_0.76","intercept",5.28769198889485,0.932484233154794,"MAR","dropNA_simple",12
12,"propMissAct_0.62_autoCorr_0.76","xreg1",1.94248457481771,0.225055981014574,"MAR","dropNA_simple",12
12,"propMissAct_0.62_autoCorr_0.76","xreg2",-1.68001558377659,0.265188777407064,"MAR","dropNA_simple",12
12,"propMissAct_0.62_autoCorr_0.76","sigma",0.629957604130926,NA,"MAR","dropNA_simple",12
12,"propMissAct_0.25_autoCorr_0.74","ar1",0.417890035110539,0.0472060230017136,"MAR","dropNA_complete",12
12,"propMissAct_0.25_autoCorr_0.74","intercept",4.7501499378147,0.687235255826042,"MAR","dropNA_complete",12
12,"propMissAct_0.25_autoCorr_0.74","xreg1",1.50176834926655,0.191282570613884,"MAR","dropNA_complete",12
12,"propMissAct_0.25_autoCorr_0.74","xreg2",-1.46253086765117,0.194744454146299,"MAR","dropNA_complete",12
12,"propMissAct_0.25_autoCorr_0.74","sigma",0.573368122016209,NA,"MAR","dropNA_complete",12
12,"propMissAct_0.43_autoCorr_0.78","ar1",0.322150604714424,0.0526951092600679,"MAR","dropNA_complete",12
12,"propMissAct_0.43_autoCorr_0.78","intercept",5.06362594284071,0.754124739837183,"MAR","dropNA_complete",12
12,"propMissAct_0.43_autoCorr_0.78","xreg1",1.53646865307637,0.190990176416865,"MAR","dropNA_complete",12
12,"propMissAct_0.43_autoCorr_0.78","xreg2",-1.5460241506832,0.210505319692219,"MAR","dropNA_complete",12
12,"propMissAct_0.43_autoCorr_0.78","sigma",0.58780004724066,NA,"MAR","dropNA_complete",12
12,"propMissAct_0.62_autoCorr_0.76","ar1",0.498274931034015,0.0805019265433588,"MAR","dropNA_complete",12
12,"propMissAct_0.62_autoCorr_0.76","intercept",5.5109356869813,1.04805510579042,"MAR","dropNA_complete",12
12,"propMissAct_0.62_autoCorr_0.76","xreg1",1.48156948250032,0.292107584846743,"MAR","dropNA_complete",12
12,"propMissAct_0.62_autoCorr_0.76","xreg2",-1.6708733414285,0.30414108575932,"MAR","dropNA_complete",12
12,"propMissAct_0.62_autoCorr_0.76","sigma",0.440502973182631,NA,"MAR","dropNA_complete",12
12,"propMissAct_0.25_autoCorr_0.74","ar1",0.426260006398057,0.043476423443293,"MAR","Kalman Filter",12
12,"propMissAct_0.25_autoCorr_0.74","intercept",4.90578188265965,0.638781909915103,"MAR","Kalman Filter",12
12,"propMissAct_0.25_autoCorr_0.74","xreg1",1.59727929184756,0.175264669904038,"MAR","Kalman Filter",12
12,"propMissAct_0.25_autoCorr_0.74","xreg2",-1.52135990864861,0.180629064345848,"MAR","Kalman Filter",12
12,"propMissAct_0.25_autoCorr_0.74","sigma",0.565840232656704,NA,"MAR","Kalman Filter",12
12,"propMissAct_0.43_autoCorr_0.78","ar1",0.343998119562484,0.0511481706413871,"MAR","Kalman Filter",12
12,"propMissAct_0.43_autoCorr_0.78","intercept",5.0229721716079,0.717274208589399,"MAR","Kalman Filter",12
12,"propMissAct_0.43_autoCorr_0.78","xreg1",1.71081004845476,0.180439334231444,"MAR","Kalman Filter",12
12,"propMissAct_0.43_autoCorr_0.78","xreg2",-1.56090985297059,0.199887602760075,"MAR","Kalman Filter",12
12,"propMissAct_0.43_autoCorr_0.78","sigma",0.619981427629118,NA,"MAR","Kalman Filter",12
12,"propMissAct_0.62_autoCorr_0.76","ar1",0.65514807457132,0.0662617680802243,"MAR","Kalman Filter",12
12,"propMissAct_0.62_autoCorr_0.76","intercept",4.08667623800965,1.24850641753275,"MAR","Kalman Filter",12
12,"propMissAct_0.62_autoCorr_0.76","xreg1",1.45028925833991,0.28213382337806,"MAR","Kalman Filter",12
12,"propMissAct_0.62_autoCorr_0.76","xreg2",-1.29789389025889,0.356563835829656,"MAR","Kalman Filter",12
12,"propMissAct_0.62_autoCorr_0.76","sigma",0.490812949235669,NA,"MAR","Kalman Filter",12
12,"propMissAct_0.25_autoCorr_0.74","intercept",0.316913016051755,0.0450520134134161,"MAR","Multiple Imputations",12
12,"propMissAct_0.25_autoCorr_0.74","xreg1",5.42249316152191,0.53821844017349,"MAR","Multiple Imputations",12
12,"propMissAct_0.25_autoCorr_0.74","xreg2",1.78374962433845,0.156418677659252,"MAR","Multiple Imputations",12
12,"propMissAct_0.25_autoCorr_0.74","phi",-1.68946709985293,0.151581908065449,"MAR","Multiple Imputations",12
12,"propMissAct_0.25_autoCorr_0.74","sigma",0.629534994200573,NA,"MAR","Multiple Imputations",12
12,"propMissAct_0.43_autoCorr_0.78","intercept",0.201617558336183,0.0419224778770268,"MAR","Multiple Imputations",12
12,"propMissAct_0.43_autoCorr_0.78","xreg1",5.10404253110673,0.490603632736514,"MAR","Multiple Imputations",12
12,"propMissAct_0.43_autoCorr_0.78","xreg2",1.85002328665017,0.1491056240272,"MAR","Multiple Imputations",12
12,"propMissAct_0.43_autoCorr_0.78","phi",-1.60184871707542,0.140064444415735,"MAR","Multiple Imputations",12
