"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
115,"propMissAct_0.24_autoCorr_0.23",-0.27844800634296,0.74733153426808,2013-12-31,-0.652720778025846,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.151814165435791,0.802167884043437,2014-01-01,-0.872731313808156,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0885611897113126,0.810185276104297,2014-01-02,-0.997448953547836,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.107875999450594,0.811398070994404,2014-01-03,-0.912356553248374,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0866570167578854,0.811582422493464,2014-01-04,-0.361659689863875,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.372235072672859,0.811610465410152,2014-01-05,-3.30224602916798,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.647225048312708,0.811614731675627,2014-01-06,-0.86609053874533,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0348663807400615,0.811615380728238,2014-01-07,-0.998382953950892,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.389067424528501,0.811615479472766,2014-01-08,-0.601968992353489,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.0454026625994415,0.811615494495409,2014-01-09,-1.19126607859835,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.271249620188336,0.811615496780901,2014-01-10,NA,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.659489375005128,0.811615497128608,2014-01-11,-1.13473333794051,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.490939274088028,0.811615497181507,2014-01-12,-1.76754450934185,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.531306281088477,0.811615497189555,2014-01-13,-1.91196882145039,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.46788661304188,0.811615497190779,2014-01-14,-0.917062823440351,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.47082993268274,0.811615497190965,2014-01-15,-1.0014252217898,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.349601084761548,0.811615497190994,2014-01-16,-3.17494095492972,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.429080029570769,0.811615497190998,2014-01-17,-1.2905292292941,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.352262275481441,0.811615497190999,2014-01-18,-0.762845265347764,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.41217809263893,0.811615497190999,2014-01-19,-1.20169320016488,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.380489156691961,0.811615497190999,2014-01-20,-1.22414312793057,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.180714215036399,0.811615497190999,2014-01-21,-0.85549725940086,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.605430112199405,0.811615497190999,2014-01-22,-0.341929286950213,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.12377102903733,0.811615497190999,2014-01-23,-2.08749925690214,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.00538663067393086,0.811615497190999,2014-01-24,-1.08197550596616,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.165695995192703,0.811615497190999,2014-01-25,-1.65449132442466,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.309275970937972,0.811615497190999,2014-01-26,-1.4574538118164,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.118125594196707,0.811615497190999,2014-01-27,NA,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0563221973293829,0.811615497190999,2014-01-28,NA,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.165482162367633,0.811615497190999,2014-01-29,-0.955581139625831,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.0285404749195704,0.811615497190999,2014-01-30,-0.920195703683634,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0515571387529613,0.811615497190999,2014-01-31,-0.672076111835849,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.160011761762529,0.811615497190999,2014-02-01,-1.21054881980603,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.0862366105519598,0.811615497190999,2014-02-02,-1.08310062346766,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0622414037020964,0.811615497190999,2014-02-03,NA,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0961841475464707,0.811615497190999,2014-02-04,-0.737384907460514,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0742742047693461,0.811615497190999,2014-02-05,-0.602091774444147,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.159631970924309,0.811615497190999,2014-02-06,-1.36048606228077,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.124866892252884,0.811615497190999,2014-02-07,-0.590731367284474,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.29699503381389,0.811615497190999,2014-02-08,-0.438703106322262,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0228466075506503,0.811615497190999,2014-02-09,-0.00344968843796353,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.0343931107516667,0.811615497190999,2014-02-10,-0.853258869161551,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.154482681769749,0.811615497190999,2014-02-11,-0.473758063778374,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.324675035251901,0.811615497190999,2014-02-12,-0.093011489438787,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.212555444400624,0.811615497190999,2014-02-13,-0.38716390850272,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.120449483605259,0.811615497190999,2014-02-14,-0.596486264535982,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.231508999012292,0.811615497190999,2014-02-15,-0.592463347129888,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0253828003722722,0.811615497190999,2014-02-16,-0.139173636638275,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.170337627686806,0.811615497190999,2014-02-17,-0.28683850695605,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.185192825916333,0.811615497190999,2014-02-18,-0.276055225841372,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.163762889286001,0.811615497190999,2014-02-19,-0.877245310485926,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0906965140441749,0.811615497190999,2014-02-20,-0.206835695276591,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.280961711100449,0.811615497190999,2014-02-21,-0.708170606823295,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.137123614411571,0.811615497190999,2014-02-22,-0.251422110132157,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.283930290512076,0.811615497190999,2014-02-23,0.54466432877793,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",-0.0583801266468354,0.811615497190999,2014-02-24,-0.683031290153551,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.0153438249531843,0.811615497190999,2014-02-25,0.180788068170033,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.227564228009035,0.811615497190999,2014-02-26,0.104253959230149,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.365612354597814,0.811615497190999,2014-02-27,0.278590611960534,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.591206247956354,0.811615497190999,2014-02-28,0.382714870190654,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.390968888266925,0.811615497190999,2014-03-01,-0.0160732290092103,"MAR","dropNA_simple",115
115,"propMissAct_0.24_autoCorr_0.23",0.397233549317714,0.811615497190999,2014-03-02,0.155327163136013,"MAR","dropNA_simple",115
