"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
72,"propMissAct_0.24_autoCorr_0.72","ar1",0.387377504541844,0.0413887206272322,"MAR","dropNA_simple",72
72,"propMissAct_0.24_autoCorr_0.72","intercept",4.78296723583224,0.610783788194067,"MAR","dropNA_simple",72
72,"propMissAct_0.24_autoCorr_0.72","xreg1",1.74293822748243,0.168692448151942,"MAR","dropNA_simple",72
72,"propMissAct_0.24_autoCorr_0.72","xreg2",-1.49802722872833,0.171222656350102,"MAR","dropNA_simple",72
72,"propMissAct_0.24_autoCorr_0.72","sigma",0.588673553000883,NA,"MAR","dropNA_simple",72
72,"propMissAct_0.37_autoCorr_0.74","ar1",0.39228988330373,0.0470012086153485,"MAR","dropNA_simple",72
72,"propMissAct_0.37_autoCorr_0.74","intercept",4.61443255612921,0.673341371257914,"MAR","dropNA_simple",72
72,"propMissAct_0.37_autoCorr_0.74","xreg1",1.59033554667468,0.194123631170019,"MAR","dropNA_simple",72
72,"propMissAct_0.37_autoCorr_0.74","xreg2",-1.44471740018521,0.18792948895126,"MAR","dropNA_simple",72
72,"propMissAct_0.37_autoCorr_0.74","sigma",0.617931915241497,NA,"MAR","dropNA_simple",72
72,"propMissAct_0.57_autoCorr_0.78","ar1",0.509117115760601,0.0649538583651143,"MAR","dropNA_simple",72
72,"propMissAct_0.57_autoCorr_0.78","intercept",3.61403355651296,0.859947784629997,"MAR","dropNA_simple",72
72,"propMissAct_0.57_autoCorr_0.78","xreg1",1.68125650733668,0.247264309994727,"MAR","dropNA_simple",72
72,"propMissAct_0.57_autoCorr_0.78","xreg2",-1.15218059895506,0.250374693753021,"MAR","dropNA_simple",72
72,"propMissAct_0.57_autoCorr_0.78","sigma",0.409600356974375,NA,"MAR","dropNA_simple",72
72,"propMissAct_0.24_autoCorr_0.72","ar1",0.353700053740137,0.0443843246137173,"MAR","dropNA_complete",72
72,"propMissAct_0.24_autoCorr_0.72","intercept",4.77670152030498,0.620353924776124,"MAR","dropNA_complete",72
72,"propMissAct_0.24_autoCorr_0.72","xreg1",1.73692928985426,0.178303784909043,"MAR","dropNA_complete",72
72,"propMissAct_0.24_autoCorr_0.72","xreg2",-1.49396262419804,0.174097842438926,"MAR","dropNA_complete",72
72,"propMissAct_0.24_autoCorr_0.72","sigma",0.606682344921987,NA,"MAR","dropNA_complete",72
72,"propMissAct_0.37_autoCorr_0.74","ar1",0.367705128925712,0.0512227385093909,"MAR","dropNA_complete",72
72,"propMissAct_0.37_autoCorr_0.74","intercept",4.62128216974591,0.713812054347371,"MAR","dropNA_complete",72
72,"propMissAct_0.37_autoCorr_0.74","xreg1",1.53977462159358,0.212568201869199,"MAR","dropNA_complete",72
72,"propMissAct_0.37_autoCorr_0.74","xreg2",-1.44634429498106,0.198762319600641,"MAR","dropNA_complete",72
72,"propMissAct_0.37_autoCorr_0.74","sigma",0.663071760661931,NA,"MAR","dropNA_complete",72
72,"propMissAct_0.57_autoCorr_0.78","ar1",0.501508219536049,0.0648859412126104,"MAR","dropNA_complete",72
72,"propMissAct_0.57_autoCorr_0.78","intercept",3.06142177483964,0.941479812370741,"MAR","dropNA_complete",72
72,"propMissAct_0.57_autoCorr_0.78","xreg1",1.84721870096244,0.242837389154173,"MAR","dropNA_complete",72
72,"propMissAct_0.57_autoCorr_0.78","xreg2",-1.01591914170839,0.272317228261659,"MAR","dropNA_complete",72
72,"propMissAct_0.57_autoCorr_0.78","sigma",0.420941056446871,NA,"MAR","dropNA_complete",72
72,"propMissAct_0.24_autoCorr_0.72","ar1",0.384947191179587,0.0426526781044353,"MAR","Kalman Filter",72
72,"propMissAct_0.24_autoCorr_0.72","intercept",4.84967638577824,0.593424639371346,"MAR","Kalman Filter",72
72,"propMissAct_0.24_autoCorr_0.72","xreg1",1.76015082128353,0.164784675000207,"MAR","Kalman Filter",72
72,"propMissAct_0.24_autoCorr_0.72","xreg2",-1.51997023256128,0.166250616049163,"MAR","Kalman Filter",72
72,"propMissAct_0.24_autoCorr_0.72","sigma",0.589557636058682,NA,"MAR","Kalman Filter",72
72,"propMissAct_0.37_autoCorr_0.74","ar1",0.363533903590453,0.0454125551909057,"MAR","Kalman Filter",72
72,"propMissAct_0.37_autoCorr_0.74","intercept",4.93229759219337,0.629257283944982,"MAR","Kalman Filter",72
72,"propMissAct_0.37_autoCorr_0.74","xreg1",1.6804941074208,0.180300369837138,"MAR","Kalman Filter",72
72,"propMissAct_0.37_autoCorr_0.74","xreg2",-1.53911389929056,0.175321127738603,"MAR","Kalman Filter",72
72,"propMissAct_0.37_autoCorr_0.74","sigma",0.620152845661899,NA,"MAR","Kalman Filter",72
72,"propMissAct_0.57_autoCorr_0.78","ar1",0.481501475232411,0.0587210320949075,"MAR","Kalman Filter",72
72,"propMissAct_0.57_autoCorr_0.78","intercept",3.96153475058023,0.782684979778588,"MAR","Kalman Filter",72
72,"propMissAct_0.57_autoCorr_0.78","xreg1",1.91648578842744,0.202533663605158,"MAR","Kalman Filter",72
72,"propMissAct_0.57_autoCorr_0.78","xreg2",-1.28146086128377,0.223959439123933,"MAR","Kalman Filter",72
72,"propMissAct_0.57_autoCorr_0.78","sigma",0.404482640592506,NA,"MAR","Kalman Filter",72
72,"propMissAct_0.24_autoCorr_0.72","intercept",0.284930534720361,0.0433307753100368,"MAR","Multiple Imputations",72
72,"propMissAct_0.24_autoCorr_0.72","xreg1",4.9974135572513,0.607640766213379,"MAR","Multiple Imputations",72
72,"propMissAct_0.24_autoCorr_0.72","xreg2",1.85500413018079,0.139214290403664,"MAR","Multiple Imputations",72
72,"propMissAct_0.24_autoCorr_0.72","phi",-1.57576428459724,0.169837301426807,"MAR","Multiple Imputations",72
72,"propMissAct_0.24_autoCorr_0.72","sigma",0.624343642753415,NA,"MAR","Multiple Imputations",72
72,"propMissAct_0.37_autoCorr_0.74","intercept",0.258419674096342,0.0565398129668075,"MAR","Multiple Imputations",72
72,"propMissAct_0.37_autoCorr_0.74","xreg1",4.87898594242372,0.583282713939141,"MAR","Multiple Imputations",72
72,"propMissAct_0.37_autoCorr_0.74","xreg2",1.8639657025722,0.190918842974391,"MAR","Multiple Imputations",72
72,"propMissAct_0.37_autoCorr_0.74","phi",-1.54838303331635,0.168510801219052,"MAR","Multiple Imputations",72
72,"propMissAct_0.37_autoCorr_0.74","sigma",0.64322017810121,NA,"MAR","Multiple Imputations",72
72,"propMissAct_0.57_autoCorr_0.78","intercept",0.195018298931714,0.0367373471046312,"MAR","Multiple Imputations",72
72,"propMissAct_0.57_autoCorr_0.78","xreg1",4.27668598973613,0.840261244234044,"MAR","Multiple Imputations",72
72,"propMissAct_0.57_autoCorr_0.78","xreg2",2.26768812141336,0.121796420918028,"MAR","Multiple Imputations",72
72,"propMissAct_0.57_autoCorr_0.78","phi",-1.41653831768708,0.233718051739149,"MAR","Multiple Imputations",72
72,"propMissAct_0.57_autoCorr_0.78","sigma",0.466270177433321,NA,"MAR","Multiple Imputations",72
