"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
2,"propMissAct_0.25_autoCorr_0.47","ar1",0.844081746860724,0.0233405877817928,"MAR","dropNA_simple",2
2,"propMissAct_0.25_autoCorr_0.47","intercept",-0.247467363257575,0.16085874160973,"MAR","dropNA_simple",2
2,"propMissAct_0.25_autoCorr_0.47","xreg1",0.882558198352599,0.136515497978039,"MAR","dropNA_simple",2
2,"propMissAct_0.25_autoCorr_0.47","xreg2",-0.589173056313527,0.0586763794925646,"MAR","dropNA_simple",2
2,"propMissAct_0.25_autoCorr_0.47","sigma",0.263842880988053,NA,"MAR","dropNA_simple",2
2,"propMissAct_0.41_autoCorr_0.47","ar1",0.83423491816394,0.0273716542526839,"MAR","dropNA_simple",2
2,"propMissAct_0.41_autoCorr_0.47","intercept",-0.433356382576386,0.17312911048745,"MAR","dropNA_simple",2
2,"propMissAct_0.41_autoCorr_0.47","xreg1",0.79484522278427,0.155016736469959,"MAR","dropNA_simple",2
2,"propMissAct_0.41_autoCorr_0.47","xreg2",-0.790252692443225,0.0641946269216516,"MAR","dropNA_simple",2
2,"propMissAct_0.41_autoCorr_0.47","sigma",0.268810515592883,NA,"MAR","dropNA_simple",2
2,"propMissAct_0.63_autoCorr_0.43","ar1",0.866073688377583,0.0306172507834485,"MAR","dropNA_simple",2
2,"propMissAct_0.63_autoCorr_0.43","intercept",-0.326682323114203,0.244596897015762,"MAR","dropNA_simple",2
2,"propMissAct_0.63_autoCorr_0.43","xreg1",0.780781689523082,0.170845474593174,"MAR","dropNA_simple",2
2,"propMissAct_0.63_autoCorr_0.43","xreg2",-0.58807878729005,0.0710394831623538,"MAR","dropNA_simple",2
2,"propMissAct_0.63_autoCorr_0.43","sigma",0.250660274480095,NA,"MAR","dropNA_simple",2
2,"propMissAct_0.25_autoCorr_0.47","ar1",0.83495434679267,0.0258513089735834,"MAR","dropNA_complete",2
2,"propMissAct_0.25_autoCorr_0.47","intercept",-0.252014553641616,0.163797064505469,"MAR","dropNA_complete",2
2,"propMissAct_0.25_autoCorr_0.47","xreg1",0.888780949160694,0.150577780430257,"MAR","dropNA_complete",2
2,"propMissAct_0.25_autoCorr_0.47","xreg2",-0.609408458590999,0.059443479890758,"MAR","dropNA_complete",2
2,"propMissAct_0.25_autoCorr_0.47","sigma",0.267705296398631,NA,"MAR","dropNA_complete",2
2,"propMissAct_0.41_autoCorr_0.47","ar1",0.806600212660183,0.033277845616464,"MAR","dropNA_complete",2
2,"propMissAct_0.41_autoCorr_0.47","intercept",-0.246665326841005,0.177963652166007,"MAR","dropNA_complete",2
2,"propMissAct_0.41_autoCorr_0.47","xreg1",0.64517341308954,0.175100158290769,"MAR","dropNA_complete",2
2,"propMissAct_0.41_autoCorr_0.47","xreg2",-0.66309520554097,0.0727971053173974,"MAR","dropNA_complete",2
