"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
6,"propMissAct_0.25_autoCorr_0.79",-0.7085906771946,0.509674278926176,2014-12-30,-0.989382999914904,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",-0.511950559316265,0.665875507680676,2014-12-31,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",-0.364135748285943,0.757091439518704,2015-01-01,-0.709297886625847,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",-0.0990355222618601,0.815436899666148,2015-01-02,-0.516355826744804,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",-0.16735905814641,0.854279026240259,2015-01-03,-0.851859939488679,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.0793942188071534,0.8807025515922,2015-01-04,-0.341893709254156,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.283580496968739,0.898912121485686,2015-01-05,-0.625777885876201,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.39814582146654,0.911564517568759,2015-01-06,-0.59321583351354,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.441872881992964,0.920403208029046,2015-01-07,-0.805204043790239,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.411518079569532,0.926600159488589,2015-01-08,-0.98232998654776,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.506120600343284,0.930955718812127,2015-01-09,-0.596745730968528,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.5964778456666,0.93402228360436,2015-01-10,-0.703495690243503,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.648256375526061,0.936183888978097,2015-01-11,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.705794584560003,0.93770885864618,2015-01-12,-0.375836127127723,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.728995232091517,0.938785320768718,2015-01-13,-0.32357701080168,"MAR","dropNA_simple",6
6,"propMissAct_0.25_autoCorr_0.79",0.649270071103297,0.939545496375158,2015-01-14,-0.213277263692861,"MAR","dropNA_simple",6
