"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
7,"propMissAct_0.25_autoCorr_0.24","ar1",0.851134899119447,0.0228362845888533,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.24","intercept",-0.289270853380329,0.161866213766724,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.24","xreg1",0.892668386833668,0.134450782895278,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.24","xreg2",-0.63724975207007,0.0571310106958675,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.24","sigma",0.250464572441641,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.24","ar1",0.818216656744981,0.0287352181776973,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.24","intercept",-0.431322940469877,0.172497285988621,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.24","xreg1",0.962760338989851,0.167774974931759,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.24","xreg2",-0.712077921246007,0.066799745118863,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.24","sigma",0.298660524708637,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.26","ar1",0.847867129623874,0.0329013462973488,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.26","intercept",-0.0980279289672134,0.21936724125752,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.26","xreg1",0.859689551960466,0.192393170404947,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.26","xreg2",-0.396934686549342,0.0790998886594881,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.26","sigma",0.230734907956154,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.24","ar1",0.814309932562957,0.0279912404787966,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.24","intercept",-0.265638739725068,0.16140992983534,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.24","xreg1",0.909310694878473,0.163255278225067,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.24","xreg2",-0.631099413622228,0.0670800590905564,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.24","sigma",0.287287848796911,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.44_autoCorr_0.24","ar1",0.733993078748238,0.0415998503295394,"MAR","dropNA_complete",7
7,"propMissAct_0.44_autoCorr_0.24","intercept",-0.477713342111416,0.180433980881693,"MAR","dropNA_complete",7
7,"propMissAct_0.44_autoCorr_0.24","xreg1",1.21024366995603,0.236228905719992,"MAR","dropNA_complete",7
7,"propMissAct_0.44_autoCorr_0.24","xreg2",-0.595894735938447,0.0837958300076397,"MAR","dropNA_complete",7
7,"propMissAct_0.44_autoCorr_0.24","sigma",0.387194128785485,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.64_autoCorr_0.26","ar1",0.771591387617038,0.0546375637010997,"MAR","dropNA_complete",7
7,"propMissAct_0.64_autoCorr_0.26","intercept",-0.151348745272971,0.258850101817447,"MAR","dropNA_complete",7
7,"propMissAct_0.64_autoCorr_0.26","xreg1",1.08127078341775,0.296735608192734,"MAR","dropNA_complete",7
7,"propMissAct_0.64_autoCorr_0.26","xreg2",-0.293223156947904,0.120627542304831,"MAR","dropNA_complete",7
7,"propMissAct_0.64_autoCorr_0.26","sigma",0.31458831076028,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.24","ar1",0.890552792452139,0.0191311753676378,"MAR","Kalman Filter",7
7,"propMissAct_0.25_autoCorr_0.24","intercept",-0.369447808423623,0.179508151511289,"MAR","Kalman Filter",7
7,"propMissAct_0.25_autoCorr_0.24","xreg1",0.841102175817465,0.1346386568951,"MAR","Kalman Filter",7
7,"propMissAct_0.25_autoCorr_0.24","xreg2",-0.682185249430126,0.0609331351978416,"MAR","Kalman Filter",7
7,"propMissAct_0.25_autoCorr_0.24","sigma",0.225468115834583,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.44_autoCorr_0.24","ar1",0.999999994649624,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.44_autoCorr_0.24","intercept",-0.349701557693667,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.44_autoCorr_0.24","xreg1",0.86713845123361,0.159930687697227,"MAR","Kalman Filter",7
7,"propMissAct_0.44_autoCorr_0.24","xreg2",-0.690905544071378,0.0701156069932168,"MAR","Kalman Filter",7
7,"propMissAct_0.44_autoCorr_0.24","sigma",0.237054783179655,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.64_autoCorr_0.26","ar1",0.999999638651492,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.64_autoCorr_0.26","intercept",-0.0305119331882555,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.64_autoCorr_0.26","xreg1",0.558787523622285,0.176525131361282,"MAR","Kalman Filter",7
7,"propMissAct_0.64_autoCorr_0.26","xreg2",-0.541278586886431,0.0873820555311123,"MAR","Kalman Filter",7
7,"propMissAct_0.64_autoCorr_0.26","sigma",0.145465783239653,NA,"MAR","Kalman Filter",7
7,"propMissAct_0.25_autoCorr_0.24","intercept",0.673413504432011,0.0425813737846831,"MAR","Multiple Imputations",7
7,"propMissAct_0.25_autoCorr_0.24","xreg1",-0.151253852242913,0.139184390091188,"MAR","Multiple Imputations",7
7,"propMissAct_0.25_autoCorr_0.24","xreg2",1.01066649433566,0.216279676531131,"MAR","Multiple Imputations",7
7,"propMissAct_0.25_autoCorr_0.24","phi",-0.420995973749241,0.0896429430261932,"MAR","Multiple Imputations",7
7,"propMissAct_0.25_autoCorr_0.24","sigma",0.46618655207067,NA,"MAR","Multiple Imputations",7
7,"propMissAct_0.44_autoCorr_0.24","intercept",0.498302626152174,0.0508166762575925,"MAR","Multiple Imputations",7
7,"propMissAct_0.44_autoCorr_0.24","xreg1",-0.28098925330613,0.181987474701369,"MAR","Multiple Imputations",7
7,"propMissAct_0.44_autoCorr_0.24","xreg2",1.3924763103663,0.265650667651863,"MAR","Multiple Imputations",7
7,"propMissAct_0.44_autoCorr_0.24","phi",-0.338073416054477,0.0891806467768171,"MAR","Multiple Imputations",7
7,"propMissAct_0.44_autoCorr_0.24","sigma",0.61658828276057,NA,"MAR","Multiple Imputations",7
7,"propMissAct_0.64_autoCorr_0.26","intercept",0.31067042460033,0.0625610183459135,"MAR","Multiple Imputations",7
7,"propMissAct_0.64_autoCorr_0.26","xreg1",-0.0644395311644367,0.189465497852635,"MAR","Multiple Imputations",7
7,"propMissAct_0.64_autoCorr_0.26","xreg2",1.7592101644422,0.258193103948696,"MAR","Multiple Imputations",7
7,"propMissAct_0.64_autoCorr_0.26","phi",0.0706453096328699,0.121508123406991,"MAR","Multiple Imputations",7
7,"propMissAct_0.64_autoCorr_0.26","sigma",0.654820209455796,NA,"MAR","Multiple Imputations",7
