"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
1,"propMissAct_0.25_autoCorr_0.29",-0.718968410684028,0.517522599410763,2014-12-30,-0.989382999914904,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",-0.529702481561126,0.676632745678525,2014-12-31,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",-0.388172876622985,0.769819596571553,2015-01-01,-0.709297886625847,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",-0.12979439334977,0.829604985791766,2015-01-02,-0.516355826744804,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",-0.199675530205795,0.869528736144368,2015-01-03,-0.851859939488679,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.0422453573470728,0.896774172584372,2015-01-04,-0.341893709254156,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.244171773422943,0.91561103249267,2015-01-05,-0.625777885876201,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.355452254099585,0.928742549350444,2015-01-06,-0.59321583351354,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.398714880203942,0.93794677164497,2015-01-07,-0.805204043790239,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.367632357720403,0.944421991182925,2015-01-08,-0.98232998654776,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.460237673787795,0.948988816666341,2015-01-09,-0.596745730968528,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.549150501815464,0.952215308591138,2015-01-10,-0.703495690243503,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.599752152776643,0.954497615699855,2015-01-11,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.65683979422735,0.9561134141068,2015-01-12,-0.375836127127723,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.680133325689276,0.957258031209185,2015-01-13,-0.32357701080168,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.601642263454446,0.958069210017379,2015-01-14,-0.213277263692861,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.660350089547136,0.95864425583717,2015-01-15,0.170745791558936,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.686164106597663,0.959051992617263,2015-01-16,0.586820855968385,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.643877151294061,0.959341141926374,2015-01-17,0.514787117001572,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.7088256791792,0.959546215807974,2015-01-18,0.724721662091029,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.643908609407351,0.959691671622884,2015-01-19,0.740202108310432,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.546058130841198,0.959794846721554,2015-01-20,-0.194843612271993,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.511404143397692,0.959868033908478,2015-01-21,0.977120949727936,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.556272630527039,0.959919950576932,2015-01-22,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.588338359149809,0.959956779312018,2015-01-23,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.625785530457714,0.959982905294123,2015-01-24,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.698652448967695,0.960001439013623,2015-01-25,0.915964688859839,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.546474539488705,0.960014586886081,2015-01-26,0.554614709280596,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.67951803034524,0.960023914068308,2015-01-27,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.806016355279535,0.960030530851707,2015-01-28,1.20146965426272,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.732741392488443,0.960035224866162,2015-01-29,0.608803623612021,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.713990216860701,0.960038554854179,2015-01-30,1.13398889698389,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.857642601040027,0.96004091718897,2015-01-31,1.23613508006994,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.735949688866473,0.960042593060007,2015-02-01,0.331034363916067,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.879111082720858,0.960043781945452,2015-02-02,0.557360348606968,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.818762810851325,0.960044625357137,2015-02-03,0.757507319690074,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.763715581756549,0.960045223685169,2015-02-04,1.13748020605214,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.914558720688883,0.960045648147526,2015-02-05,0.556069934893712,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.70402339091244,0.960045949267165,2015-02-06,1.08111364549477,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.824694226432441,0.960046162885747,2015-02-07,1.17642312596508,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.81966212958226,0.960046314429838,2015-02-08,1.01951668681889,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.83833466194978,0.960046421937399,2015-02-09,1.44833845799521,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.842230124388181,0.960046498204815,2015-02-10,1.26156383740513,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.769888236998575,0.960046552310023,2015-02-11,1.37711000746681,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.959363228715073,0.96004659069304,2015-02-12,1.16379940101322,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.930882949756172,0.960046617922508,2015-02-13,NA,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.913894633285358,0.960046637239487,2015-02-14,1.38330934357091,"MAR","dropNA_simple",1
1,"propMissAct_0.25_autoCorr_0.29",0.803337320564019,0.960046650943231,2015-02-15,1.45567932203264,"MAR","dropNA_simple",1
