"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
10,"propMissAct_0.25_autoCorr_0.24",-0.708829082723939,0.523475630965448,2014-12-30,-0.989382999914904,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",-0.505650575755028,0.684342257265798,2014-12-31,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",-0.353633859931817,0.778517997791599,2015-01-01,-0.709297886625847,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",-0.0989544561124461,0.83891160500899,2015-01-02,-0.516355826744804,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",-0.14498591152704,0.879223527685444,2015-01-03,-0.851859939488679,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.0900095378109815,0.906721284659794,2015-01-04,-0.341893709254156,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.293102503670579,0.925723701127553,2015-01-05,-0.625777885876201,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.400978622490194,0.938964313481321,2015-01-06,-0.59321583351354,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.452491002339165,0.948240504576543,2015-01-07,-0.805204043790239,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.428939735464073,0.954763147062313,2015-01-08,-0.98232998654776,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.517222356251159,0.959361131931934,2015-01-09,-0.596745730968528,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.602776038367708,0.96260800815439,2015-01-10,-0.703495690243503,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.651333720165147,0.964903573288557,2015-01-11,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.708239025827623,0.96652793138741,2015-01-12,-0.375836127127723,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.73410890069648,0.967678024085869,2015-01-13,-0.32357701080168,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.666161257538283,0.968492665330522,2015-01-14,-0.213277263692861,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.719695313891485,0.969069868597726,2015-01-15,0.170745791558936,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.744876252425616,0.969478924106202,2015-01-16,0.586820855968385,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.705194261283158,0.969768858776666,2015-01-17,0.514787117001572,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.765050170081885,0.969974383314736,2015-01-18,0.724721662091029,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.710964051712646,0.970120083305563,2015-01-19,0.740202108310432,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.623810360626881,0.970223378058956,2015-01-20,-0.194843612271993,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.59505053256174,0.970296612138396,2015-01-21,0.977120949727936,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.63613897329266,0.970348535128019,2015-01-22,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.66233213739594,0.970385349238014,2015-01-23,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.694931592200586,0.970411451292969,2015-01-24,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.769139685433861,0.970429958427875,2015-01-25,0.915964688859839,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.634121052786181,0.970443080625871,2015-01-26,0.554614709280596,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.754219492423047,0.970452384761689,2015-01-27,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.866693435664079,0.970458981768866,2015-01-28,1.20146965426272,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.799239723249775,0.970463659323911,2015-01-29,0.608803623612021,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.784191482908943,0.970466975912417,2015-01-30,1.13398889698389,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.913700404021488,0.970469327519699,2015-01-31,1.23613508006994,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.800909745743132,0.97047099491422,2015-02-01,0.331034363916067,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.931586632975177,0.970472177172068,2015-02-02,0.557360348606968,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.877324846691033,0.970473015446513,2015-02-03,0.757507319690074,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.827823383588341,0.970473609821301,2015-02-04,1.13748020605214,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.965393186633806,0.970474031260206,2015-02-05,0.556069934893712,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.774177894021628,0.970474330079708,2015-02-06,1.08111364549477,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.881238223060457,0.970474541956455,2015-02-07,1.17642312596508,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.880062379994595,0.970474692186808,2015-02-08,1.01951668681889,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.896907821335208,0.97047479870704,2015-02-09,1.44833845799521,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.903826993649984,0.970474874234789,2015-02-10,1.26156383740513,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.836999295603124,0.97047492778744,2015-02-11,1.37711000746681,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.00952109778562,0.970474965758737,2015-02-12,1.16379940101322,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.984402364868293,0.970474992682137,2015-02-13,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.972759773892022,0.970475011772068,2015-02-14,1.38330934357091,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.879823031564212,0.970475025307708,2015-02-15,1.45567932203264,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.961316610622253,0.970475034905102,2015-02-16,1.52114208393472,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.987110835335797,0.970475041710096,2015-02-17,1.47434012948442,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.996409844368856,0.97047504653515,2015-02-18,1.37497794468453,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.0613763978244,0.970475049956336,2015-02-19,1.03886748116291,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.902096007170258,0.970475052382115,2015-02-20,1.03948749507446,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",0.949966733441317,0.970475054102104,2015-02-21,1.38732903257401,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.07196994206186,0.970475055321655,2015-02-22,1.55918181285271,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.13770833043497,0.970475056186374,2015-02-23,1.27843749180518,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.07380210721528,0.970475056799499,2015-02-24,NA,"MAR","dropNA_simple",10
10,"propMissAct_0.25_autoCorr_0.24",1.06225117727136,0.970475057234233,2015-02-25,1.78657932152469,"MAR","dropNA_simple",10
