"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
4,"propMissAct_0.25_autoCorr_0.29","ar1",0.842267477189714,0.0235408441637417,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.29","intercept",-0.353541882047432,0.160665066413266,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.29","xreg1",0.900998099268766,0.135054083511183,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.29","xreg2",-0.628928028713765,0.058689965008751,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.29","sigma",0.267829640900873,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.44_autoCorr_0.28","ar1",0.853153655540366,0.0261478919194579,"MAR","dropNA_simple",4
4,"propMissAct_0.44_autoCorr_0.28","intercept",-0.121532285153973,0.17771326941373,"MAR","dropNA_simple",4
4,"propMissAct_0.44_autoCorr_0.28","xreg1",0.691108352212776,0.14273995259278,"MAR","dropNA_simple",4
4,"propMissAct_0.44_autoCorr_0.28","xreg2",-0.553361753927142,0.0588285071789969,"MAR","dropNA_simple",4
4,"propMissAct_0.44_autoCorr_0.28","sigma",0.22000994303901,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.6_autoCorr_0.26","ar1",0.81932852533347,0.0344820917946761,"MAR","dropNA_simple",4
4,"propMissAct_0.6_autoCorr_0.26","intercept",-0.478215791042133,0.202124377783096,"MAR","dropNA_simple",4
4,"propMissAct_0.6_autoCorr_0.26","xreg1",1.09459516674642,0.196661566375792,"MAR","dropNA_simple",4
4,"propMissAct_0.6_autoCorr_0.26","xreg2",-0.728621105560802,0.0773541509000723,"MAR","dropNA_simple",4
4,"propMissAct_0.6_autoCorr_0.26","sigma",0.276318137691708,NA,"MAR","dropNA_simple",4
4,"propMissAct_0.25_autoCorr_0.29","ar1",0.83003529797885,0.0266640467002332,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.29","intercept",-0.346086347956716,0.168839850618802,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.29","xreg1",0.919635665754346,0.157021530645076,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.29","xreg2",-0.593951740928987,0.0627153507375682,"MAR","dropNA_complete",4
4,"propMissAct_0.25_autoCorr_0.29","sigma",0.277390037249459,NA,"MAR","dropNA_complete",4
