missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.24_autoCorr_0.26,b_Intercept,6.026849487586918,0.6706341499465014,4.677550049008297,6.034864808530164,7.317769350136062,MAR,brms,70
propMissAct_0.24_autoCorr_0.26,b_light,1.8739376505442058,0.16942285999584566,1.5339032595296804,1.874897112204019,2.2004422946969764,MAR,brms,70
propMissAct_0.24_autoCorr_0.26,b_Q,-1.8485847644301887,0.1912236651868657,-2.215039354604717,-1.8520481367514805,-1.459389139988666,MAR,brms,70
propMissAct_0.24_autoCorr_0.26,phi,0.26350134604582526,0.06613226739169889,0.13337195851489195,0.2628724699922307,0.3939691971016772,MAR,brms,70
propMissAct_0.24_autoCorr_0.26,sigma,0.6489817452142556,0.02756636385873222,0.5982173132188137,0.6475174247287852,0.7070231444483215,MAR,brms,70
propMissAct_0.24_autoCorr_0.26,Intercept,0.41267462774871716,0.05062051324126874,0.31404846356286775,0.4127723569576961,0.5127360660316806,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,b_Intercept,5.371258123273589,0.7671419639327315,3.8073182973668067,5.37974929775317,6.823050645066525,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,b_light,1.774652569094055,0.18345429006936148,1.4036511540949295,1.782233243616854,2.122293667966077,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,b_Q,-1.6579906823382653,0.2204435306529875,-2.072517513891411,-1.6624821407224046,-1.208658853874766,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,phi,0.38217248854891256,0.08369322039922587,0.2150436076258826,0.3840217028227288,0.5427461722088249,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,sigma,0.5757256486445111,0.028397733012116615,0.5232934171924085,0.5745678894741899,0.6336954155922812,MAR,brms,70
propMissAct_0.41_autoCorr_0.26,Intercept,0.37869046664453987,0.05725709059748204,0.2645176739884621,0.3786375041057889,0.4912461344109927,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,b_Intercept,5.405675003943993,0.813369547994267,3.742860563360499,5.428715122656923,6.947241649435555,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,b_light,1.8592029929818796,0.2178656448605797,1.416724374429888,1.8636551325695596,2.2760589366395143,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,b_Q,-1.6620399823134866,0.2326780037734139,-2.098303510218307,-1.6689765583235057,-1.179633025647074,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,phi,0.41872817668777756,0.1076784972278606,0.19431381860910624,0.4231972913602936,0.6165715392928703,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,sigma,0.5444972852531853,0.03409118326141533,0.483021444124469,0.5432155581132387,0.6152381124824292,MAR,brms,70
propMissAct_0.61_autoCorr_0.31,Intercept,0.4374428664181758,0.06655046243047928,0.303517371841273,0.4387908326204677,0.5665473379976406,MAR,brms,70
