missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.24_autoCorr_0.51,b_Intercept,5.564163372693308,0.7331268664724006,4.074460511650354,5.589512157849119,6.952968577510093,MAR,brms,77
propMissAct_0.24_autoCorr_0.51,b_light,1.9400211530765783,0.16771637538823064,1.604504860801858,1.9429210275373325,2.2602897049789137,MAR,brms,77
propMissAct_0.24_autoCorr_0.51,b_Q,-1.7264173913380965,0.21271553717584885,-2.123712328500308,-1.7335592520177379,-1.2921996574956454,MAR,brms,77
propMissAct_0.24_autoCorr_0.51,phi,0.3188103077823941,0.0721422247017229,0.17861731502621392,0.31772448515627233,0.46135305196887155,MAR,brms,77
propMissAct_0.24_autoCorr_0.51,sigma,0.601728923729021,0.025261996544753647,0.5547062784553187,0.6005990398493632,0.6552429251993404,MAR,brms,77
propMissAct_0.24_autoCorr_0.51,Intercept,0.40750096671221886,0.050684348499637044,0.30994694593885197,0.40727266846511256,0.5080444606654445,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,b_Intercept,5.974379973948291,0.6781227472621307,4.6147477854708745,5.981265269872709,7.286715471528126,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,b_light,2.0054525265637935,0.17834822680232051,1.6437501232943657,2.010315210916496,2.3438376068507223,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,b_Q,-1.8539891891344158,0.19351965160940618,-2.226312243251622,-1.85806909491949,-1.4632253986403865,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,phi,0.20672056329623456,0.08138287553474866,0.048135455279768515,0.2066466416566895,0.36379917044044363,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,sigma,0.6204609734163495,0.030582480109524586,0.5645087868537266,0.6193955389120382,0.684385445887299,MAR,brms,77
propMissAct_0.37_autoCorr_0.46,Intercept,0.40118620410102,0.051547544869300896,0.2986640263051077,0.4015777903203036,0.5017619995133785,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,b_Intercept,5.499220833438442,1.1503104797450632,3.0787661603796366,5.541417364587215,7.656110076155452,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,b_light,1.581139616623373,0.26277806818114857,1.035307433680037,1.5892141896867977,2.0738606523970606,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,b_Q,-1.671510617557137,0.3343958662328672,-2.2975629011430585,-1.6884796508115523,-0.9677969253946167,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,phi,0.378595446435772,0.1046486816037911,0.16903725973946218,0.3801184622163443,0.5842841528486721,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,sigma,0.6394761474476528,0.042718075775226363,0.5634922169076297,0.6372044665762533,0.7309014263819962,MAR,brms,77
propMissAct_0.61_autoCorr_0.47,Intercept,0.371229940270278,0.08024398837740734,0.21267146978880902,0.37100134567614146,0.5304210213686407,MAR,brms,77
