missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.25_autoCorr_0.28,b_Intercept,5.229463201111219,0.7423754964305863,3.6874601976102954,5.2574298905406875,6.611071399446352,MAR,brms,64
propMissAct_0.25_autoCorr_0.28,b_light,1.8902353306010167,0.16391013380693048,1.5644148631335284,1.89295599270931,2.2091632536605554,MAR,brms,64
propMissAct_0.25_autoCorr_0.28,b_Q,-1.6237588219910812,0.21238190836902393,-2.0163792061660373,-1.6328215855639585,-1.183961337262814,MAR,brms,64
propMissAct_0.25_autoCorr_0.28,phi,0.3376128111841558,0.06900062237805617,0.20630035369807595,0.3370967645874814,0.4736880053789068,MAR,brms,64
propMissAct_0.25_autoCorr_0.28,sigma,0.6154980559764065,0.02569549436807494,0.5678034575717376,0.6144418060030289,0.6687022552139177,MAR,brms,64
propMissAct_0.25_autoCorr_0.28,Intercept,0.409294468770038,0.05228335969517256,0.3071615387944892,0.4088775879159967,0.5147020536932541,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,b_Intercept,5.676536884429115,0.7633644660935058,4.124441902212799,5.697829035840439,7.108866550875685,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,b_light,1.8752025657511275,0.1923702704285526,1.4756518114618058,1.8815943612750288,2.23581011561516,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,b_Q,-1.7473141055043644,0.21919016559449073,-2.1583651299515467,-1.7541853979003341,-1.298593070870745,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,phi,0.29343045104808135,0.0942446474963014,0.10379042667532921,0.295883502072539,0.4723933018315915,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,sigma,0.636588288635349,0.03187384379484708,0.5779711132102205,0.6352240488513743,0.7022338434504064,MAR,brms,64
propMissAct_0.42_autoCorr_0.29,Intercept,0.41724737561985803,0.0576583562090992,0.3031838019956939,0.4183044451348027,0.5286059559418504,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,b_Intercept,5.473712211712096,0.9236899727630987,3.579625966597879,5.501063072077327,7.210014039116967,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,b_light,1.8003858604676146,0.24557540358973917,1.3027985709600958,1.8069491675547766,2.27393918275868,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,b_Q,-1.6839240888365274,0.26712009904806994,-2.178510516408596,-1.693734136759781,-1.1339627489105286,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,phi,0.40808405105438156,0.09674110870685239,0.20879376632195762,0.41033636961691244,0.5910371570895616,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,sigma,0.6196002626694743,0.039395116451777165,0.5502099666945263,0.6171537894387613,0.7026646746619954,MAR,brms,64
propMissAct_0.63_autoCorr_0.28,Intercept,0.4021313844266013,0.07478842210882795,0.256213695711929,0.40225761537013816,0.550921760759576,MAR,brms,64
