missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.19_autoCorr_0.74,b_Intercept,5.294123110535025,0.6044343775044496,4.060256759277429,5.2992861257191475,6.45185479065646,MAR,brms,126
propMissAct_0.19_autoCorr_0.74,b_light,1.8250367681827144,0.15373374666580514,1.5112375160721483,1.829272374782312,2.1164371314022903,MAR,brms,126
propMissAct_0.19_autoCorr_0.74,b_Q,-1.6340014234971758,0.1737673138732771,-1.9666164368200396,-1.6362806570825108,-1.2800537523418538,MAR,brms,126
propMissAct_0.19_autoCorr_0.74,phi,0.3047701552686317,0.06372453445950171,0.18294400797417681,0.3043793948954735,0.43129573024957113,MAR,brms,126
propMissAct_0.19_autoCorr_0.74,sigma,0.5698608960670253,0.023584735085914552,0.5265828044592622,0.5689886311662702,0.6192237354198377,MAR,brms,126
propMissAct_0.19_autoCorr_0.74,Intercept,0.40842912145437765,0.04736215916789739,0.3138904236722127,0.40904886989872696,0.5019954738945805,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,b_Intercept,5.625231552220706,0.7490911556083153,4.107653280052294,5.65361415188163,7.04083967236348,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,b_light,1.8273080152914094,0.19303851020198265,1.4371462710620921,1.8300068729446672,2.201976649413296,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,b_Q,-1.7291591833036024,0.21294953979035472,-2.1370144917326654,-1.7358967182255434,-1.2964599463894204,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,phi,0.29696546716739564,0.06898983319860333,0.1603313067238478,0.29643629181676945,0.4303350933461723,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,sigma,0.6338034031457921,0.03027003240320727,0.5767449871915582,0.6327314940359826,0.6965761673996257,MAR,brms,126
propMissAct_0.43_autoCorr_0.75,Intercept,0.4076493275301634,0.05741763289812144,0.29549038160122887,0.4072019397023282,0.522547059724256,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,b_Intercept,4.179427608502256,0.8576569955713679,2.469966791252169,4.201239493591567,5.815430835126739,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,b_light,1.8737795706654974,0.21079438867759498,1.4518390446306888,1.8786417350029558,2.2735636483668937,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,b_Q,-1.3071898945572873,0.24055792978100604,-1.769169721121466,-1.3130350049345312,-0.823610390813513,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,phi,0.25458735395686427,0.08993809034871712,0.07756977641227791,0.2551517904535886,0.4293651634239906,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,sigma,0.6139317186185448,0.03561642511477724,0.5476276441417467,0.6122049416100168,0.6871530306516103,MAR,brms,126
propMissAct_0.64_autoCorr_0.76,Intercept,0.4593252058930044,0.06679612472324958,0.32586775839328375,0.4605300756190367,0.5919266655781356,MAR,brms,126
