missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.23_autoCorr_0.26,b_Intercept,5.231291235598575,0.6954410327048489,3.8062696459603584,5.252884214084538,6.538835440815386,MAR,brms,43
propMissAct_0.23_autoCorr_0.26,b_light,1.8911010986298675,0.15442438290679195,1.5861389947976132,1.8914970806033113,2.1885093799997155,MAR,brms,43
propMissAct_0.23_autoCorr_0.26,b_Q,-1.6214502948362701,0.20050272928026208,-1.9975498682272674,-1.6274256708879127,-1.2086465946563847,MAR,brms,43
propMissAct_0.23_autoCorr_0.26,phi,0.3056540494698261,0.06433025547505646,0.18264309976203735,0.30429504078581937,0.43236089137153577,MAR,brms,43
propMissAct_0.23_autoCorr_0.26,sigma,0.5990638492649923,0.024707346786527164,0.5523440314926322,0.5983382541555697,0.6499074332954552,MAR,brms,43
propMissAct_0.23_autoCorr_0.26,Intercept,0.4195934563844068,0.04875419749154839,0.3240375698277467,0.4198708784737049,0.5154023483419626,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,b_Intercept,6.483708414676838,0.660863306484873,5.126198468944155,6.4937404709892,7.7521555976075796,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,b_light,1.6512620508465308,0.16072466449833703,1.331346379951467,1.6516611839037028,1.9635789882013912,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,b_Q,-1.938146862418612,0.18790136385806622,-2.2970744327008874,-1.9400653960606857,-1.5497433112361196,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,phi,0.34195892090975005,0.07232853976416814,0.20214851201987757,0.34216989088814087,0.48036798172509326,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,sigma,0.5454216361704528,0.02680058706529134,0.4956131470800865,0.5444826868423409,0.6004297153978331,MAR,brms,43
propMissAct_0.42_autoCorr_0.21,Intercept,0.45478626963148827,0.05031168505229704,0.3576632328509124,0.4544738285549663,0.5561118398735041,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,b_Intercept,6.42199422642669,0.7247248145117906,4.959288984769101,6.431181409573691,7.82386314928559,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,b_light,1.6615739719800917,0.18556337638027848,1.286496701740725,1.6643881935403941,2.0118140593078384,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,b_Q,-1.940070368973178,0.20689799430488753,-2.32992721264925,-1.9427298959047004,-1.5206239667040569,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,phi,0.16566819039632774,0.11969418495305655,-0.07601202596139163,0.16802330776326033,0.39029416205937123,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,sigma,0.6085642098220755,0.03562217588753152,0.544338845206273,0.6072226473855783,0.6830747958510128,MAR,brms,43
propMissAct_0.61_autoCorr_0.29,Intercept,0.3910382692711956,0.056522846483931494,0.27813817976662486,0.39122726618825965,0.5009707880499593,MAR,brms,43
