missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.19_autoCorr_0.72,b_Intercept,5.1635580502186835,0.7153678181088445,3.68131069603963,5.194599211793291,6.4756108656885845,MAR,brms,114
propMissAct_0.19_autoCorr_0.72,b_light,1.8514913931528583,0.17565019620296285,1.488201543424073,1.8587935360618135,2.1811905537017253,MAR,brms,114
propMissAct_0.19_autoCorr_0.72,b_Q,-1.5955365733359612,0.20751987929703114,-1.9726262056824038,-1.6077256705959662,-1.157435401605348,MAR,brms,114
propMissAct_0.19_autoCorr_0.72,phi,0.35894873551849804,0.0697381759741817,0.22778239983148255,0.3572198237198418,0.49806280170060296,MAR,brms,114
propMissAct_0.19_autoCorr_0.72,sigma,0.6083932108909281,0.025522776107557384,0.5608864520343853,0.6072865060912369,0.6614209831270258,MAR,brms,114
propMissAct_0.19_autoCorr_0.72,Intercept,0.4244855327845859,0.056020640101949445,0.31431243368826123,0.4243298835088918,0.5336908538384635,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,b_Intercept,5.765893883369219,0.9361177168050663,3.8849039479095637,5.784471086979279,7.545459121264535,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,b_light,1.9900943395496284,0.18094035915657752,1.6339248185830302,1.9920029901380985,2.339867130206925,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,b_Q,-1.8032709711090726,0.26563714995676757,-2.310969566572767,-1.8104251326980545,-1.2658034911358358,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,phi,0.25420975827894426,0.07289538691526587,0.11203508167669658,0.25399973806373916,0.39913534341952855,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,sigma,0.6629310532494639,0.03221405175790634,0.6047164894012477,0.6611418153419952,0.7303244417753487,MAR,brms,114
propMissAct_0.38_autoCorr_0.75,Intercept,0.36315097007821967,0.057701427837844495,0.2520113820497589,0.36285329586700066,0.475374694882018,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,b_Intercept,5.254873588750476,0.8509785051234107,3.5310169889969667,5.270695300809146,6.909338477632713,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,b_light,1.7945487376640927,0.22206391098003353,1.3380593314052978,1.8024447876012328,2.2139512370399155,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,b_Q,-1.6257538888300154,0.24640378327085707,-2.1033285449463834,-1.6287339266058565,-1.1259943363919873,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,phi,0.39755452895557053,0.08643738051812676,0.22728282263520763,0.3970806458485,0.5667145347744723,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,sigma,0.5510211535150983,0.03108479582582647,0.4947618567667968,0.5497330657487118,0.6157443989363331,MAR,brms,114
propMissAct_0.6_autoCorr_0.75,Intercept,0.38415110230110755,0.06887952804424148,0.2524235631204713,0.3835222593975509,0.5250662695012286,MAR,brms,114
