missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.21_autoCorr_0.28,b_Intercept,5.38339938731912,0.6965008395119804,3.9380257781774803,5.4013235599628455,6.686270599496245,MAR,brms,10
propMissAct_0.21_autoCorr_0.28,b_light,1.8227117331546099,0.18072194209437073,1.4522629613280935,1.8272222814658408,2.1723076168563304,MAR,brms,10
propMissAct_0.21_autoCorr_0.28,b_Q,-1.6593908910749802,0.20014397820978427,-2.033623484977649,-1.6641938688765223,-1.24172517393442,MAR,brms,10
propMissAct_0.21_autoCorr_0.28,phi,0.3289441477251837,0.06798675633132722,0.19536280186030242,0.3270676997972094,0.46299593985539045,MAR,brms,10
propMissAct_0.21_autoCorr_0.28,sigma,0.6413061489045744,0.026945760327336362,0.5903933541178387,0.6400682165181428,0.6971887834233349,MAR,brms,10
propMissAct_0.21_autoCorr_0.28,Intercept,0.40781807863521313,0.053644771936518634,0.3020795954878419,0.4069005013155035,0.51647003680069,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,b_Intercept,5.332055375319839,0.8197798174964442,3.653524010302855,5.349333621091092,6.912793855447346,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,b_light,1.7818258010482289,0.2033005980431192,1.3681097483454518,1.78549553066747,2.169495735539177,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,b_Q,-1.6410353498428134,0.23696514065464608,-2.093436618064411,-1.646186470332705,-1.1506640977327078,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,phi,0.4075959856246857,0.07699021959394206,0.25032015612586284,0.4089228220646345,0.5507444958225288,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,sigma,0.6194792764247404,0.03017024025723344,0.5635367236288084,0.6181373050116645,0.6828143925985064,MAR,brms,10
propMissAct_0.42_autoCorr_0.24,Intercept,0.4020748270227994,0.06317906375375267,0.2790328396381077,0.40210176642745454,0.5271852532792749,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,b_Intercept,6.531248574928499,0.7774328666878313,4.946001348300931,6.542529060570791,8.029671760449967,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,b_light,1.9342367018963456,0.2150037451106125,1.5100040923310651,1.9358196760805773,2.359591024915079,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,b_Q,-2.0009055740570028,0.22240832405185704,-2.422491629519161,-2.0048037625863393,-1.54857539267612,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,phi,0.15150189883330784,0.1494841828762232,-0.16764934689086614,0.15949373002831102,0.4181634895600756,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,sigma,0.6299711581158546,0.041253793859427415,0.5559034233632565,0.6271123465171621,0.7173401928117455,MAR,brms,10
propMissAct_0.63_autoCorr_0.28,Intercept,0.41161737242921786,0.06147043562021787,0.2898741243493527,0.4125483939760147,0.5340004799246345,MAR,brms,10
