"","missingprop_autocor","parameter","mean","sd","2.5%","50%","97.5%","missingness","type","run_no","...1","...12","...13"
"470","propMissAct_0.23_autoCorr_0.22","b_light",1.91526844494028,0.160112960791662,1.59389007059804,1.91859216359035,2.22226810570664,"MAR","brms",124,NA,NA,NA
"471","propMissAct_0.23_autoCorr_0.22","b_Q",-1.56037731859233,0.183240601652525,-1.90685378997806,-1.56333655855642,-1.19196900219339,"MAR","brms",124,NA,NA,NA
"472","propMissAct_0.23_autoCorr_0.22","phi",0.294515765924532,0.0651166866449496,0.169764942283513,0.293974800367204,0.426920125212711,"MAR","brms",124,NA,NA,NA
"473","propMissAct_0.23_autoCorr_0.22","sigma",0.62560421423312,0.0257903675834435,0.577958872798111,0.624875358549501,0.678336901244771,"MAR","brms",124,NA,NA,NA
"474","propMissAct_0.23_autoCorr_0.22","Intercept",0.418935544242646,0.049971230765917,0.319534425045184,0.418877114220182,0.518057224460915,"MAR","brms",124,NA,NA,NA
"475","propMissAct_0.43_autoCorr_0.24","b_Intercept",5.29267030095932,0.75551606138033,3.7345680593897,5.31825498716355,6.71486352641676,"MAR","brms",124,NA,NA,NA
"476","propMissAct_0.43_autoCorr_0.24","b_light",1.80916724345007,0.184958010670924,1.4289870376222,1.81398254338366,2.15602021671336,"MAR","brms",124,NA,NA,NA
"477","propMissAct_0.43_autoCorr_0.24","b_Q",-1.61841003134683,0.217484263653655,-2.02765456668216,-1.6261405252094,-1.16557715632972,"MAR","brms",124,NA,NA,NA
"478","propMissAct_0.43_autoCorr_0.24","phi",0.453315775114117,0.0772320803081822,0.299974142617534,0.454898853037505,0.597894250193917,"MAR","brms",124,NA,NA,NA
"479","propMissAct_0.43_autoCorr_0.24","sigma",0.533662763468987,0.0266099648630362,0.485587599808781,0.532448211071755,0.589746452335087,"MAR","brms",124,NA,NA,NA
"480","propMissAct_0.43_autoCorr_0.24","Intercept",0.454298282106593,0.0593160371106543,0.338769928713684,0.453859456628051,0.573383757452076,"MAR","brms",124,NA,NA,NA
"481","propMissAct_0.57_autoCorr_0.3","b_Intercept",5.30370660026175,0.848024557685806,3.60579116257962,5.31753710357172,6.91921186163002,"MAR","brms",124,NA,NA,NA
"482","propMissAct_0.57_autoCorr_0.3","b_light",1.57851684242649,0.227468077843257,1.11585077230546,1.58849398287059,1.99950623920245,"MAR","brms",124,NA,NA,NA
"483","propMissAct_0.57_autoCorr_0.3","b_Q",-1.61023977124965,0.243478812693076,-2.07466953030721,-1.61453023112847,-1.11702436867926,"MAR","brms",124,NA,NA,NA
"484","propMissAct_0.57_autoCorr_0.3","phi",0.368609827348474,0.0971443502932867,0.172185839384715,0.370826463906375,0.553834071142698,"MAR","brms",124,NA,NA,NA
"485","propMissAct_0.57_autoCorr_0.3","sigma",0.599071188977214,0.0365659637001741,0.532244608368695,0.59726231979919,0.674633374511528,"MAR","brms",124,NA,NA,NA
"486","propMissAct_0.57_autoCorr_0.3","Intercept",0.388885834951623,0.0673973425549225,0.256332239865255,0.389113941218358,0.523922270651436,"MAR","brms",124,NA,NA,NA
"487","propMissAct_0.21_autoCorr_0.47","b_Intercept",5.9987511484712,0.623636523924375,4.73420102376618,6.01776193686216,7.19467834252659,"MAR","brms",125,NA,NA,NA
"488","propMissAct_0.21_autoCorr_0.47","b_light",1.80326831817039,0.151505976885453,1.50855094261265,1.80381876173939,2.10439138075825,"MAR","brms",125,NA,NA,NA
"489","propMissAct_0.21_autoCorr_0.47","b_Q",-1.83679935859602,0.178757862551907,-2.18017605874724,-1.84127526356142,-1.47131969363922,"MAR","brms",125,NA,NA,NA
"490","propMissAct_0.21_autoCorr_0.47","phi",0.288290506292122,0.0640002205188382,0.161803594740391,0.288987384684858,0.412833373744599,"MAR","brms",125,NA,NA,NA
"491","propMissAct_0.21_autoCorr_0.47","sigma",0.58926277236484,0.0252222712351431,0.542523300975288,0.58841910179927,0.641440838905038,"MAR","brms",125,NA,NA,NA
"492","propMissAct_0.21_autoCorr_0.47","Intercept",0.393627768500743,0.0483783225123574,0.298832619545982,0.393907437896093,0.489941087128825,"MAR","brms",125,NA,NA,NA
"493","propMissAct_0.43_autoCorr_0.45","b_Intercept",5.95834297125764,0.742006669042142,4.44823128962671,5.97419639315035,7.38895794194022,"MAR","brms",125,NA,NA,NA
"494","propMissAct_0.43_autoCorr_0.45","b_light",1.80461173204068,0.184162797333053,1.43980713603445,1.80392922518955,2.16591007294882,"MAR","brms",125,NA,NA,NA
"495","propMissAct_0.43_autoCorr_0.45","b_Q",-1.82527179482562,0.211188761166209,-2.2279849586908,-1.8312575542967,-1.39382037494875,"MAR","brms",125,NA,NA,NA
"496","propMissAct_0.43_autoCorr_0.45","phi",0.341389812090883,0.0802776324943576,0.181869559500856,0.340823360289593,0.49815876717804,"MAR","brms",125,NA,NA,NA
"497","propMissAct_0.43_autoCorr_0.45","sigma",0.610818805947574,0.0306723183365317,0.554114900543962,0.60950326056553,0.674584757506842,"MAR","brms",125,NA,NA,NA
"498","propMissAct_0.43_autoCorr_0.45","Intercept",0.394162122726647,0.0598519007922971,0.275999155002156,0.394600684694042,0.509571740630389,"MAR","brms",125,NA,NA,NA
"499","propMissAct_0.62_autoCorr_0.56","b_Intercept",4.28520751935133,1.04695168554668,2.11958803531239,4.31833382032305,6.23844526419143,"MAR","brms",125,NA,NA,NA
"500","propMissAct_0.62_autoCorr_0.56","b_light",1.72500010456806,0.275308568856449,1.15141334148805,1.73341278017251,2.24543952882981,"MAR","brms",125,NA,NA,NA
"501","propMissAct_0.62_autoCorr_0.56","b_Q",-1.33301557291468,0.303102238824923,-1.88590729951224,-1.34515448452148,-0.700643535002543,"MAR","brms",125,NA,NA,NA
"502","propMissAct_0.62_autoCorr_0.56","phi",0.590292514671253,0.0862124774030049,0.411588411452172,0.592346194095789,0.750341663957688,"MAR","brms",125,NA,NA,NA
"503","propMissAct_0.62_autoCorr_0.56","sigma",0.520670299753824,0.0328525018294654,0.460973154503496,0.518549715317603,0.590420659839653,"MAR","brms",125,NA,NA,NA
"504","propMissAct_0.62_autoCorr_0.56","Intercept",0.406999269208182,0.0876169063536188,0.232562177951589,0.408726287303997,0.577661446277285,"MAR","brms",125,NA,NA,NA
"505","propMissAct_0.19_autoCorr_0.74","b_Intercept",5.29412311053502,0.60443437750445,4.06025675927743,5.29928612571915,6.45185479065646,"MAR","brms",126,NA,NA,NA
"506","propMissAct_0.19_autoCorr_0.74","b_light",1.82503676818271,0.153733746665805,1.51123751607215,1.82927237478231,2.11643713140229,"MAR","brms",126,NA,NA,NA
"507","propMissAct_0.19_autoCorr_0.74","b_Q",-1.63400142349718,0.173767313873277,-1.96661643682004,-1.63628065708251,-1.28005375234185,"MAR","brms",126,NA,NA,NA
"508","propMissAct_0.19_autoCorr_0.74","phi",0.304770155268632,0.0637245344595017,0.182944007974177,0.304379394895473,0.431295730249571,"MAR","brms",126,NA,NA,NA
"509","propMissAct_0.19_autoCorr_0.74","sigma",0.569860896067025,0.0235847350859145,0.526582804459262,0.56898863116627,0.619223735419838,"MAR","brms",126,NA,NA,NA
"510","propMissAct_0.19_autoCorr_0.74","Intercept",0.408429121454378,0.0473621591678974,0.313890423672213,0.409048869898727,0.501995473894581,"MAR","brms",126,NA,NA,NA
"511","propMissAct_0.43_autoCorr_0.75","b_Intercept",5.62523155222071,0.749091155608315,4.10765328005229,5.65361415188163,7.04083967236348,"MAR","brms",126,NA,NA,NA
"512","propMissAct_0.43_autoCorr_0.75","b_light",1.82730801529141,0.193038510201983,1.43714627106209,1.83000687294467,2.2019766494133,"MAR","brms",126,NA,NA,NA
"513","propMissAct_0.43_autoCorr_0.75","b_Q",-1.7291591833036,0.212949539790355,-2.13701449173267,-1.73589671822554,-1.29645994638942,"MAR","brms",126,NA,NA,NA
"514","propMissAct_0.43_autoCorr_0.75","phi",0.296965467167396,0.0689898331986033,0.160331306723848,0.296436291816769,0.430335093346172,"MAR","brms",126,NA,NA,NA
"515","propMissAct_0.43_autoCorr_0.75","sigma",0.633803403145792,0.0302700324032073,0.576744987191558,0.632731494035983,0.696576167399626,"MAR","brms",126,NA,NA,NA
"516","propMissAct_0.43_autoCorr_0.75","Intercept",0.407649327530163,0.0574176328981214,0.295490381601229,0.407201939702328,0.522547059724256,"MAR","brms",126,NA,NA,NA
"517","propMissAct_0.64_autoCorr_0.76","b_Intercept",4.17942760850226,0.857656995571368,2.46996679125217,4.20123949359157,5.81543083512674,"MAR","brms",126,NA,NA,NA
"518","propMissAct_0.64_autoCorr_0.76","b_light",1.8737795706655,0.210794388677595,1.45183904463069,1.87864173500296,2.27356364836689,"MAR","brms",126,NA,NA,NA
"519","propMissAct_0.64_autoCorr_0.76","b_Q",-1.30718989455729,0.240557929781006,-1.76916972112147,-1.31303500493453,-0.823610390813513,"MAR","brms",126,NA,NA,NA
"520","propMissAct_0.64_autoCorr_0.76","phi",0.254587353956864,0.0899380903487171,0.0775697764122779,0.255151790453589,0.429365163423991,"MAR","brms",126,NA,NA,NA
"521","propMissAct_0.64_autoCorr_0.76","sigma",0.613931718618545,0.0356164251147772,0.547627644141747,0.612204941610017,0.68715303065161,"MAR","brms",126,NA,NA,NA
"522","propMissAct_0.64_autoCorr_0.76","Intercept",0.459325205893004,0.0667961247232496,0.325867758393284,0.460530075619037,0.591926665578136,"MAR","brms",126,NA,NA,NA
"523","propMissAct_0.25_autoCorr_0.26","b_Intercept",5.41186580288044,0.626599105352989,4.1400251266672,5.42024619061302,6.6102583146655,"MAR","brms",127,NA,NA,NA
"524","propMissAct_0.25_autoCorr_0.26","b_light",1.96463854187867,0.164159245304764,1.64575077179843,1.96399836715462,2.28357589782201,"MAR","brms",127,NA,NA,NA
"525","propMissAct_0.25_autoCorr_0.26","b_Q",-1.69595600761711,0.178876070587267,-2.04080915362409,-1.70004871888315,-1.33308052762694,"MAR","brms",127,NA,NA,NA
"526","propMissAct_0.25_autoCorr_0.26","phi",0.252398129977426,0.066757669236578,0.122066685324018,0.25233670789472,0.383743904917813,"MAR","brms",127,NA,NA,NA
"527","propMissAct_0.25_autoCorr_0.26","sigma",0.646133117359769,0.0277043243184848,0.594563783302682,0.644943327961276,0.702840900326414,"MAR","brms",127,NA,NA,NA
"528","propMissAct_0.25_autoCorr_0.26","Intercept",0.372986999819785,0.0491965727499377,0.277349479700667,0.373100587886884,0.469965253769798,"MAR","brms",127,NA,NA,NA
"529","propMissAct_0.44_autoCorr_0.28","b_Intercept",5.93173182421351,0.682921395151358,4.54497933814975,5.94114644647064,7.268543673548,"MAR","brms",127,NA,NA,NA
"530","propMissAct_0.44_autoCorr_0.28","b_light",1.91337530353095,0.187962447190035,1.53726354351011,1.91492068336251,2.28035084883669,"MAR","brms",127,NA,NA,NA
"531","propMissAct_0.44_autoCorr_0.28","b_Q",-1.82414083400579,0.194676244453038,-2.20743931853407,-1.82666091733266,-1.43102486653067,"MAR","brms",127,NA,NA,NA
"532","propMissAct_0.44_autoCorr_0.28","phi",0.206870483343926,0.075653370725425,0.0562676723939724,0.207339817176446,0.35418329672498,"MAR","brms",127,NA,NA,NA
"533","propMissAct_0.44_autoCorr_0.28","sigma",0.675435253365574,0.0331514064753308,0.615335706420574,0.674105905351043,0.743811812259958,"MAR","brms",127,NA,NA,NA
"534","propMissAct_0.44_autoCorr_0.28","Intercept",0.421036527418265,0.054650180160018,0.312511708424823,0.421431211753224,0.527608333729798,"MAR","brms",127,NA,NA,NA
"535","propMissAct_0.6_autoCorr_0.22","b_Intercept",6.74180365420032,0.74249633888179,5.28188251782812,6.74482750315283,8.20180984108652,"MAR","brms",127,NA,NA,NA
"536","propMissAct_0.6_autoCorr_0.22","b_light",2.07487658953266,0.200772739590723,1.68531853726813,2.0740073680282,2.46509275244913,"MAR","brms",127,NA,NA,NA
"537","propMissAct_0.6_autoCorr_0.22","b_Q",-2.08175722807686,0.214972845410871,-2.49999758256382,-2.08226350881858,-1.65726101913088,"MAR","brms",127,NA,NA,NA
"538","propMissAct_0.6_autoCorr_0.22","phi",0.260499860800557,0.114545240923845,0.0199751228166527,0.266469437732077,0.466302965039847,"MAR","brms",127,NA,NA,NA
"539","propMissAct_0.6_autoCorr_0.22","sigma",0.580399699525233,0.0348225539326358,0.518547266460214,0.578493787877483,0.653906303996177,"MAR","brms",127,NA,NA,NA
"540","propMissAct_0.6_autoCorr_0.22","Intercept",0.403346374681972,0.0595364886235387,0.28263793413445,0.404536323287875,0.519187263352969,"MAR","brms",127,NA,NA,NA
"541","propMissAct_0.21_autoCorr_0.47","b_Intercept",5.99569675733814,0.63444227997014,4.68234519047452,6.01700694621123,7.20168666304147,"MAR","brms",128,NA,NA,NA
"542","propMissAct_0.21_autoCorr_0.47","b_light",1.80743601932628,0.155944269751975,1.49153088808521,1.80935619052388,2.10718395331958,"MAR","brms",128,NA,NA,NA
"543","propMissAct_0.21_autoCorr_0.47","b_Q",-1.83648980328278,0.180663829237769,-2.18237090317412,-1.84291160531616,-1.46526479767164,"MAR","brms",128,NA,NA,NA
"544","propMissAct_0.21_autoCorr_0.47","phi",0.289430938659265,0.0632894477464115,0.165073903512579,0.290117832367251,0.41437485573395,"MAR","brms",128,NA,NA,NA
"545","propMissAct_0.21_autoCorr_0.47","sigma",0.589725847341766,0.0253736717884763,0.542353082511357,0.588915552601226,0.641747157452755,"MAR","brms",128,NA,NA,NA
"546","propMissAct_0.21_autoCorr_0.47","Intercept",0.393554285998915,0.0487202384882923,0.298497496816188,0.393267848845677,0.490807015254129,"MAR","brms",128,NA,NA,NA
"547","propMissAct_0.43_autoCorr_0.45","b_Intercept",5.96968268303746,0.752685719775302,4.47752757913506,5.98199160068965,7.44419902770807,"MAR","brms",128,NA,NA,NA
"548","propMissAct_0.43_autoCorr_0.45","b_light",1.80523986547721,0.185178225450756,1.43591048705398,1.80730735902011,2.16543862875161,"MAR","brms",128,NA,NA,NA
"549","propMissAct_0.43_autoCorr_0.45","b_Q",-1.82855265831416,0.213739121787788,-2.24522525936487,-1.83164261166225,-1.40311088701158,"MAR","brms",128,NA,NA,NA
"550","propMissAct_0.43_autoCorr_0.45","phi",0.342945321218621,0.0783438843417984,0.189149828797923,0.344207158897282,0.494156585354438,"MAR","brms",128,NA,NA,NA
"551","propMissAct_0.43_autoCorr_0.45","sigma",0.609938784534259,0.029973192629475,0.554312453535361,0.60896318110813,0.672109430745811,"MAR","brms",128,NA,NA,NA
"552","propMissAct_0.43_autoCorr_0.45","Intercept",0.394309321429854,0.059528480005653,0.274135418913444,0.394995647551388,0.510014815219809,"MAR","brms",128,NA,NA,NA
"553","propMissAct_0.62_autoCorr_0.56","b_Intercept",4.30372346030344,1.03536302349818,2.1667117849509,4.35083540904132,6.20424275077707,"MAR","brms",128,NA,NA,NA
"554","propMissAct_0.62_autoCorr_0.56","b_light",1.72341715035917,0.276880496448376,1.15096714984378,1.73393730260588,2.24082748037282,"MAR","brms",128,NA,NA,NA
"555","propMissAct_0.62_autoCorr_0.56","b_Q",-1.33778928158084,0.299322452057638,-1.87978339449255,-1.35339915051666,-0.711655758205864,"MAR","brms",128,NA,NA,NA
"556","propMissAct_0.62_autoCorr_0.56","phi",0.59287506258598,0.0834207804112081,0.423347151734716,0.595970304813029,0.748980645603682,"MAR","brms",128,NA,NA,NA
"557","propMissAct_0.62_autoCorr_0.56","sigma",0.518662936944841,0.0326503733706885,0.458385310546934,0.5176338052805,0.587702777149959,"MAR","brms",128,NA,NA,NA
"558","propMissAct_0.62_autoCorr_0.56","Intercept",0.408092888253077,0.0878589805570258,0.233293781919855,0.40806730856642,0.580277025122133,"MAR","brms",128,NA,NA,NA
"559","propMissAct_0.23_autoCorr_0.76","b_Intercept",5.36170460560561,0.666092668634688,3.98392547795081,5.36852070914654,6.62735543628282,"MAR","brms",129,NA,NA,NA
"560","propMissAct_0.23_autoCorr_0.76","b_light",2.00023370280122,0.168054018371023,1.66483697039569,2.00081934463672,2.3281939941228,"MAR","brms",129,NA,NA,NA
"561","propMissAct_0.23_autoCorr_0.76","b_Q",-1.67441391173928,0.190832555436119,-2.03632664850989,-1.6782504047697,-1.2768256103317,"MAR","brms",129,NA,NA,NA
"562","propMissAct_0.23_autoCorr_0.76","phi",0.296094780557236,0.0645930620343262,0.16879977675754,0.296082615265741,0.422414778652935,"MAR","brms",129,NA,NA,NA
"563","propMissAct_0.23_autoCorr_0.76","sigma",0.636084007269482,0.0266007430055361,0.58758067783931,0.63531290966948,0.690732154538315,"MAR","brms",129,NA,NA,NA
"564","propMissAct_0.23_autoCorr_0.76","Intercept",0.414403105023121,0.0534342742467286,0.311972182900939,0.414237185879203,0.5190531566736,"MAR","brms",129,NA,NA,NA
"565","propMissAct_0.45_autoCorr_0.74","b_Intercept",5.87393253784807,0.618845838922341,4.64684238130358,5.88783317001843,7.05086940434808,"MAR","brms",129,NA,NA,NA
"566","propMissAct_0.45_autoCorr_0.74","b_light",1.78953399495048,0.171296565485187,1.43902791922617,1.79129880724624,2.12100066339286,"MAR","brms",129,NA,NA,NA
"567","propMissAct_0.45_autoCorr_0.74","b_Q",-1.77279959572055,0.176720764521803,-2.10739224092321,-1.77744877284651,-1.41843081772416,"MAR","brms",129,NA,NA,NA
"568","propMissAct_0.45_autoCorr_0.74","phi",0.261188997312463,0.0737960275860867,0.116265935428247,0.260737220285465,0.404810609234953,"MAR","brms",129,NA,NA,NA
"569","propMissAct_0.45_autoCorr_0.74","sigma",0.558156676372308,0.0277287387695018,0.507797429258599,0.557014538604933,0.615602909879026,"MAR","brms",129,NA,NA,NA
"570","propMissAct_0.45_autoCorr_0.74","Intercept",0.486466801234416,0.0509203111756554,0.387453734400865,0.486168500510297,0.586845197278816,"MAR","brms",129,NA,NA,NA
"571","propMissAct_0.6_autoCorr_0.74","b_Intercept",5.55472018418092,0.74079149862248,4.071696724567,5.56422862846309,6.9950617886374,"MAR","brms",129,NA,NA,NA
"572","propMissAct_0.6_autoCorr_0.74","b_light",2.15486979647793,0.176686021835718,1.80952381127633,2.15551634673967,2.50244086261374,"MAR","brms",129,NA,NA,NA
"573","propMissAct_0.6_autoCorr_0.74","b_Q",-1.71864308214363,0.211580642570272,-2.12627834290848,-1.72354705462465,-1.29481214157975,"MAR","brms",129,NA,NA,NA
"574","propMissAct_0.6_autoCorr_0.74","phi",0.297878082489961,0.0942738302668563,0.110423022555414,0.300462172955225,0.474829381973504,"MAR","brms",129,NA,NA,NA
"575","propMissAct_0.6_autoCorr_0.74","sigma",0.457036929992946,0.0287369245917556,0.405013090177685,0.455852231399407,0.516893150117233,"MAR","brms",129,NA,NA,NA
"576","propMissAct_0.6_autoCorr_0.74","Intercept",0.523094993479085,0.0562330913314682,0.412993165292584,0.522427629966079,0.634039992469488,"MAR","brms",129,NA,NA,NA
"577","propMissAct_0.25_autoCorr_0.74","b_Intercept",5.82629434762916,0.699336066683706,4.39753969097267,5.83909102975672,7.14099032800855,"MAR","brms",12,NA,NA,NA
"578","propMissAct_0.25_autoCorr_0.74","b_light",1.95291227162981,0.174194261276023,1.5982114249517,1.95838076471542,2.28234024206431,"MAR","brms",12,NA,NA,NA
"579","propMissAct_0.25_autoCorr_0.74","b_Q",-1.79981074986106,0.20316085394109,-2.18024080509597,-1.80715655412831,-1.38089535230263,"MAR","brms",12,NA,NA,NA
"580","propMissAct_0.25_autoCorr_0.74","phi",0.291112835702445,0.0702984150148213,0.155488457740975,0.291179641473044,0.431022255700806,"MAR","brms",12,NA,NA,NA
"581","propMissAct_0.25_autoCorr_0.74","sigma",0.612019672488981,0.0264389110952238,0.564306389599028,0.611084694965313,0.66700076207978,"MAR","brms",12,NA,NA,NA
"582","propMissAct_0.25_autoCorr_0.74","Intercept",0.418725533095657,0.0522245496857396,0.316502953616604,0.418410464965463,0.520156311053444,"MAR","brms",12,NA,NA,NA
"583","propMissAct_0.43_autoCorr_0.78","b_Intercept",3.99272586873946,0.925666445250898,1.98431834076581,4.05137763195093,5.63114152479034,"MAR","brms",12,NA,NA,NA
"584","propMissAct_0.43_autoCorr_0.78","b_light",1.6995053631302,0.244011732388335,1.15766219599512,1.71966933442488,2.1213643835362,"MAR","brms",12,NA,NA,NA
"585","propMissAct_0.43_autoCorr_0.78","b_Q",-1.25832672608567,0.273275044832339,-1.72882672326601,-1.27816523409586,-0.652293930494423,"MAR","brms",12,NA,NA,NA
"586","propMissAct_0.43_autoCorr_0.78","phi",0.440969791068176,0.104843255488467,0.247837976503056,0.435235740395945,0.659812093357089,"MAR","brms",12,NA,NA,NA
"587","propMissAct_0.43_autoCorr_0.78","sigma",0.574413232082649,0.0275986877139494,0.523544123891959,0.573520203093901,0.631143563019644,"MAR","brms",12,NA,NA,NA
"588","propMissAct_0.43_autoCorr_0.78","Intercept",0.364217036400054,0.0680628371742525,0.231253030271587,0.364216551522316,0.496679127494043,"MAR","brms",12,NA,NA,NA
"589","propMissAct_0.62_autoCorr_0.76","b_Intercept",4.94703228069673,1.04401533722856,2.79061918000157,4.98347682885503,6.90670050108845,"MAR","brms",12,NA,NA,NA
"590","propMissAct_0.62_autoCorr_0.76","b_light",1.92378220854101,0.260488648540012,1.35507116139941,1.94179761001452,2.39202366743955,"MAR","brms",12,NA,NA,NA
"591","propMissAct_0.62_autoCorr_0.76","b_Q",-1.56494897156181,0.302551370813419,-2.12446418359758,-1.57690812798832,-0.927189968093182,"MAR","brms",12,NA,NA,NA
"592","propMissAct_0.62_autoCorr_0.76","phi",0.34335481788051,0.0976597692216217,0.159191136953154,0.339181344757455,0.5456799966563,"MAR","brms",12,NA,NA,NA
"593","propMissAct_0.62_autoCorr_0.76","sigma",0.652726497372163,0.0369573791532301,0.583808046378133,0.651266311741737,0.729174946557527,"MAR","brms",12,NA,NA,NA
"594","propMissAct_0.62_autoCorr_0.76","Intercept",0.347894471235287,0.0757144845532284,0.196790954889689,0.347490467930595,0.49671475598843,"MAR","brms",12,NA,NA,NA
"595","propMissAct_0.24_autoCorr_0.25","b_Intercept",5.0653002448253,0.753557179874479,3.49212439283141,5.09508634849828,6.46034490291701,"MAR","brms",130,NA,NA,NA
"596","propMissAct_0.24_autoCorr_0.25","b_light",2.00994406848198,0.167074951704582,1.67563817817721,2.01271609823601,2.3326692301287,"MAR","brms",130,NA,NA,NA
"597","propMissAct_0.24_autoCorr_0.25","b_Q",-1.59635663312972,0.216126109548074,-1.99549195562147,-1.60352908150479,-1.14408894770884,"MAR","brms",130,NA,NA,NA
"598","propMissAct_0.24_autoCorr_0.25","phi",0.381922944244391,0.0671504794784229,0.249631044889337,0.38147284263911,0.515393313536149,"MAR","brms",130,NA,NA,NA
"599","propMissAct_0.24_autoCorr_0.25","sigma",0.59560754023944,0.0252302527503304,0.548327482714611,0.594551716614986,0.646117060243122,"MAR","brms",130,NA,NA,NA
"600","propMissAct_0.24_autoCorr_0.25","Intercept",0.395514777528055,0.0544145837524244,0.288363896110454,0.394903110426844,0.502054446097971,"MAR","brms",130,NA,NA,NA
"601","propMissAct_0.39_autoCorr_0.23","b_Intercept",5.59406959952796,0.731627777258216,4.13150422179454,5.60562565980344,6.99603961791249,"MAR","brms",130,NA,NA,NA
"602","propMissAct_0.39_autoCorr_0.23","b_light",1.87368221890387,0.18874330551307,1.49740061204584,1.87672990948886,2.23531448537007,"MAR","brms",130,NA,NA,NA
"603","propMissAct_0.39_autoCorr_0.23","b_Q",-1.72775723202356,0.210055940367086,-2.12676948983162,-1.73232403314275,-1.30447286542057,"MAR","brms",130,NA,NA,NA
"604","propMissAct_0.39_autoCorr_0.23","phi",0.332690365163388,0.0703735813496814,0.19210265999117,0.333813782568984,0.468541773571788,"MAR","brms",130,NA,NA,NA
"605","propMissAct_0.39_autoCorr_0.23","sigma",0.610715058424253,0.0290847428216061,0.558178242158046,0.609681149451994,0.66988726921799,"MAR","brms",130,NA,NA,NA
"606","propMissAct_0.39_autoCorr_0.23","Intercept",0.402510168260728,0.0553371724168397,0.295600547245893,0.402879355372351,0.512579469968174,"MAR","brms",130,NA,NA,NA
"607","propMissAct_0.63_autoCorr_0.2","b_Intercept",8.12541581112498,0.944534430771765,6.24557547127879,8.13160651507135,10.0091836487527,"MAR","brms",130,NA,NA,NA
"608","propMissAct_0.63_autoCorr_0.2","b_light",2.15474363912356,0.203646332388108,1.75225692188779,2.15752353874775,2.54600696965035,"MAR","brms",130,NA,NA,NA
"609","propMissAct_0.63_autoCorr_0.2","b_Q",-2.50820866507437,0.273059427291548,-3.04721473094646,-2.5092720409438,-1.96495748564249,"MAR","brms",130,NA,NA,NA
"610","propMissAct_0.63_autoCorr_0.2","phi",0.117759204701117,0.119563511379221,-0.120224842238509,0.119851839923747,0.345026958654162,"MAR","brms",130,NA,NA,NA
"611","propMissAct_0.63_autoCorr_0.2","sigma",0.629872069164585,0.0407878009187143,0.55618420592355,0.627139056419829,0.7170238523031,"MAR","brms",130,NA,NA,NA
"612","propMissAct_0.63_autoCorr_0.2","Intercept",0.331329341484853,0.0658152294330852,0.20254536376381,0.331503281127617,0.462020633769598,"MAR","brms",130,NA,NA,NA
"613","propMissAct_0.24_autoCorr_0.49","b_Intercept",5.82917632284435,0.642484032439855,4.55807651954919,5.83667639474225,7.06407456991374,"MAR","brms",131,NA,NA,NA
"614","propMissAct_0.24_autoCorr_0.49","b_light",1.93628422511994,0.170696518994671,1.59083738956186,1.94103601766335,2.2548532767927,"MAR","brms",131,NA,NA,NA
"615","propMissAct_0.24_autoCorr_0.49","b_Q",-1.8019636256958,0.184161825733954,-2.15586841453749,-1.80464431898601,-1.43405981077989,"MAR","brms",131,NA,NA,NA
"616","propMissAct_0.24_autoCorr_0.49","phi",0.272283075779198,0.0674131684823693,0.142744144614425,0.270979881621592,0.40533289870903,"MAR","brms",131,NA,NA,NA
"617","propMissAct_0.24_autoCorr_0.49","sigma",0.623145748938923,0.0259438139090002,0.574851483414094,0.622291811679907,0.676666371143221,"MAR","brms",131,NA,NA,NA
"618","propMissAct_0.24_autoCorr_0.49","Intercept",0.406503300062549,0.0500784096434821,0.306007231902176,0.406330656411691,0.505593094089414,"MAR","brms",131,NA,NA,NA
"619","propMissAct_0.43_autoCorr_0.48","b_Intercept",5.88547415126632,0.688365346484379,4.50243135885551,5.90242167300814,7.2030656597125,"MAR","brms",131,NA,NA,NA
"620","propMissAct_0.43_autoCorr_0.48","b_light",2.04760079251746,0.172669588607733,1.70255344170041,2.04968448217806,2.38037751525094,"MAR","brms",131,NA,NA,NA
"621","propMissAct_0.43_autoCorr_0.48","b_Q",-1.83433677161291,0.198456807207065,-2.21540775255365,-1.83784618264966,-1.43102921629013,"MAR","brms",131,NA,NA,NA
"622","propMissAct_0.43_autoCorr_0.48","phi",0.342494489233254,0.0740279185508861,0.19760769070674,0.342446319496688,0.488626575964475,"MAR","brms",131,NA,NA,NA
"623","propMissAct_0.43_autoCorr_0.48","sigma",0.531128969854598,0.0269810951753808,0.481642193040034,0.530135789667308,0.588795698140536,"MAR","brms",131,NA,NA,NA
"624","propMissAct_0.43_autoCorr_0.48","Intercept",0.400230535597236,0.0516873145427878,0.301229185445702,0.399534644968692,0.502402025951707,"MAR","brms",131,NA,NA,NA
"625","propMissAct_0.59_autoCorr_0.45","b_Intercept",6.47551820078883,0.837914965865941,4.81166624047519,6.47218409845387,8.11339195119104,"MAR","brms",131,NA,NA,NA
"626","propMissAct_0.59_autoCorr_0.45","b_light",2.06225557683056,0.226717038885522,1.61755578243383,2.06022353282796,2.50778420238527,"MAR","brms",131,NA,NA,NA
"627","propMissAct_0.59_autoCorr_0.45","b_Q",-2.00579245707084,0.238038133230607,-2.46714104906885,-2.00625735543846,-1.52570592326782,"MAR","brms",131,NA,NA,NA
