missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.23_autoCorr_0.24,b_Intercept,5.502655952196542,0.6639376433327574,4.173395524311687,5.523742678132056,6.753383363258223,MAR,brms,31
propMissAct_0.23_autoCorr_0.24,b_light,1.9102293268111923,0.1716405893895437,1.5600799937342578,1.9136913387297987,2.2428685606321275,MAR,brms,31
propMissAct_0.23_autoCorr_0.24,b_Q,-1.7099263402436136,0.19067753541306698,-2.0652965527841878,-1.7172777262503165,-1.3244881301315377,MAR,brms,31
propMissAct_0.23_autoCorr_0.24,phi,0.3066203146265426,0.07311011913334459,0.16367533002409768,0.3070632159799754,0.4517291348568394,MAR,brms,31
propMissAct_0.23_autoCorr_0.24,sigma,0.629347808555767,0.026197522883258575,0.5809603287841917,0.6284665495270962,0.683062807660317,MAR,brms,31
propMissAct_0.23_autoCorr_0.24,Intercept,0.39012316263556784,0.04991499545710281,0.29251983980174107,0.3900065642561297,0.4886082039065119,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,b_Intercept,5.537204000056174,0.6868732171210451,4.142453308431811,5.546495671821462,6.875010585901518,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,b_light,1.9886780641407977,0.17890068074715473,1.6346727276139155,1.9864893303946412,2.338740923031726,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,b_Q,-1.715538706502011,0.19394102662812657,-2.088749410681871,-1.718167361864039,-1.316747752220461,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,phi,0.2516877932002488,0.07744401968565087,0.09764083311860229,0.2524723454938955,0.4023887680699033,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,sigma,0.6381842440939901,0.031058286036341743,0.5813960975103908,0.6365214978336452,0.7019765863309345,MAR,brms,31
propMissAct_0.43_autoCorr_0.26,Intercept,0.4407595425470587,0.05459741084289567,0.33476021747482193,0.43992676578174195,0.5483574235461166,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,b_Intercept,5.681660926707115,0.9319881889987446,3.8062554135175986,5.6892001649563015,7.445601400791401,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,b_light,1.9483173325729715,0.21146759021342962,1.5323399276746736,1.9493501106919913,2.363277526400861,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,b_Q,-1.7589478468194004,0.2675274353851115,-2.2684713251088944,-1.7604712835151273,-1.2318696669721536,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,phi,0.35686285788349803,0.09681733855774373,0.1605131699985904,0.3596722629133393,0.5365447517848706,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,sigma,0.5965593027158411,0.03838133717158565,0.527731601804047,0.5942762313632824,0.6775178360964734,MAR,brms,31
propMissAct_0.63_autoCorr_0.27,Intercept,0.4149641585839398,0.06701308872544054,0.2862291464048498,0.41394879828387643,0.5489252152509206,MAR,brms,31
