missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.21_autoCorr_0.49,b_Intercept,5.9575764674008145,0.6978633752874824,4.537204535713644,5.9729501097663995,7.270877528468043,MAR,brms,113
propMissAct_0.21_autoCorr_0.49,b_light,1.926744124476776,0.16460539044686662,1.6008621406466705,1.9265166935281317,2.251661931525517,MAR,brms,113
propMissAct_0.21_autoCorr_0.49,b_Q,-1.8419838807239044,0.20030365087256466,-2.2205990142360137,-1.8460391486750618,-1.4326192507293882,MAR,brms,113
propMissAct_0.21_autoCorr_0.49,phi,0.284201550364898,0.06353836941515754,0.15833844906056138,0.28421220408952597,0.40857178551163986,MAR,brms,113
propMissAct_0.21_autoCorr_0.49,sigma,0.6321563459918009,0.026102860155061483,0.5830401285037604,0.6313937681989719,0.6850210352379926,MAR,brms,113
propMissAct_0.21_autoCorr_0.49,Intercept,0.39054270715926603,0.05120061112012928,0.2898795623200643,0.3903907078994313,0.49014550364409304,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,b_Intercept,4.800174590841329,0.897825981911112,2.9102138461804565,4.830525916331963,6.449949726958154,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,b_light,1.712475319055705,0.22047206054635082,1.2639913254068793,1.7202523698137768,2.12401556514187,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,b_Q,-1.4862934255873468,0.26133988170144895,-1.9663032857100669,-1.4978878430362033,-0.9333429787670257,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,phi,0.39161530547896006,0.0804203484096917,0.2349863414617801,0.390906021337498,0.5510444495705656,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,sigma,0.644517802272991,0.03151073497561031,0.5883714522491649,0.6430234554750618,0.7099781140884489,MAR,brms,113
propMissAct_0.44_autoCorr_0.47,Intercept,0.37999914949476155,0.06501872817021662,0.2534772097228064,0.37973890031249413,0.5086822100915154,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,b_Intercept,5.68583382409667,0.9831110536526456,3.6982181281713635,5.704424841628352,7.544619248272223,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,b_light,1.826650632111117,0.2132591568788415,1.3938041274178792,1.8299318217261489,2.2366045450859118,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,b_Q,-1.7450587606163552,0.28281413695597485,-2.2730444117650572,-1.7507523887484757,-1.161981847528768,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,phi,0.37432545973479076,0.09851828132610047,0.1796407082024018,0.3730557056163927,0.5680077416982816,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,sigma,0.5561815673359625,0.034435818907127186,0.49384065315911946,0.5542103028548697,0.6302679836211886,MAR,brms,113
propMissAct_0.64_autoCorr_0.52,Intercept,0.4123253815314639,0.0664472729720787,0.2806237506404308,0.4123288081048715,0.5421133637756339,MAR,brms,113
