missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.25_autoCorr_0.2,b_Intercept,5.6019217719566266,0.625798881761924,4.352827816216782,5.617313029743649,6.7927965276259865,MAR,brms,88
propMissAct_0.25_autoCorr_0.2,b_light,1.7955559055734618,0.16596127319633971,1.458441287370392,1.7977289839679798,2.112462454145268,MAR,brms,88
propMissAct_0.25_autoCorr_0.2,b_Q,-1.716452535927962,0.17934559319624116,-2.053862100126455,-1.7233625606823724,-1.3547980303032323,MAR,brms,88
propMissAct_0.25_autoCorr_0.2,phi,0.2938975230520601,0.06987586879029524,0.1555212008288057,0.2939915210841073,0.4325546777868432,MAR,brms,88
propMissAct_0.25_autoCorr_0.2,sigma,0.5980206872456663,0.025671361294108627,0.5500666361660929,0.5974944440244792,0.6497623598786093,MAR,brms,88
propMissAct_0.25_autoCorr_0.2,Intercept,0.41433623315462953,0.048627163902940466,0.31789206488968236,0.4148216547847251,0.5108345535873053,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,b_Intercept,5.496180507744135,0.7786287750666869,3.8618774863736216,5.525128399731569,6.931410871987772,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,b_light,1.8176484847006154,0.19339153498535935,1.4277319489970677,1.822521170430698,2.1909546481694733,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,b_Q,-1.6915923960578712,0.22370527162004095,-2.1071034753398887,-1.700969102096442,-1.2282599961245002,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,phi,0.39456563848166215,0.07641821953222784,0.24401479621857228,0.3949645403417956,0.5428044201126722,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,sigma,0.6006436724395847,0.02963372092752424,0.5461678948543518,0.5992732539915269,0.6626057435839108,MAR,brms,88
propMissAct_0.42_autoCorr_0.2,Intercept,0.4056321023283258,0.06004646861153216,0.28866712746277184,0.40559451171046423,0.5235862889974062,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,b_Intercept,5.561786432037746,0.8005929129293752,3.977266048933057,5.57388952251826,7.096353559837403,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,b_light,1.9597388135328164,0.18814794885398453,1.569080732153256,1.9641733414736418,2.31134906735221,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,b_Q,-1.732178961376704,0.22869390709426507,-2.168189600398406,-1.7357728158634214,-1.2762259327490892,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,phi,0.2990270566324206,0.10570235426250946,0.088318619207256,0.30066388352837514,0.5013745508441404,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,sigma,0.5632453311718283,0.03309877217058488,0.5024981547520362,0.5616913111883356,0.6320845860786634,MAR,brms,88
propMissAct_0.61_autoCorr_0.27,Intercept,0.3939454041310709,0.05832223255371574,0.2802263484724415,0.3936405632918886,0.5090786557283521,MAR,brms,88
