missingprop_autocor,Estimate,Est.Error,Q2.5,Q97.5,date,GPP,missingness,type,run_no
propMissAct_0.24_autoCorr_0.23,-0.039175904955832994,0.6559864407756013,-1.331031907051106,1.2384939875332757,2013-12-31T00:00:00Z,-0.6527207780258462,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.2794452298383958,0.6831064566193183,-1.057093298017473,1.6333565956707277,2014-01-01T00:00:00Z,-0.8727313138081563,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.15584853218396227,0.6759637254733986,-1.1719837010099756,1.4802205107537993,2014-01-02T00:00:00Z,-0.997448953547836,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.13910950503333258,0.6771725401458516,-1.1963749819797482,1.4554839158389925,2014-01-03T00:00:00Z,-0.9123565532483736,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.10724130846850495,0.6851676251343976,-1.240657745835607,1.4493348168456135,2014-01-04T00:00:00Z,-0.3616596898638746,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,-0.4402497446978331,0.6753127160618936,-1.7834170137530645,0.8717815627109193,2014-01-05T00:00:00Z,-3.302246029167979,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,-0.7585348376060099,0.6804124712562686,-2.0984647738117914,0.5886246309385899,2014-01-06T00:00:00Z,-0.86609053874533,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.06106568249873341,0.6832733301609111,-1.2912122462250988,1.384602458815766,2014-01-07T00:00:00Z,-0.9983829539508916,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,0.4513523267067373,0.6865867754075771,-0.8953972415664203,1.7805132531383872,2014-01-08T00:00:00Z,-0.6019689923534888,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,-0.04391246646008294,0.6809147331686752,-1.3816859471619851,1.2815475127665954,2014-01-09T00:00:00Z,-1.191266078598353,MAR,brms,115
propMissAct_0.24_autoCorr_0.23,-0.3183131224210928,0.6847890758168582,-1.653358569908863,1.0282341502425911,2014-01-10T00:00:00Z,NA,MAR,brms,115
