missingprop_autocor,Estimate,Est.Error,Q2.5,Q97.5,date,GPP,missingness,type,run_no
propMissAct_0.23_autoCorr_0.25,0.002051786811015767,0.6171116271005088,-1.1996305196446366,1.2282860738586674,2013-12-31T00:00:00Z,-0.6527207780258462,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.33066707296213776,0.6557751262902496,-0.9567196827849709,1.6159131499866242,2014-01-01T00:00:00Z,-0.8727313138081563,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.19218662705009254,0.6587157345084406,-1.097020425022514,1.4767517636678886,2014-01-02T00:00:00Z,-0.997448953547836,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.18913708102734236,0.6650287358144373,-1.1069232157134374,1.4786227004482264,2014-01-03T00:00:00Z,-0.9123565532483736,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.15881338751875837,0.667343665212705,-1.1504223991794575,1.4760499396788527,2014-01-04T00:00:00Z,-0.3616596898638746,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.36496275403332035,0.6640597419329389,-1.6719222626282277,0.9392945738858033,2014-01-05T00:00:00Z,-3.302246029167979,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.6831081479021515,0.6643785998264643,-1.971894595301897,0.6126461400318846,2014-01-06T00:00:00Z,-0.86609053874533,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.08349305629716414,0.6526148291542465,-1.2085991282861126,1.354522930084775,2014-01-07T00:00:00Z,-0.9983829539508916,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.4899163379541258,0.6625182078156441,-0.8289926590481427,1.770051571826697,2014-01-08T00:00:00Z,-0.6019689923534888,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.004658821782166974,0.6586523979892961,-1.2825879473375952,1.28692580743446,2014-01-09T00:00:00Z,-1.191266078598353,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.2503790684676245,0.6643491483706347,-1.5750654491862885,1.0272492909519035,2014-01-10T00:00:00Z,NA,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.6860319909744365,0.6657687525553704,-1.9922549314619242,0.654967757832426,2014-01-11T00:00:00Z,-1.1347333379405111,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.527270548127657,0.6695776047851959,-1.8230234607092481,0.7933225164538584,2014-01-12T00:00:00Z,-1.7675445093418511,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.5457368466859763,0.6677652913779583,-1.8108209739197052,0.774348887279797,2014-01-13T00:00:00Z,-1.9119688214503865,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.49169302706529955,0.6608545743934866,-1.7960897035394685,0.7917896076070731,2014-01-14T00:00:00Z,-0.9170628234403512,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.47653144705388323,0.6659836729609411,-1.8009321720730362,0.8412928104388401,2014-01-15T00:00:00Z,-1.0014252217898034,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.3575691984295007,0.669944954663913,-1.6270258022688648,0.9944621502429505,2014-01-16T00:00:00Z,-3.174940954929717,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.42901700197863946,0.6587294116758455,-1.7277812608753682,0.8741538734836456,2014-01-17T00:00:00Z,-1.290529229294103,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.35450213241017486,0.6705755113160349,-1.668595790909408,0.9772485506484151,2014-01-18T00:00:00Z,-0.7628452653477644,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.4095655277249495,0.6695548835260189,-1.7246551868310696,0.9151578710549458,2014-01-19T00:00:00Z,-1.2016932001648797,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,-0.38769661510293446,0.6670336991774873,-1.697340269655335,0.9345309467681859,2014-01-20T00:00:00Z,-1.2241431279305734,MAR,brms,7
propMissAct_0.23_autoCorr_0.25,0.2456545820035494,0.6591855695747293,-1.0448483016568795,1.5455415155498986,2014-01-21T00:00:00Z,-0.8554972594008597,MAR,brms,7
