missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.19_autoCorr_0.45,b_Intercept,5.508058963843263,0.7044917187507556,4.103432676353457,5.527080529406495,6.851640148537068,MAR,brms,71
propMissAct_0.19_autoCorr_0.45,b_light,1.8576611143140882,0.17075140148862245,1.517435720010936,1.86054575749995,2.1767364475352178,MAR,brms,71
propMissAct_0.19_autoCorr_0.45,b_Q,-1.6959265118099092,0.20407330514094904,-2.0837231394797113,-1.7007275523691319,-1.2831673882392851,MAR,brms,71
propMissAct_0.19_autoCorr_0.45,phi,0.34485672926400085,0.061487586740970795,0.22718405484911777,0.34441122542869484,0.46623927630664025,MAR,brms,71
propMissAct_0.19_autoCorr_0.45,sigma,0.6061274071118471,0.02533206806049573,0.559583922495973,0.6057739466472853,0.6582174776613535,MAR,brms,71
propMissAct_0.19_autoCorr_0.45,Intercept,0.4205680000278502,0.05298093403451147,0.31733913255318963,0.42048890372637,0.524140162539163,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,b_Intercept,5.474669099025802,0.7187612090827,4.0038329895337865,5.486588514100034,6.836937174249188,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,b_light,1.9602963101074127,0.17913004642772798,1.5908182860790583,1.964735441254473,2.308913791401531,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,b_Q,-1.689563844224624,0.2045545521104255,-2.074943477214015,-1.6951333301426394,-1.2720669668663045,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,phi,0.3058337267322492,0.08073526832659703,0.14498394428915617,0.30671800646248,0.46350342364376557,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,sigma,0.5792223786314166,0.02896213311543314,0.5254722680657818,0.5783219837683653,0.6388980799645598,MAR,brms,71
propMissAct_0.45_autoCorr_0.51,Intercept,0.4561767946149912,0.054216760578936436,0.34993019510900697,0.45615408664440843,0.5625403621615434,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,b_Intercept,5.436034430224625,0.993126224754713,3.3941707323078822,5.4699068554028365,7.307411780997032,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,b_light,1.9313266019485977,0.24092139193414855,1.448419194315067,1.936593639726373,2.392453438928066,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,b_Q,-1.708206857434128,0.2837683092263201,-2.2426264599138146,-1.7194445978340158,-1.131009338025879,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,phi,0.30446223948425516,0.09735467842330917,0.10989714759203892,0.3060820489829512,0.49159478361072756,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,sigma,0.6906825565186919,0.04281051520432344,0.6125123286688404,0.6885038306941702,0.7808477754650727,MAR,brms,71
propMissAct_0.61_autoCorr_0.51,Intercept,0.33912476006694275,0.0779265327008413,0.18687298213882236,0.33927980326173524,0.4913525392710556,MAR,brms,71
