missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.22_autoCorr_0.51,b_Intercept,5.368697019131484,0.6701107452436732,4.000394289413723,5.390630297840159,6.643687033212083,MAR,brms,89
propMissAct_0.22_autoCorr_0.51,b_light,1.8414797042236877,0.17563756488709564,1.4952517219739165,1.8414015863563733,2.183681113863594,MAR,brms,89
propMissAct_0.22_autoCorr_0.51,b_Q,-1.66224788579084,0.19289222173815196,-2.026313228429437,-1.667548832960322,-1.265844781334113,MAR,brms,89
propMissAct_0.22_autoCorr_0.51,phi,0.29236632112644856,0.07086324427793372,0.15449050667693479,0.2906222645766394,0.4355765640902841,MAR,brms,89
propMissAct_0.22_autoCorr_0.51,sigma,0.6309898440768201,0.02728745386379008,0.5802423952063708,0.6302192057964292,0.6872651015719177,MAR,brms,89
propMissAct_0.22_autoCorr_0.51,Intercept,0.39166667560306073,0.05127215476146277,0.2904860757653287,0.39167323611239685,0.49131729831636756,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,b_Intercept,5.141139581998583,0.8772927232582897,3.275748550395999,5.1818016225219825,6.79184416204241,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,b_light,1.8328831832537706,0.20868780776160722,1.404721109340478,1.8348039668492717,2.2332153883513763,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,b_Q,-1.5986591744583534,0.25258392218622405,-2.0663567102251217,-1.611122708773755,-1.0538693107141748,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,phi,0.5081012929849499,0.0756267292190171,0.3543812044875545,0.5086272242152353,0.65193163519995,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,sigma,0.5573870744039818,0.02849498471553453,0.5045252738577457,0.5567192897465614,0.6158268218293078,MAR,brms,89
propMissAct_0.43_autoCorr_0.45,Intercept,0.38266841263119544,0.06948902433725936,0.24623611485318178,0.3817741922777743,0.521087065150155,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,b_Intercept,5.5928557020641865,0.7569778256666438,4.028541613527506,5.612447033689704,7.0333093691432325,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,b_light,1.9085263284755793,0.19195807385936697,1.5273650949316584,1.9090894879936493,2.2832311265469003,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,b_Q,-1.7128339280578317,0.21310299934487686,-2.118669559048182,-1.7195119774613905,-1.272174344748384,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,phi,0.34401032176543195,0.08792285519681868,0.16759402738791485,0.34567931415952013,0.5149890127718149,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,sigma,0.5389948962397549,0.03161208311834308,0.48096509577497365,0.5376957123586501,0.605360323208409,MAR,brms,89
propMissAct_0.63_autoCorr_0.47,Intercept,0.4693748054926899,0.06024725222367919,0.3523631752580704,0.46817674562581724,0.588564287329628,MAR,brms,89
