missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.2_autoCorr_0.73,b_Intercept,4.828089523210653,0.848640092529973,3.032009479580829,4.8636653102572085,6.398586753298343,MAR,brms,84
propMissAct_0.2_autoCorr_0.73,b_light,1.627419538325409,0.19526576623217384,1.2391668640754951,1.6342536452218683,1.9991376732283233,MAR,brms,84
propMissAct_0.2_autoCorr_0.73,b_Q,-1.4803032667448492,0.24788797865181064,-1.9306498476899254,-1.4922900103878862,-0.9544193077369815,MAR,brms,84
propMissAct_0.2_autoCorr_0.73,phi,0.43713463621542353,0.06738399450152055,0.30905980740076,0.436587861193661,0.5718575601519399,MAR,brms,84
propMissAct_0.2_autoCorr_0.73,sigma,0.5886943397624376,0.02564342184608506,0.5414283649632782,0.5879692577451829,0.6421168625790459,MAR,brms,84
propMissAct_0.2_autoCorr_0.73,Intercept,0.39013879527329354,0.06127147970820901,0.26951685634938083,0.39010041442942556,0.5120092531571465,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,b_Intercept,4.35927196703615,0.702927566106373,2.9015408528680884,4.375816569652475,5.709687396995315,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,b_light,2.367939336583623,0.17204141233465603,2.030174220535369,2.3712360190641597,2.7050111474930874,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,b_Q,-1.4270456098451636,0.19840018667712161,-1.8070894112407492,-1.4323419918518727,-1.0208851286810119,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,phi,0.32237832219992096,0.07148235982316728,0.18523573523652817,0.32250629655103485,0.4628154991941319,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,sigma,0.5707344512301223,0.028166096077063135,0.5202696276215375,0.569393244139093,0.6292984664901414,MAR,brms,84
propMissAct_0.43_autoCorr_0.77,Intercept,0.44486821175862634,0.05488251060102255,0.3358426182661668,0.4447488316665049,0.5523460319972188,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,b_Intercept,6.585001782943583,0.8479087137765717,4.896831949427901,6.593206510572244,8.227828322164209,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,b_light,1.8753749113870517,0.18781061414497643,1.4978474938465889,1.8806756428445834,2.2278676570833396,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,b_Q,-2.0025500093546142,0.24332201053233596,-2.474864885509283,-2.0053105624681695,-1.5162375107729325,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,phi,0.20290000631285735,0.095680274820341,0.016744334123821883,0.20301685056087598,0.3891694802279356,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,sigma,0.5719795709435713,0.03211074353273446,0.5137030826891956,0.5705451122114894,0.6393167993938009,MAR,brms,84
propMissAct_0.58_autoCorr_0.76,Intercept,0.43281282892711687,0.05750408955277365,0.31851681771985507,0.43322370781172925,0.5465702333914603,MAR,brms,84
