missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.23_autoCorr_0.27,b_Intercept,5.337946934468117,0.6679651776729663,3.999887120257344,5.35347321615699,6.622895065193932,MAR,brms,109
propMissAct_0.23_autoCorr_0.27,b_light,1.937052486057169,0.17069418452744145,1.594694015100682,1.941374761775164,2.2571817077243037,MAR,brms,109
propMissAct_0.23_autoCorr_0.27,b_Q,-1.6638679803203758,0.19153869640252402,-2.030518356403188,-1.6670469719281718,-1.2755019439515995,MAR,brms,109
propMissAct_0.23_autoCorr_0.27,phi,0.3334534224424326,0.07321367261408472,0.1889728378711191,0.3332802858444634,0.48196827988887253,MAR,brms,109
propMissAct_0.23_autoCorr_0.27,sigma,0.6165928987369803,0.026089784890445222,0.5690945713491653,0.6156125328079829,0.6709663839735966,MAR,brms,109
propMissAct_0.23_autoCorr_0.27,Intercept,0.39877037831103596,0.05365674621082294,0.2944887972562505,0.39884514436264557,0.503691461306324,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,b_Intercept,5.348470899678752,0.6919339413374435,3.9141384152791185,5.363507989968905,6.686513118445641,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,b_light,1.963807286773863,0.16814924061585249,1.6312061196394607,1.9651278925754643,2.2935681291310783,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,b_Q,-1.6668045201124795,0.19686663167154986,-2.046053827399677,-1.6695613162587857,-1.2597758232807044,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,phi,0.3035360092133739,0.0815536884828698,0.13943235855074282,0.3041931139501004,0.46144759405845354,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,sigma,0.597088632517112,0.028988973625831665,0.5438443731783518,0.5957030664031074,0.6581151200700237,MAR,brms,109
propMissAct_0.4_autoCorr_0.24,Intercept,0.4112040498964362,0.05269920656939659,0.3076877463351118,0.4109524255056246,0.5150481038925468,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,b_Intercept,4.999147990087136,0.9830670173194656,2.944382586126867,5.03224325988069,6.840497933577472,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,b_light,1.9258623950350167,0.23580332729572334,1.4568720141007034,1.9263625769138986,2.38462954378042,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,b_Q,-1.5620579400270913,0.2799631385926085,-2.087629577790508,-1.5718761280837983,-0.9855653942268958,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,phi,0.6398173431535975,0.07685241052050613,0.4736004237740972,0.6447112216555211,0.774340875594864,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,sigma,0.5015349448183871,0.033172334774561774,0.4427687015632383,0.49964906713894564,0.572688509260352,MAR,brms,109
propMissAct_0.6_autoCorr_0.15,Intercept,0.41107212706955937,0.08392560187160836,0.24160996553902908,0.4115225875634479,0.5729837986221059,MAR,brms,109
