missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.25_autoCorr_0.27,b_Intercept,4.864268273528284,0.7545402488801506,3.328504002701785,4.886426598720485,6.297966945967064,MAR,brms,100
propMissAct_0.25_autoCorr_0.27,b_light,1.7209825858502852,0.1858940820965983,1.3459354254127815,1.727031077776557,2.068554921968579,MAR,brms,100
propMissAct_0.25_autoCorr_0.27,b_Q,-1.4939974662543063,0.2197870820624407,-1.9122660759798167,-1.5027923155540086,-1.0475014552700328,MAR,brms,100
propMissAct_0.25_autoCorr_0.27,phi,0.4191683587048287,0.0673086017443017,0.28673943671156904,0.4185028500821564,0.551529625755354,MAR,brms,100
propMissAct_0.25_autoCorr_0.27,sigma,0.5963309043823405,0.02599296147200986,0.5496993899169986,0.5951095724856199,0.6501540572038019,MAR,brms,100
propMissAct_0.25_autoCorr_0.27,Intercept,0.4210132230567708,0.05760614069569783,0.3106506848612194,0.42102026831933914,0.5355502722156936,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,b_Intercept,4.841745373091927,1.1437094332829438,2.3960252498334436,4.896225770626489,6.904044863653386,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,b_light,1.6852270623498955,0.3205814507561289,0.99475930120092,1.709448747189818,2.2523757323928,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,b_Q,-1.4920498274494343,0.3385260616127806,-2.0957285431681902,-1.512795298434943,-0.7683708218511576,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,phi,0.6157989657847766,0.10574588804689028,0.40268849725768424,0.6199706935098132,0.8043101694728291,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,sigma,0.5533049711945608,0.03194087932002226,0.49523312228737687,0.5518210415392198,0.619493128231877,MAR,brms,100
propMissAct_0.43_autoCorr_0.3,Intercept,0.3890220630454479,0.08934609808635008,0.2053409413086606,0.39093350892109335,0.5595835253750256,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,b_Intercept,5.766321804428785,0.8032138156257493,4.12904131209511,5.781114644742328,7.285830517551337,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,b_light,1.925074468998203,0.21775035164689466,1.4975443018154646,1.9260768237912935,2.345995542451838,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,b_Q,-1.7693119844890233,0.22519539182686796,-2.1967176826192687,-1.7729958572021176,-1.320878607190267,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,phi,0.15082119346196043,0.11868490390698751,-0.08647436954549331,0.15425128827042608,0.37526855504571577,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,sigma,0.6371112342061078,0.0404707115782227,0.5640217253582483,0.6351818432317982,0.7237016026297007,MAR,brms,100
propMissAct_0.63_autoCorr_0.31,Intercept,0.4527803448829104,0.06141595953708763,0.3319423499075704,0.45234045099064324,0.5728456394888368,MAR,brms,100
