missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.19_autoCorr_0.75,b_Intercept,5.471352679528232,0.689075489761967,4.056755650262052,5.497670001605585,6.7663050901994914,MAR,brms,96
propMissAct_0.19_autoCorr_0.75,b_light,1.8012623638866154,0.1747478461497807,1.4458640532399516,1.805685827031994,2.1301507971414693,MAR,brms,96
propMissAct_0.19_autoCorr_0.75,b_Q,-1.689251020290654,0.19881608225449698,-2.0662315774465525,-1.6974797394592533,-1.2810131565747707,MAR,brms,96
propMissAct_0.19_autoCorr_0.75,phi,0.32217479446474884,0.06451697436259393,0.19886261213458842,0.32075380782751894,0.4525338443858136,MAR,brms,96
propMissAct_0.19_autoCorr_0.75,sigma,0.6279938070219424,0.025213237489974442,0.5812216187737286,0.6269175627037546,0.679780772703887,MAR,brms,96
propMissAct_0.19_autoCorr_0.75,Intercept,0.38153399153128487,0.05290905755869517,0.2789485268314796,0.3808213734516904,0.4862151258120784,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,b_Intercept,5.236186899364911,0.8467266732905641,3.481675850688053,5.276486659912874,6.787994867363698,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,b_light,1.797897857389934,0.17938122905473078,1.4356911435202862,1.8002132813711187,2.142221898964855,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,b_Q,-1.6142162570155671,0.23978998220530084,-2.0514813915902885,-1.6229298855645982,-1.1204165346018495,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,phi,0.35929765936420993,0.07954129159321743,0.20499951724717136,0.359165938320447,0.5128533799266322,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,sigma,0.608639588518844,0.028916105946384087,0.5533723086281767,0.6078827157280395,0.6677813632531193,MAR,brms,96
propMissAct_0.36_autoCorr_0.74,Intercept,0.4073555266548802,0.06132359515711997,0.28436996954061977,0.40783720607344054,0.5286452608478417,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,b_Intercept,4.454986116978467,1.1820643054249558,1.9790077459711193,4.525322407792384,6.597426155068265,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,b_light,1.3664859102444398,0.23911810355623755,0.877717510267895,1.372417952986853,1.8171357826794743,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,b_Q,-1.358372131801825,0.3425545794371453,-1.9720669182731994,-1.3786879227853053,-0.6358608187484306,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,phi,0.4046996934945228,0.08957206212572086,0.2271001132127727,0.4046728040916939,0.5826990629191128,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,sigma,0.5864304128846659,0.034443497895084746,0.525354370154405,0.5848242358639022,0.6583866274559562,MAR,brms,96
propMissAct_0.59_autoCorr_0.75,Intercept,0.324804346925786,0.07649723942164278,0.17365962949989688,0.32453152215819886,0.4754316165892793,MAR,brms,96
