missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.17_autoCorr_0.71,b_Intercept,5.513521287097752,0.6109610501616328,4.267943240172992,5.530775306708524,6.671177625343965,MAR,brms,45
propMissAct_0.17_autoCorr_0.71,b_light,1.7700945219337332,0.15490735873455264,1.4509426290342045,1.7734022383863732,2.0658468737302065,MAR,brms,45
propMissAct_0.17_autoCorr_0.71,b_Q,-1.6840433824248886,0.17479308139262376,-2.012757447124789,-1.6894077157488137,-1.3231084263011514,MAR,brms,45
propMissAct_0.17_autoCorr_0.71,phi,0.3031955091184538,0.06121975254087331,0.1843906096995407,0.3021266128525222,0.4209914901510357,MAR,brms,45
propMissAct_0.17_autoCorr_0.71,sigma,0.5927847985544644,0.023860040682764132,0.548947256061227,0.5920459174797243,0.6419642974181076,MAR,brms,45
propMissAct_0.17_autoCorr_0.71,Intercept,0.427729032136681,0.047778098153295465,0.33170102268857243,0.42821516603320475,0.5206779902774457,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,b_Intercept,5.718278044175249,0.8098375347869092,4.053206815234406,5.7457833854893785,7.23440708929452,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,b_light,1.6543776013981986,0.18364840608196561,1.2688833855668866,1.6609508295148272,1.9944440175861655,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,b_Q,-1.7307768833806274,0.23541733384436098,-2.1683014951869266,-1.7389721996592264,-1.2406966356147666,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,phi,0.31585078695735735,0.07827640858245107,0.16621855919548872,0.3154190377009233,0.4732216789610355,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,sigma,0.5954315944169807,0.02789375266435812,0.543777189144976,0.593774339253445,0.6533025761883591,MAR,brms,45
propMissAct_0.37_autoCorr_0.75,Intercept,0.4162870618302405,0.05485189736586244,0.30895676395829946,0.41566380391800983,0.5246545944024953,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,b_Intercept,7.262053044850368,1.0958046246520834,5.130917901198077,7.2786602728643235,9.375182524197955,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,b_light,2.229931541790564,0.21838718176731514,1.8044449239408515,2.2314753228630924,2.6707452855724605,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,b_Q,-2.2592179342213092,0.31149071241775583,-2.868609363110976,-2.2619653543283773,-1.654715798982863,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,phi,0.16773026156276077,0.10540996691815936,-0.037416982119100044,0.16894020304812996,0.37121800209426625,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,sigma,0.61800139597318,0.03930658763637998,0.5464629249843497,0.6157040343493303,0.6994625164946646,MAR,brms,45
propMissAct_0.64_autoCorr_0.69,Intercept,0.3733339556156023,0.0659705700212907,0.24393061157202753,0.3734493566758367,0.501600012417736,MAR,brms,45
