missingprop_autocor,Estimate,Est.Error,Q2.5,Q97.5,date,GPP,missingness,type,run_no
propMissAct_0.24_autoCorr_0.5,-0.02152643123659171,0.630801508271729,-1.2537299708917478,1.1793630477165293,2013-12-31T00:00:00Z,-0.6527207780258462,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.290636804013955,0.6484378200489849,-0.9696156415322799,1.5865138658183477,2014-01-01T00:00:00Z,-0.8727313138081563,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.16486657904868893,0.6522073079871455,-1.1036871541606323,1.4658749494669467,2014-01-02T00:00:00Z,-0.997448953547836,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.1466223986077168,0.6526340348614501,-1.1239297643433968,1.4196217600751506,2014-01-03T00:00:00Z,-0.9123565532483736,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.11990787434486683,0.6618873080291554,-1.1464685787373297,1.417707536016455,2014-01-04T00:00:00Z,-0.3616596898638746,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.4173565594095398,0.6627670010307025,-1.7223721518216677,0.865631398242098,2014-01-05T00:00:00Z,-3.302246029167979,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.7456941028711825,0.6518866368009697,-2.008193706637252,0.5189026182154782,2014-01-06T00:00:00Z,-0.86609053874533,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.04016649494772122,0.6653590224406224,-1.2759087176919175,1.3698019423894763,2014-01-07T00:00:00Z,-0.9983829539508916,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,0.46602375679848046,0.650445395315997,-0.7845415468248514,1.7527439391671842,2014-01-08T00:00:00Z,-0.6019689923534888,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.04107672155159192,0.6482779913624771,-1.2939908376183087,1.2269517295632262,2014-01-09T00:00:00Z,-1.191266078598353,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.31824253680566533,0.6557334662325756,-1.6264863812101071,0.9540417259900453,2014-01-10T00:00:00Z,NA,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.7669322382251298,0.6622932850570038,-2.0393203318268935,0.5538434040810163,2014-01-11T00:00:00Z,-1.1347333379405111,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.5636497706636466,0.6595577669206565,-1.8642146859336224,0.7157402063905148,2014-01-12T00:00:00Z,-1.7675445093418511,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.61563407933857,0.6535888585980485,-1.8925677604993216,0.7080942785374593,2014-01-13T00:00:00Z,-1.9119688214503865,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.5255237887152098,0.6535123174751467,-1.8169055783489745,0.7418894678498921,2014-01-14T00:00:00Z,-0.9170628234403512,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.521880180632357,0.653167021005472,-1.798299337955803,0.7736123872062071,2014-01-15T00:00:00Z,-1.0014252217898034,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.39690405144292495,0.6618741443736288,-1.701717349625154,0.892492187016587,2014-01-16T00:00:00Z,-3.174940954929717,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.4932576346287759,0.6500704068975485,-1.7743674037606896,0.7871116266145557,2014-01-17T00:00:00Z,-1.290529229294103,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.3897471975387413,0.6405533165583275,-1.6427070064357405,0.8694557539595708,2014-01-18T00:00:00Z,-0.7628452653477644,MAR,brms,5
propMissAct_0.24_autoCorr_0.5,-0.4792730769264552,0.653223654450231,-1.7796968601737353,0.811357963189852,2014-01-19T00:00:00Z,-1.2016932001648797,MAR,brms,5
