missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.24_autoCorr_0.51,b_Intercept,6.227981065052513,0.5429897063709253,5.149341485289903,6.228450816368435,7.292340861321651,MAR,brms,140
propMissAct_0.24_autoCorr_0.51,b_light,2.073588202731406,0.14453467553820104,1.780417959591415,2.0761186160938427,2.3516212666425735,MAR,brms,140
propMissAct_0.24_autoCorr_0.51,b_Q,-1.9227013934384911,0.1546509103254609,-2.22140006218778,-1.9221545479327307,-1.6154638067288893,MAR,brms,140
propMissAct_0.24_autoCorr_0.51,phi,0.20488293843817518,0.06703144179117426,0.07409269832321483,0.2043631468072888,0.3384156005880202,MAR,brms,140
propMissAct_0.24_autoCorr_0.51,sigma,0.5651248215790338,0.02432950739964829,0.5215633706534782,0.5641497390168478,0.6154242452897258,MAR,brms,140
propMissAct_0.24_autoCorr_0.51,Intercept,0.44541580247495366,0.04236449507387448,0.3621672425101335,0.4455340802020017,0.5285103087531114,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,b_Intercept,4.928190173347611,0.8495375732713731,3.187044507895109,4.957582889370153,6.483389005903923,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,b_light,1.9117892915687429,0.21046822839161064,1.4731246427263291,1.9198408224731596,2.302357950141763,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,b_Q,-1.5350839985111189,0.24762551924789103,-1.9833034034989185,-1.5452303761118436,-1.0234055830405016,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,phi,0.40640017392733374,0.08551904820415833,0.24168807421239233,0.40579251706758945,0.5788793318775957,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,sigma,0.6142800578914246,0.029665206267461726,0.5602673338298658,0.6138574181553944,0.6758306663184203,MAR,brms,140
propMissAct_0.42_autoCorr_0.49,Intercept,0.42807774955146194,0.06414712249928335,0.30293063291544303,0.4278073314496855,0.551419664958019,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,b_Intercept,5.136747988270959,0.9588961618042108,3.165476598471702,5.160906392235779,6.932025584226877,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,b_light,1.712047715612249,0.20611772472966644,1.2960599776683663,1.714519116916247,2.11461400292404,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,b_Q,-1.5622565351503055,0.27575601837945485,-2.0789449994918345,-1.5702486082563452,-0.9995414415243152,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,phi,0.44855172681513905,0.07916229494031143,0.2933235250930286,0.44808380923888014,0.6032452559366943,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,sigma,0.5618109474769208,0.030765071678926406,0.5049514492201281,0.5606809909078665,0.6257126195484785,MAR,brms,140
propMissAct_0.57_autoCorr_0.56,Intercept,0.45061043428088243,0.06730727499089252,0.31697303290975903,0.45030497408752745,0.58312425085155,MAR,brms,140
