missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.24_autoCorr_0.26,b_Intercept,5.6544663466620495,0.6296095875673443,4.371372646999276,5.6610740872500624,6.8797016371563,MAR,brms,103
propMissAct_0.24_autoCorr_0.26,b_light,1.8006467227679002,0.16161615265505233,1.4808174287660996,1.8012774488615046,2.1106857880218968,MAR,brms,103
propMissAct_0.24_autoCorr_0.26,b_Q,-1.7252297260612894,0.18059192004557953,-2.0758157350792636,-1.7292624997591004,-1.3498914902638628,MAR,brms,103
propMissAct_0.24_autoCorr_0.26,phi,0.26258399526152715,0.06780526473119615,0.12867413358141358,0.2629317508236258,0.3950507731248643,MAR,brms,103
propMissAct_0.24_autoCorr_0.26,sigma,0.6299995600847751,0.026535671858303495,0.5801592295516723,0.6292543769018729,0.6839616162148897,MAR,brms,103
propMissAct_0.24_autoCorr_0.26,Intercept,0.4384908556524439,0.04912453927072026,0.3424958075355017,0.43874823774122074,0.5342757529919094,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,b_Intercept,5.4778600636059505,0.6570979050653056,4.16241764571038,5.481096782335683,6.742273200576262,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,b_light,2.085521171503794,0.1739797348541402,1.7452328396995618,2.084824572156794,2.4247750495841562,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,b_Q,-1.7183369274636615,0.18755277022745254,-2.0772887896482803,-1.7201742777990254,-1.3424737396904893,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,phi,0.25045258133794573,0.0784689245592705,0.09257091571804389,0.2510941798415235,0.40340134657674803,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,sigma,0.6229493450763636,0.030929820353019565,0.5653865415546419,0.6219763150061028,0.687328437547157,MAR,brms,103
propMissAct_0.42_autoCorr_0.2,Intercept,0.41572603658712187,0.05252217264925563,0.31199165442852145,0.415042942758839,0.5220246981627011,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,b_Intercept,4.934312360938065,0.7446537050233639,3.4146133083514334,4.940634779227407,6.37866254555855,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,b_light,2.274070410971751,0.19826203475968004,1.8729498245874832,2.275245123157792,2.6557885335156763,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,b_Q,-1.5754449811073523,0.2140934767387604,-1.9830116753158902,-1.577567294464231,-1.1318456543583812,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,phi,0.25959345520726035,0.13518425237642,-0.016612324106245576,0.2644575522604269,0.5091696889687262,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,sigma,0.5614715375027152,0.036611791081321426,0.49235460803122943,0.5595313718737853,0.6374469092524749,MAR,brms,103
propMissAct_0.64_autoCorr_0.22,Intercept,0.45796697745364356,0.05950917498350735,0.3433300356628216,0.45791587228210745,0.5769710466299867,MAR,brms,103
