missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.22_autoCorr_0.52,b_Intercept,5.1775365502763675,0.7637410311344347,3.596477966759445,5.1994097260575876,6.597196586491606,MAR,brms,29
propMissAct_0.22_autoCorr_0.52,b_light,1.789960252012769,0.17868311457213354,1.4180029280277042,1.7960495389931022,2.1266595683489737,MAR,brms,29
propMissAct_0.22_autoCorr_0.52,b_Q,-1.5942202794736526,0.22191076579455035,-2.00406007959905,-1.6019413012290238,-1.1309578360171149,MAR,brms,29
propMissAct_0.22_autoCorr_0.52,phi,0.37225844867030283,0.0658400327495675,0.24793992325859932,0.37110790800107235,0.5018848750646906,MAR,brms,29
propMissAct_0.22_autoCorr_0.52,sigma,0.6080492794669686,0.02497936448157357,0.5622555045102516,0.607293735530042,0.6591886467566581,MAR,brms,29
propMissAct_0.22_autoCorr_0.52,Intercept,0.4150492313976652,0.05507990920638691,0.3075900894595312,0.41534132385603795,0.522581582766595,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,b_Intercept,4.8188934743200225,0.8566814406466304,3.003450075793666,4.861971159021609,6.421858154429881,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,b_light,1.7601502064013408,0.21740371465427952,1.3039130543318451,1.7707235825862786,2.1651650303305545,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,b_Q,-1.4906040686654227,0.2457529801986955,-1.9494713456088832,-1.5033432372479516,-0.9706097820296671,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,phi,0.4577307385774862,0.08300483913440825,0.29799016244318755,0.4566110759219907,0.6236131442329191,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,sigma,0.5880677638673897,0.02840649841580214,0.535518536116446,0.5870683065759618,0.6462433965380022,MAR,brms,29
propMissAct_0.4_autoCorr_0.54,Intercept,0.4053468340838014,0.06832650239087212,0.2679514887380172,0.4067925667585409,0.535237853479705,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,b_Intercept,6.284430798521029,0.9825008331151703,4.285223598831378,6.288487257441573,8.205405186180112,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,b_light,1.9458905956160983,0.24028016337676036,1.4534420320616377,1.9467377970172697,2.4089435389895875,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,b_Q,-1.9426288376555474,0.2839805335848724,-2.4956756438070684,-1.9442600933847942,-1.370909495972167,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,phi,0.3999422694162041,0.08524975338027194,0.23070607078717192,0.40193446482893425,0.5623577246977766,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,sigma,0.6563372518240882,0.03838934012822082,0.5841206399198943,0.6545620602057205,0.7367949513566028,MAR,brms,29
propMissAct_0.64_autoCorr_0.48,Intercept,0.3739957240995099,0.07777530221052552,0.22112402723987648,0.3740795905830032,0.5301461708114716,MAR,brms,29
