missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.25_autoCorr_0.74,b_Intercept,5.8262943476291635,0.6993360666837056,4.39753969097267,5.83909102975672,7.140990328008552,MAR,brms,12
propMissAct_0.25_autoCorr_0.74,b_light,1.9529122716298095,0.17419426127602314,1.5982114249516977,1.9583807647154174,2.282340242064309,MAR,brms,12
propMissAct_0.25_autoCorr_0.74,b_Q,-1.7998107498610627,0.20316085394109004,-2.1802408050959694,-1.8071565541283139,-1.3808953523026284,MAR,brms,12
propMissAct_0.25_autoCorr_0.74,phi,0.29111283570244495,0.07029841501482129,0.15548845774097522,0.2911796414730439,0.43102225570080643,MAR,brms,12
propMissAct_0.25_autoCorr_0.74,sigma,0.6120196724889815,0.02643891109522378,0.5643063895990282,0.6110846949653135,0.6670007620797803,MAR,brms,12
propMissAct_0.25_autoCorr_0.74,Intercept,0.418725533095657,0.05222454968573965,0.3165029536166035,0.4184104649654628,0.5201563110534441,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,b_Intercept,3.9927258687394627,0.9256664452508976,1.9843183407658096,4.051377631950931,5.631141524790337,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,b_light,1.6995053631302006,0.24401173238833457,1.1576621959951234,1.71966933442488,2.1213643835362035,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,b_Q,-1.258326726085671,0.27327504483233883,-1.72882672326601,-1.2781652340958638,-0.6522939304944231,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,phi,0.44096979106817585,0.10484325548846712,0.24783797650305583,0.4352357403959447,0.6598120933570893,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,sigma,0.5744132320826494,0.027598687713949365,0.5235441238919594,0.5735202030939013,0.6311435630196438,MAR,brms,12
propMissAct_0.43_autoCorr_0.78,Intercept,0.3642170364000544,0.06806283717425246,0.23125303027158708,0.364216551522316,0.49667912749404314,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,b_Intercept,4.94703228069673,1.0440153372285563,2.7906191800015696,4.983476828855034,6.906700501088454,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,b_light,1.9237822085410117,0.2604886485400122,1.3550711613994115,1.9417976100145211,2.3920236674395534,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,b_Q,-1.5649489715618101,0.3025513708134193,-2.12446418359758,-1.576908127988321,-0.9271899680931824,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,phi,0.34335481788051025,0.09765976922162167,0.15919113695315404,0.339181344757455,0.5456799966562996,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,sigma,0.6527264973721628,0.03695737915323006,0.5838080463781328,0.6512663117417374,0.7291749465575267,MAR,brms,12
propMissAct_0.62_autoCorr_0.76,Intercept,0.34789447123528666,0.07571448455322845,0.19679095488968876,0.34749046793059546,0.49671475598843035,MAR,brms,12
