missingprop_autocor,Estimate,Est.Error,Q2.5,Q97.5,date,GPP,missingness,type,run_no
propMissAct_0.21_autoCorr_0.2,-0.010266772323178226,0.619403789371746,-1.195194842049092,1.2466294766067278,2013-12-31T00:00:00Z,-0.6527207780258462,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.3528060204686976,0.6570078921040939,-0.9399491883882208,1.635080557008751,2014-01-01T00:00:00Z,-0.8727313138081563,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.20380960158818479,0.657801042807162,-1.1044146575896128,1.4876382013000407,2014-01-02T00:00:00Z,-0.997448953547836,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.2098409589770513,0.655962445000941,-1.0929076570350205,1.477864817701301,2014-01-03T00:00:00Z,-0.9123565532483736,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.16240879727677363,0.652294923271314,-1.125036273146496,1.454381528811855,2014-01-04T00:00:00Z,-0.3616596898638746,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.39761625862511035,0.6708786593111721,-1.7044351395531838,0.9268391286024019,2014-01-05T00:00:00Z,-3.302246029167979,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.7390896592632811,0.6556981191841768,-2.0046842573863124,0.5695147441913628,2014-01-06T00:00:00Z,-0.86609053874533,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.0854533579220723,0.6614018858314723,-1.209291359171322,1.3815583331133465,2014-01-07T00:00:00Z,-0.9983829539508916,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.5292886555373628,0.668912673826403,-0.7663534127358678,1.872474600240544,2014-01-08T00:00:00Z,-0.6019689923534888,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.00972665053369896,0.656336934303844,-1.2928422196642182,1.2828445280996057,2014-01-09T00:00:00Z,-1.191266078598353,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.2865971835474243,0.6657871122927099,-1.5744644953129217,1.0324455297019992,2014-01-10T00:00:00Z,NA,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.763851984863886,0.6612201811812665,-2.050031165040364,0.5276353333900059,2014-01-11T00:00:00Z,-1.1347333379405111,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.5519927370082495,0.6610846296974242,-1.8467019182824558,0.7534502260034175,2014-01-12T00:00:00Z,-1.7675445093418511,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.6148884534248981,0.6571290453099748,-1.8958089521476893,0.6694465145650954,2014-01-13T00:00:00Z,-1.9119688214503865,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.517295967098495,0.6658037587108132,-1.80451612341315,0.7897464755788363,2014-01-14T00:00:00Z,-0.9170628234403512,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.5362721529168843,0.6561997113570893,-1.7740528252186307,0.7825124056332846,2014-01-15T00:00:00Z,-1.0014252217898034,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.3715828642044066,0.6559477037990009,-1.648558789641352,0.9075903566198149,2014-01-16T00:00:00Z,-3.174940954929717,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.4704067721954534,0.6500423765992482,-1.721418612156562,0.8127379484156877,2014-01-17T00:00:00Z,-1.290529229294103,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.38174217532804877,0.6593484419499447,-1.6674015837990508,0.907700027320493,2014-01-18T00:00:00Z,-0.7628452653477644,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.4543537697843249,0.655781184143298,-1.7646504083889416,0.8465759005547674,2014-01-19T00:00:00Z,-1.2016932001648797,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.40568276581835655,0.6548237951619532,-1.700992990777903,0.8569920702703019,2014-01-20T00:00:00Z,-1.2241431279305734,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.25288307030040463,0.661586860409649,-1.072226048449835,1.5401921912514807,2014-01-21T00:00:00Z,-0.8554972594008597,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.8016961632283693,0.6594578109572233,-0.5011373426909846,2.0936167556642813,2014-01-22T00:00:00Z,-0.341929286950213,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.20369377027713084,0.6602461625272228,-1.0680264075694275,1.503423749599785,2014-01-23T00:00:00Z,-2.087499256902139,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.050561242632938125,0.6534286890259334,-1.2143890052430508,1.3382934373932205,2014-01-24T00:00:00Z,-1.081975505966163,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.15480196001146493,0.6486132495066186,-1.396861086590252,1.1243671104078259,2014-01-25T00:00:00Z,-1.654491324424658,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.3203448141895106,0.6653397182633353,-1.6401876640168485,0.9805147888217942,2014-01-26T00:00:00Z,-1.4574538118164022,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.0907157859660114,0.6459614405550305,-1.36637294992907,1.1841652219260281,2014-01-27T00:00:00Z,NA,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.103547754808231,0.6521274258701226,-1.163154487708907,1.3857247780500428,2014-01-28T00:00:00Z,NA,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.22613299222524827,0.6508334621349771,-1.0507114446658423,1.5140404661142701,2014-01-29T00:00:00Z,-0.9555811396258306,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.009482698586035471,0.6653858440362198,-1.2914875515810436,1.3164246151270684,2014-01-30T00:00:00Z,-0.920195703683634,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.10258583062782521,0.6605731991057446,-1.1864947615196444,1.3880541232521857,2014-01-31T00:00:00Z,-0.6720761118358493,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.15871524601830786,0.6629291476263216,-1.4526798683872302,1.1610719281733732,2014-02-01T00:00:00Z,-1.210548819806026,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.06809477947413983,0.6633732063020104,-1.3759732658231834,1.2364424727057206,2014-02-02T00:00:00Z,-1.0831006234676563,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.10886261174620006,0.6505935959206273,-1.1679879720635586,1.3756606090617418,2014-02-03T00:00:00Z,NA,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.1558402622989652,0.6606270852011594,-1.1478231712367635,1.4384548606700664,2014-02-04T00:00:00Z,-0.7373849074605138,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.1304260790870946,0.6510661190660506,-1.149333171033618,1.4111660640268653,2014-02-05T00:00:00Z,-0.6020917744441472,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.14507165350786483,0.648144539361383,-1.3867646849875674,1.1285075172700254,2014-02-06T00:00:00Z,-1.3604860622807733,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.20189571146787563,0.6565460420279869,-1.0990382320791439,1.4839795495319508,2014-02-07T00:00:00Z,-0.5907313672844736,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.4054191319259435,0.6471874960954896,-0.8807440594674314,1.6831773661749672,2014-02-08T00:00:00Z,-0.4387031063222623,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.07030339204740843,0.6518672613914964,-1.2042555942769735,1.3430836761625649,2014-02-09T00:00:00Z,-0.00344968843796353,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.02585344857489973,0.6547452737154055,-1.2491614456893525,1.338300120820615,2014-02-10T00:00:00Z,-0.8532588691615512,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.23341042397622316,0.6575123544840245,-1.0821395231247168,1.5205703884578012,2014-02-11T00:00:00Z,-0.47375806377837354,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.4414940168753186,0.6526351395958706,-0.8466945649817917,1.7232760942887475,2014-02-12T00:00:00Z,-0.09301148943878695,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.3019399712198092,0.6508242282626537,-0.9707022951790303,1.589179292559679,2014-02-13T00:00:00Z,-0.38716390850271953,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.09469615464827115,0.6619687594480067,-1.3865465094187694,1.2219757513389011,2014-02-14T00:00:00Z,-0.5964862645359816,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.32207716414079895,0.658810813469063,-0.9757391411488475,1.6131967804549852,2014-02-15T00:00:00Z,-0.592463347129888,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.08351577936634809,0.6517295455194823,-1.1836719090467713,1.3619653120525155,2014-02-16T00:00:00Z,-0.13917363663827534,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.24265014530109802,0.6535970338617284,-1.0179060686175163,1.52128434556911,2014-02-17T00:00:00Z,-0.28683850695604957,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.24113194047028666,0.6559235457175259,-1.0157753271562182,1.5635523953857187,2014-02-18T00:00:00Z,-0.2760552258413724,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.22696000501085484,0.6551741986601419,-1.049387968951212,1.5134952480702748,2014-02-19T00:00:00Z,-0.8772453104859257,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.1613537010769152,0.6450874666866988,-1.0926091026634432,1.424123701950263,2014-02-20T00:00:00Z,-0.20683569527659088,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.2962180026218753,0.6530925921187002,-1.5925120123724685,0.9733270940338935,2014-02-21T00:00:00Z,-0.7081706068232946,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.18285963167674638,0.6471042846802751,-1.098887086486058,1.4412837353482266,2014-02-22T00:00:00Z,-0.2514221101321574,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,0.3701707292699317,0.6574779741175902,-0.933468360630843,1.6623827549258186,2014-02-23T00:00:00Z,0.5446643287779301,MAR,brms,4
propMissAct_0.21_autoCorr_0.2,-0.03218188184884694,0.6451722079415949,-1.278206524442033,1.2379109172434055,2014-02-24T00:00:00Z,-0.6830312901535512,MAR,brms,4
