missingprop_autocor,parameter,mean,sd,2.5%,50%,97.5%,missingness,type,run_no
propMissAct_0.23_autoCorr_0.24,b_Intercept,5.63453348833558,0.6559413685315174,4.248204553091553,5.6512466992120025,6.850838048282231,MAR,brms,139
propMissAct_0.23_autoCorr_0.24,b_light,1.7977560929687484,0.1625261479710864,1.4672296927381738,1.805602395908913,2.1023938294227027,MAR,brms,139
propMissAct_0.23_autoCorr_0.24,b_Q,-1.7202419972535503,0.1885534692048469,-2.0686467244340316,-1.723952734215818,-1.322560645115975,MAR,brms,139
propMissAct_0.23_autoCorr_0.24,phi,0.34001694238656316,0.07106684931297563,0.20157583865060194,0.3398613658598544,0.48013688297413243,MAR,brms,139
propMissAct_0.23_autoCorr_0.24,sigma,0.5734264201442153,0.024482951131359516,0.5276981938171924,0.5728955081454985,0.6239087626280003,MAR,brms,139
propMissAct_0.23_autoCorr_0.24,Intercept,0.4346919185086338,0.04937040672205791,0.3350134540709278,0.43460640525588595,0.5312289923100295,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,b_Intercept,5.734006175746783,0.7192868989046068,4.280721009738189,5.760103914248616,7.104860069790342,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,b_light,1.7464090337285838,0.18904967735156233,1.3611656383728654,1.7494428109200113,2.1012550009603475,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,b_Q,-1.7482192199544755,0.20611825978029738,-2.139301070327861,-1.7550414652354078,-1.3293018990419223,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,phi,0.35764925722860047,0.07875249781451302,0.19955782924786522,0.3590680233892959,0.5071925262345016,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,sigma,0.5999086627526891,0.029302014044444692,0.5460937405571462,0.5990564224628107,0.6610369951481464,MAR,brms,139
propMissAct_0.44_autoCorr_0.22,Intercept,0.41290003106753975,0.05670590963935647,0.30121744147666124,0.4131031268169911,0.523723289221137,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,b_Intercept,6.24812336107879,0.7728140755075852,4.682839774876961,6.257016919773237,7.740998262362265,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,b_light,2.038384143978566,0.20719133229427916,1.6262912640298368,2.0414996972009356,2.4330751506255175,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,b_Q,-1.9296428619352486,0.2163563193501633,-2.342334638156884,-1.9320308259002554,-1.493624487599863,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,phi,0.15593643134378243,0.12916665920472642,-0.10552904847142985,0.15935180900291157,0.40000346433849615,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,sigma,0.6153881702480629,0.039695830167722934,0.5441840294378012,0.6131610070810689,0.7000681744313442,MAR,brms,139
propMissAct_0.63_autoCorr_0.17,Intercept,0.42524119985300884,0.06150941824988556,0.3052677665773684,0.42575776458818193,0.5450287909135535,MAR,brms,139
